Trace Name,Result Code,Fixpoint (ms),Termination (ms),Nontermination (ms),TOTAL (ms),pasttel (ms),PaSTTeL Status,Stem Size,Loop Size,Total Size Trace,Algo
ATVA2026_benchmark/TERM_LASSO//lasso_traces_LexConj-Ben-Amram.bpl/lasso_trace_1.txt,TERMINATING,"1,99","29,07","39,47",,5,TERMINATING,-,1,1,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_LexIndexValue-Pointer-Reduced.bpl/lasso_trace_1.txt,TERMINATING,"2,34","50,83","36,62",,6,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Limoges-Velo_true-termination.bpl/lasso_trace_1.txt,TERMINATING,"1,94","32,27","35,55",,4,TERMINATING,-,1,1,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_linRakWithNonTrivialSI01.bpl/lasso_trace_1.txt,TERMINATING,"2,11","45,76","40,86",,6,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ll_append_rec-alloca-1_termination.c/lasso_trace_1.txt,TERMINATING,"2,65","291,71",-,,74,TERMINATING,7,4,11,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ll_append_rec-alloca-1_termination.c/lasso_trace_2.txt,TERMINATING,"0,59","286,62",-,,71,TERMINATING,13,4,17,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ll_append_rec-alloca-1.c/lasso_trace_1.txt,TERMINATING,"2,06","301,81",-,,66,TERMINATING,7,4,11,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ll_append_rec-alloca-1.c/lasso_trace_2.txt,TERMINATING,"0,47","291,85",-,,69,TERMINATING,13,4,17,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ll_append_rec-alloca-2_termination.c/lasso_trace_1.txt,TERMINATING,"2,26","255,35",-,,73,TERMINATING,7,4,11,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ll_append_rec-alloca-2.c/lasso_trace_1.txt,TERMINATING,"2,24","254,87",-,,72,TERMINATING,7,4,11,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ll_append-alloca-1_termination.c/lasso_trace_1.txt,TERMINATING,"2,82","279,65",-,,71,TERMINATING,7,4,11,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ll_append-alloca-1_termination.c/lasso_trace_2.txt,TERMINATING,"0,68","147,26",-,,79,TERMINATING,13,4,17,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ll_append-alloca-1.c/lasso_trace_1.txt,TERMINATING,"3,03","271,59",-,,71,TERMINATING,7,4,11,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ll_append-alloca-1.c/lasso_trace_2.txt,TERMINATING,"0,56","141,82",-,,77,TERMINATING,13,4,17,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ll_append-alloca-2_termination.c/lasso_trace_1.txt,TERMINATING,"2,24","208,87",-,,60,TERMINATING,7,4,11,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ll_append-alloca-2.c/lasso_trace_1.txt,TERMINATING,"2,16","211,44",-,,59,TERMINATING,7,4,11,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ll_append-alloca-WithAbsOfMinIntBug_false-no-overflow.c/lasso_trace_1.txt,TERMINATING,"2,13","212,57",-,,64,TERMINATING,6,4,10,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ll_create_rec-alloca-2_termination.c/lasso_trace_1.txt,TERMINATING,"2,22","220,16",-,,56,TERMINATING,7,4,11,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ll_create_rec-alloca-2.c/lasso_trace_1.txt,TERMINATING,"2,21","220,18",-,,61,TERMINATING,7,4,11,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Lobnya-Boolean-Reordered_true-termination.c/lasso_trace_1.txt,TERMINATING,"0,71","2348,77","89,52",,32,TERMINATING,6,1,7,2-Phase Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Lobnya-Boolean-Reordered-1_no-overflow.c/lasso_trace_1.txt,TERMINATING,"0,45","2361,23","98,28",,36,TERMINATING,6,1,7,2-Phase Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Lobnya-Boolean-Reordered-1.c/lasso_trace_1.txt,TERMINATING,"0,45","2314,39","88,52",,34,TERMINATING,6,1,7,2-Phase Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Lobnya-Boolean-Reordered-2_no-overflow.c/lasso_trace_1.txt,TERMINATING,"0,48","2505,53","35,31",,39,TERMINATING,7,1,8,2-Phase Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Lobnya-Boolean-Reordered-2.c/lasso_trace_1.txt,TERMINATING,"0,46","2332,18","28,41",,43,TERMINATING,7,1,8,2-Phase Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Lobnya-Boolean.bpl/lasso_trace_1.txt,TERMINATING,"1,8","40,65","35,6",,4,TERMINATING,-,1,1,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Log_no-overflow.c/lasso_trace_2.txt,TERMINATING,"1,8","66,29","48,64",,9,TERMINATING,5,3,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Log_no-overflow.c/lasso_trace_3.txt,TERMINATING,"0,37","45,8","43,99",,8,TERMINATING,6,1,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Log.c/lasso_trace_2.txt,TERMINATING,"1,76","65,22","49,72",,13,TERMINATING,5,3,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Log.c/lasso_trace_3.txt,TERMINATING,"0,44","50,31","40,63",,8,TERMINATING,6,1,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_LogAG_no-overflow.c/lasso_trace_1.txt,TERMINATING,"1,88","116,85","150,43",,10,TERMINATING,5,2,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_LogAG_no-overflow.c/lasso_trace_2.txt,TERMINATING,"0,53","63,7","53,43",,8,TERMINATING,6,1,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_LogAG.c/lasso_trace_1.txt,TERMINATING,"1,99","110,06","148,58",,12,TERMINATING,5,2,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_LogAG.c/lasso_trace_2.txt,TERMINATING,"0,46","59,28","49,79",,13,TERMINATING,6,1,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_long_while.c/lasso_trace_1.txt,TERMINATING,"1,78","53,73","50,47",,5,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_loop_as_goto.c/lasso_trace_1.txt,TERMINATING,"1,73","43,58","33,47",,8,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_loop_on_input.t2.c/lasso_trace_1.txt,TERMINATING,"2,38","118,93","56,4",,8,TERMINATING,20,18,38,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_loop_on_input.t2.c/lasso_trace_2.txt,TERMINATING,"0,97","89,19","105,09",,22,TERMINATING,23,22,45,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_loop-110517_Martin01-safe.bpl/lasso_trace_1.txt,TERMINATING,"2,01","44,14","44,14",,5,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_loop-110517_Martin01.bpl/lasso_trace_1.txt,TERMINATING,"1,99","51,88","35,54",,5,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_loop-CountTillBound-2.bpl/lasso_trace_1.txt,TERMINATING,"2,27","52,51","52,65",,9,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_loop-Goto.bpl/lasso_trace_1.txt,TERMINATING,"2,12","52,28","41,47",,6,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_loop-literal-widening-predicate-weakening.bpl/lasso_trace_1.txt,TERMINATING,"3,07","45,69","33,65",,6,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_loop-literal-widening.bpl/lasso_trace_1.txt,TERMINATING,"1,92","57,43","35,99",,5,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_loop-lockstep-example.bpl/lasso_trace_1.txt,TERMINATING,"2,66","66,6","65,69",,6,TERMINATING,3,6,9,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_loop-lockstep-example.bpl/lasso_trace_2.txt,TERMINATING,"0,49","76,78","27,8",,7,TERMINATING,4,3,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_loop-nested-assume-safe.bpl/lasso_trace_1.txt,TERMINATING,"1,99","41,52","32,64",,6,TERMINATING,1,5,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_loop-nested-assume-unsafe.bpl/lasso_trace_1.txt,TERMINATING,"2,08","40,62","40,53",,8,TERMINATING,1,5,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_loop-nondet.bpl/lasso_trace_1.txt,TERMINATING,"2,48","65,74","37,07",,11,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_loop-procedure.bpl/lasso_trace_1.txt,TERMINATING,"2,06","80,63","35,19",,8,TERMINATING,1,4,5,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_loop-skips-unsafe.bpl/lasso_trace_1.txt,TERMINATING,"1,83","68,11","38,77",,7,TERMINATING,1,3,4,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Loop1.bpl/lasso_trace_1.txt,TERMINATING,"3,07","51,12",-,,5,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_loop1Safe.bpl/lasso_trace_1.txt,TERMINATING,"1,9","44,64","37,26",,5,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_loop1Unsafe.bpl/lasso_trace_1.txt,TERMINATING,"1,94","78,97","36,54",,9,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_loop2.bpl/lasso_trace_1.txt,TERMINATING,"1,79","49,37","37,2",,9,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_loop2Safe.bpl/lasso_trace_1.txt,TERMINATING,"1,82","50,87","42,63",,6,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_loop2Unsafe.bpl/lasso_trace_1.txt,TERMINATING,"1,78","43,94","41,98",,6,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_loop3.bpl/lasso_trace_1.txt,TERMINATING,"1,86","46,12","40,06",,6,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_loop3.t2.c/lasso_trace_1.txt,TERMINATING,"3,03","126,81","141,38",,10,TERMINATING,24,13,37,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_loop3.t2.c/lasso_trace_12.txt,TERMINATING,"0,33","309,96","454,01",,20,TERMINATING,456,13,469,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_loop3.t2.c/lasso_trace_13.txt,TERMINATING,"0,36","364,65","518,88",,24,TERMINATING,491,13,504,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_loop3.t2.c/lasso_trace_16.txt,TERMINATING,"0,3","155,38","693,52",,21,TERMINATING,674,13,687,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_loop3.t2.c/lasso_trace_17.txt,TERMINATING,"0,33","474,32","607,62",,22,TERMINATING,735,13,748,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_loop3.t2.c/lasso_trace_20.txt,TERMINATING,"0,26","277,05","442,4",,21,TERMINATING,996,13,1009,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_loop3.t2.c/lasso_trace_21.txt,TERMINATING,"0,3","388,95","492,94",,20,TERMINATING,1083,13,1096,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_loop3.t2.c/lasso_trace_6.txt,TERMINATING,"0,46","55,29","229,72",,11,TERMINATING,285,13,298,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_loop3.t2.c/lasso_trace_7.txt,TERMINATING,"0,38","61,79","64,51",,12,TERMINATING,307,13,320,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_loop3.t2.c/lasso_trace_8.txt,TERMINATING,"0,28","101,85","356,54",,13,TERMINATING,342,13,355,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_loop3.t2.c/lasso_trace_9.txt,TERMINATING,"0,33","293,13","375,34",,18,TERMINATING,356,13,369,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_loopAccelerationAbstractPathConditions.bpl/lasso_trace_1.txt,TERMINATING,"2,31","86,9",-,,18,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_loopNondetInitVal.bpl/lasso_trace_1.txt,TERMINATING,"1,78","30,42","32,4",,5,TERMINATING,-,1,1,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Loops.c/lasso_trace_1.txt,TERMINATING,"1,94","110,58","47,86",,9,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_loopSeveralExits.bpl/lasso_trace_1.txt,TERMINATING,"2,65","40,04","40,34",,11,TERMINATING,-,5,5,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_loopWithAssertion.bpl/lasso_trace_1.txt,TERMINATING,"1,77","50,8","34,24",,5,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_loopWithBreak.bpl/lasso_trace_1.txt,TERMINATING,"2,11","75,93","35,06",,8,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_loopWithConstantAssignment.bpl/lasso_trace_1.txt,TERMINATING,"2,05","44,52","38,02",,6,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_loopWithNondeterministicBranch.bpl/lasso_trace_1.txt,TERMINATING,"1,98","46,54","34,75",,10,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_loopWithRemainingQuantifiers.bpl/lasso_trace_1.txt,TERMINATING,"2,16","47,74","34,89",,8,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_loopWithUnreachableBranch.bpl/lasso_trace_1.txt,TERMINATING,"2,1","42,29","35,58",,6,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ludcmp.c.i.ludcmp.pl.t2.fixed.t2.c/lasso_trace_3.txt,TERMINATING,"2,05","294,33","194,5",,16,TERMINATING,56,40,96,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ludcmp.c.i.ludcmp.pl.t2.fixed.t2.c/lasso_trace_4.txt,TERMINATING,"0,43","36,93","43,25",,22,TERMINATING,65,55,120,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ludcmp.c.i.ludcmp.pl.t2.fixed.t2.c/lasso_trace_5.txt,TERMINATING,"0,4","169,79","221,47",,16,TERMINATING,69,26,95,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ludcmp.c.i.ludcmp.pl.t2.fixed.t2.c/lasso_trace_7.txt,TERMINATING,"0,36","212,74","295,25",,17,TERMINATING,105,17,122,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ludcmp.c.i.ludcmp.pl.t2.fixed.t2.c/lasso_trace_8.txt,TERMINATING,"0,29","131,75","332,85",,18,TERMINATING,109,17,126,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ludcmp.c.i.ludcmp.pl.t2.nor.t2.rlgfixed.t2.c/lasso_trace_3.txt,TERMINATING,"1,79","314,83","226,84",,14,TERMINATING,56,40,96,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ludcmp.c.i.ludcmp.pl.t2.nor.t2.rlgfixed.t2.c/lasso_trace_4.txt,TERMINATING,"0,42","40,12","50,01",,21,TERMINATING,65,55,120,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ludcmp.c.i.ludcmp.pl.t2.nor.t2.rlgfixed.t2.c/lasso_trace_5.txt,TERMINATING,"0,37","160,86","214,69",,13,TERMINATING,69,26,95,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ludcmp.c.i.ludcmp.pl.t2.nor.t2.rlgfixed.t2.c/lasso_trace_7.txt,TERMINATING,"0,32","211,34","308,87",,16,TERMINATING,105,17,122,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ludcmp.c.i.ludcmp.pl.t2.nor.t2.rlgfixed.t2.c/lasso_trace_8.txt,TERMINATING,"0,36","143,61","321,75",,22,TERMINATING,109,17,126,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ludcmp.t2.c/lasso_trace_3.txt,TERMINATING,"1,81","311,82","204,51",,16,TERMINATING,56,40,96,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ludcmp.t2.c/lasso_trace_4.txt,TERMINATING,"0,45",43,"41,65",,15,TERMINATING,65,55,120,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ludcmp.t2.c/lasso_trace_5.txt,TERMINATING,"0,31","147,9","207,05",,16,TERMINATING,69,26,95,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ludcmp.t2.c/lasso_trace_7.txt,TERMINATING,"0,35","201,28","285,82",,20,TERMINATING,105,17,122,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ludcmp.t2.c/lasso_trace_8.txt,TERMINATING,"0,54","132,69","309,67",,19,TERMINATING,109,17,126,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Luxembourg.c/lasso_trace_1.txt,TERMINATING,"1,79","92,93","94,44",,8,TERMINATING,5,2,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_magic.t2.c/lasso_trace_1.txt,TERMINATING,"1,64","125,47","34,42",,19,TERMINATING,112,13,125,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_magic.t2.c/lasso_trace_17.txt,TERMINATING,"0,39","496,82","699,86",,29,TERMINATING,806,17,823,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_magic.t2.c/lasso_trace_18.txt,TERMINATING,"0,36","634,08","87,34",,28,TERMINATING,906,17,923,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_magic.t2.c/lasso_trace_4.txt,TERMINATING,"0,34","296,63","357,57",,21,TERMINATING,139,17,156,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ManyFactsAboutX_incorrect.bpl/lasso_trace_1.txt,TERMINATING,"3,09","71,43","49,98",,21,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ManyFactsAboutX.bpl/lasso_trace_1.txt,TERMINATING,"2,29","70,51","49,33",,17,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_map-aggr-update1-2modifiers.bpl/lasso_trace_1.txt,TERMINATING,"2,66","56,62",-,,9,TERMINATING,3,3,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_map-aggr-update1-2modifiers.bpl/lasso_trace_3.txt,TERMINATING,"0,55","91,23",-,,11,TERMINATING,5,4,9,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_map-aggr-update1-3modifiers.bpl/lasso_trace_2.txt,TERMINATING,"0,86","72,29",-,,10,TERMINATING,5,4,9,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_map-aggr-update1-4modifiers.bpl/lasso_trace_2.txt,TERMINATING,"0,77","115,53",-,,10,TERMINATING,5,3,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_map-aggr-update1-4modifiers.bpl/lasso_trace_3.txt,TERMINATING,"0,49","171,47",-,,10,TERMINATING,5,4,9,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_map-aggr-update1.bpl/lasso_trace_2.txt,TERMINATING,"0,45","107,84",-,,10,TERMINATING,5,3,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_map-aggr-update1.bpl/lasso_trace_3.txt,TERMINATING,"0,88","90,37",-,,10,TERMINATING,5,4,9,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_map-aggr-update2.bpl/lasso_trace_2.txt,TERMINATING,"0,69","119,38",-,,26,TERMINATING,5,3,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_map-aggr-update3.bpl/lasso_trace_1.txt,TERMINATING,"2,14","61,29",-,,10,TERMINATING,3,3,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_map-comp.bpl/lasso_trace_1.txt,TERMINATING,"2,12","56,24",-,,7,TERMINATING,4,3,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_map-comp.bpl/lasso_trace_2.txt,TERMINATING,"0,48","41,21",-,,7,TERMINATING,5,3,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_map-comp.bpl/lasso_trace_3.txt,TERMINATING,"0,92","82,53",-,,11,TERMINATING,6,3,9,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_map-incr-decr.bpl/lasso_trace_1.txt,TERMINATING,"2,04","75,29",-,,7,TERMINATING,5,3,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_map-incr-decr.bpl/lasso_trace_2.txt,TERMINATING,"0,84","106,12",-,,8,TERMINATING,6,3,9,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_map-incr-split.bpl/lasso_trace_1.txt,TERMINATING,"2,34","52,15",-,,6,TERMINATING,4,3,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_map-incr-split.bpl/lasso_trace_2.txt,TERMINATING,"0,69","53,05",-,,8,TERMINATING,5,3,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Masse-VMCAI2014-Ex6_no-overflow.c/lasso_trace_1.txt,TERMINATING,"2,13","129,03","89,98",,22,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Masse-VMCAI2014-Ex6_true-termination.c/lasso_trace_1.txt,TERMINATING,"1,93","122,47","100,96",,19,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Masse-VMCAI2014-Ex6.c/lasso_trace_1.txt,TERMINATING,"1,95","137,6","91,2",,19,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Masse-VMCAI2014-Fig1a_no-overflow.c/lasso_trace_1.txt,TERMINATING,"2,4","153,34","89,57",,20,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Masse-VMCAI2014-Fig1a_true-termination.c/lasso_trace_1.txt,TERMINATING,"2,21","150,73","116,67",,19,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Masse-VMCAI2014-Fig1a.c/lasso_trace_1.txt,TERMINATING,"2,08","144,57","97,48",,19,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_matmul.t2.c/lasso_trace_10.txt,TERMINATING,"0,24","68,95","99,51",,7,TERMINATING,124,13,137,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_matmul.t2.c/lasso_trace_19.txt,TERMINATING,"0,31",26,"25,11",,9,TERMINATING,468,457,925,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_matmul.t2.c/lasso_trace_20.txt,TERMINATING,"0,23","110,81","98,43",,11,TERMINATING,481,87,568,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_matmul.t2.c/lasso_trace_21.txt,TERMINATING,"0,27","81,98","107,42",,12,TERMINATING,494,13,507,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_matmul.t2.c/lasso_trace_22.txt,TERMINATING,"0,27","166,87","184,5",,12,TERMINATING,581,13,594,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_matmul.t2.c/lasso_trace_23.txt,TERMINATING,"0,3","147,96","244,09",,12,TERMINATING,938,87,1025,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_matmul.t2.c/lasso_trace_6.txt,TERMINATING,"1,44","113,79","31,3",,7,TERMINATING,24,87,111,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_matmul.t2.c/lasso_trace_8.txt,TERMINATING,"0,3","140,38","177,94",,7,TERMINATING,37,13,50,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_matmult.t2.c/lasso_trace_21.txt,TERMINATING,"1,6","226,67","265,14",,11,TERMINATING,52,362,414,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_matmult.t2.c/lasso_trace_26.txt,TERMINATING,"0,33","26,97","28,83",,11,TERMINATING,65,17,82,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_matmult.t2.c/lasso_trace_45.txt,TERMINATING,"0,21","190,48","48,41",,8,TERMINATING,427,17,444,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_matrix_chain.c/lasso_trace_1.txt,TERMINATING,2,"167,98","154,76",,13,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_matrixsqrt.t2.c/lasso_trace_3.txt,TERMINATING,"0,33","118,76","169,25",,22,TERMINATING,51,48,99,Affine Template / Affine Template
