Trace Name,Result Code,Fixpoint (ms),Termination (ms),Nontermination (ms),Nontermination Cumul (ms),pasttel (ms),PaSTTeL Status,Stem Size,Loop Size,Total Size Trace,Algo
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_Velroyen08-complInterv3.bpl/lasso_trace_1.txt,NONTERMINATING,"3,51",0,"60,26","63,77",3,NONTERMINATING,1,1,2,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_Velroyen08-convLower.bpl/lasso_trace_1.txt,NONTERMINATING,"5,19",0,0,"5,19",1,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_Velroyen08-cousot.bpl/lasso_trace_1.txt,NONTERMINATING,"4,12",0,"93,64","97,76",4,NONTERMINATING,1,1,2,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_Velroyen08-even.bpl/lasso_trace_1.txt,NONTERMINATING,"2,36",0,"92,85","95,21",2,NONTERMINATING,1,2,3,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_Velroyen08-ex01.bpl/lasso_trace_1.txt,NONTERMINATING,"3,62",0,"76,89","80,51",2,NONTERMINATING,1,1,2,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_Velroyen08-ex02.bpl/lasso_trace_1.txt,NONTERMINATING,"4,67",0,0,"4,67",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_Velroyen08-ex03.bpl/lasso_trace_1.txt,NONTERMINATING,"4,93",0,0,"4,93",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_Velroyen08-ex04.bpl/lasso_trace_1.txt,NONTERMINATING,"2,06",0,0,"2,06",1,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_Velroyen08-ex05.bpl/lasso_trace_1.txt,NONTERMINATING,"2,04",0,0,"2,04",1,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_Velroyen08-ex07.bpl/lasso_trace_1.txt,NONTERMINATING,"4,99",0,0,"4,99",1,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_Velroyen08-lcm.bpl/lasso_trace_1.txt,NONTERMINATING,"9,88",0,0,"9,88",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_Velroyen08-marbie1.bpl/lasso_trace_1.txt,NONTERMINATING,"4,53",0,"66,64","71,17",2,NONTERMINATING,1,1,2,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_Velroyen08-marbie2.bpl/lasso_trace_1.txt,NONTERMINATING,"2,17",0,0,"2,17",1,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_Velroyen08-middle.bpl/lasso_trace_1.txt,NONTERMINATING,"4,02",0,"80,68","84,7",3,NONTERMINATING,1,1,2,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_Velroyen08-mirrorIntervSim.bpl/lasso_trace_1.txt,NONTERMINATING,"7,18",0,0,"7,18",2,NONTERMINATING,1,3,4,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_Velroyen08-trueDiv.bpl/lasso_trace_1.txt,NONTERMINATING,"2,41",0,"104,15","106,56",2,NONTERMINATING,1,1,2,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_Velroyen08-whileIncr.bpl/lasso_trace_1.txt,NONTERMINATING,"3,8",0,"71,71","75,51",2,NONTERMINATING,1,1,2,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_Velroyen08-whileIncrPart.bpl/lasso_trace_1.txt,NONTERMINATING,"2,46",0,"74,21","76,67",2,NONTERMINATING,1,1,2,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_Velroyen08-whileNested.bpl/lasso_trace_2.txt,NONTERMINATING,"0,82",0,"60,31","61,13",2,NONTERMINATING,2,1,3,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_Velroyen08-whileNestedOffset.bpl/lasso_trace_2.txt,NONTERMINATING,"0,8",0,"55,31","56,11",2,NONTERMINATING,2,1,3,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_Velroyen08-whilePart.bpl/lasso_trace_1.txt,NONTERMINATING,"6,14",0,0,"6,14",1,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_Velroyen08-whileSingle.bpl/lasso_trace_1.txt,NONTERMINATING,"7,48",0,0,"7,48",1,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_Velroyen08-whileTrue.bpl/lasso_trace_1.txt,NONTERMINATING,"2,3",0,0,"2,3",1,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_w1.t2.c/lasso_trace_1.txt,NONTERMINATING,"2,46",0,0,"2,46",1,NONTERMINATING,21,20,41,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_w2_nt.t2.c/lasso_trace_2.txt,NONTERMINATING,"1,93",0,0,"1,93",4,NONTERMINATING,230,13,243,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_WaldkirchSiensbach.bpl/lasso_trace_1.txt,NONTERMINATING,"2,43",0,"50,09","52,52",1,NONTERMINATING,0,1,1,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_WaldkirchSuggental.bpl/lasso_trace_1.txt,NONTERMINATING,"4,1",0,0,"4,1",1,NONTERMINATING,0,1,1,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_walk.t2.c/lasso_trace_1.txt,NONTERMINATING,"1,78",0,"577,41","579,19",3,NONTERMINATING,129,23,152,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_WhileIncr_false-no-overflow_false-termination.c/lasso_trace_1.txt,NONTERMINATING,2,0,"89,58","91,58",2,NONTERMINATING,5,1,6,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_WhileIncr.c/lasso_trace_1.txt,NONTERMINATING,"2,02",0,"84,86","86,88",2,NONTERMINATING,5,1,6,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_WhileIncrPart_false-no-overflow_false-termination.c/lasso_trace_1.txt,NONTERMINATING,"1,93",0,"100,46","102,39",3,NONTERMINATING,5,1,6,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_WhileIncrPart.c/lasso_trace_1.txt,NONTERMINATING,"1,88",0,"90,88","92,76",2,NONTERMINATING,5,1,6,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_WhileNested_false-no-overflow_false-termination.c/lasso_trace_2.txt,NONTERMINATING,"0,48",0,"80,52",81,2,NONTERMINATING,6,1,7,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_whileNested_rec.bpl/lasso_trace_1.txt,NONTERMINATING,"2,79",0,"99,57","102,36",3,NONTERMINATING,0,3,3,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_WhileNested.c/lasso_trace_2.txt,NONTERMINATING,"0,49",0,"83,07","83,56",2,NONTERMINATING,6,1,7,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_WhileNestedOffset_false-no-overflow_false-termination.c/lasso_trace_2.txt,NONTERMINATING,"0,5",0,"88,56","89,06",2,NONTERMINATING,6,1,7,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_whileNestedOffset_rec.bpl/lasso_trace_1.txt,NONTERMINATING,"2,41",0,"102,63","105,04",2,NONTERMINATING,0,3,3,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_WhileNestedOffset.c/lasso_trace_2.txt,NONTERMINATING,"0,59",0,"84,34","84,93",2,NONTERMINATING,6,1,7,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_WhilePart_no-overflow.c/lasso_trace_1.txt,NONTERMINATING,"3,02",0,0,"3,02",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_WhilePart.c/lasso_trace_1.txt,NONTERMINATING,"2,99",0,0,"2,99",1,NONTERMINATING,5,1,6,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_WhileSingle_no-overflow.c/lasso_trace_1.txt,NONTERMINATING,"4,79",0,0,"4,79",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_WhileSingle.c/lasso_trace_1.txt,NONTERMINATING,"3,18",0,0,"3,18",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_WhileTrue_false-termination.c/lasso_trace_1.txt,NONTERMINATING,"2,92",0,0,"2,92",1,NONTERMINATING,4,1,5,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_WhileTrue_no-overflow.c/lasso_trace_1.txt,NONTERMINATING,"1,83",0,"88,27","90,1",2,NONTERMINATING,5,1,6,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_WhileTrue.bpl/lasso_trace_1.txt,NONTERMINATING,"3,85",0,0,"3,85",1,NONTERMINATING,0,1,1,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_WhileTrue.c/lasso_trace_1.txt,NONTERMINATING,"1,74",0,"87,89","89,63",2,NONTERMINATING,5,1,6,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_WhileTrueInc_false-no-overflow_false-termination.c/lasso_trace_1.txt,NONTERMINATING,"2,03",0,"96,82","98,85",2,NONTERMINATING,5,1,6,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_wrong_loop.t2.c/lasso_trace_6.txt,NONTERMINATING,"0,96",0,0,"0,96",2,NONTERMINATING,194,35,229,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_xor-01-false_no-overflow.c/lasso_trace_1.txt,NONTERMINATING,"2,04",0,"76,96",79,2,NONTERMINATING,5,1,6,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_xor-01-false.c/lasso_trace_1.txt,NONTERMINATING,"2,16",0,"78,78","80,94",2,NONTERMINATING,5,1,6,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b---+[.bpl/lasso_trace_1.txt,NONTERMINATING,"7,08",0,0,"7,08",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b--]+[.bpl/lasso_trace_2.txt,NONTERMINATING,"2,92",0,0,"2,92",2,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b--+[.bpl/lasso_trace_1.txt,NONTERMINATING,"3,64",0,0,"3,64",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b--+[[.bpl/lasso_trace_2.txt,NONTERMINATING,"4,21",0,0,"4,21",2,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b--+[].bpl/lasso_trace_1.txt,NONTERMINATING,"5,92",0,0,"5,92",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b--++[.bpl/lasso_trace_1.txt,NONTERMINATING,"3,73",0,0,"3,73",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b--b+[.bpl/lasso_trace_1.txt,NONTERMINATING,"10,67",0,0,"10,67",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b--d+[.bpl/lasso_trace_1.txt,NONTERMINATING,"2,99",0,0,"2,99",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-[]+[.bpl/lasso_trace_2.txt,NONTERMINATING,"3,74",0,0,"3,74",2,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-]-+[.bpl/lasso_trace_2.txt,NONTERMINATING,"3,23",0,0,"3,23",2,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-]]+[.bpl/lasso_trace_3.txt,NONTERMINATING,"2,82",0,0,"2,82",2,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-]+[.bpl/lasso_trace_2.txt,NONTERMINATING,"2,87",0,0,"2,87",2,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-]+[[.bpl/lasso_trace_3.txt,NONTERMINATING,"2,94",0,0,"2,94",2,NONTERMINATING,3,1,4,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-]+[].bpl/lasso_trace_2.txt,NONTERMINATING,"2,89",0,0,"2,89",2,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-]+[d.bpl/lasso_trace_2.txt,NONTERMINATING,"2,88",0,0,"2,88",2,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-]++[.bpl/lasso_trace_2.txt,NONTERMINATING,"3,93",0,0,"3,93",1,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-]+d[.bpl/lasso_trace_2.txt,NONTERMINATING,"2,56",0,0,"2,56",2,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-]b+[.bpl/lasso_trace_2.txt,NONTERMINATING,"2,77",0,0,"2,77",2,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-]d+[.bpl/lasso_trace_2.txt,NONTERMINATING,"2,78",0,0,"2,78",2,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-+-+[.bpl/lasso_trace_1.txt,NONTERMINATING,"4,44",0,0,"4,44",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-+[-+.bpl/lasso_trace_1.txt,NONTERMINATING,"4,18",0,0,"4,18",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-+[.bpl/lasso_trace_1.txt,NONTERMINATING,"9,25",0,0,"9,25",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-+[[.bpl/lasso_trace_2.txt,NONTERMINATING,"4,98",0,0,"4,98",2,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-+[[[.bpl/lasso_trace_2.txt,NONTERMINATING,"4,07",0,0,"4,07",2,NONTERMINATING,3,1,4,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-+[]-.bpl/lasso_trace_1.txt,NONTERMINATING,"4,54",0,0,"4,54",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-+[].bpl/lasso_trace_1.txt,NONTERMINATING,"4,41",0,0,"4,41",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-+[][.bpl/lasso_trace_1.txt,NONTERMINATING,"7,53",0,0,"7,53",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-+[]+.bpl/lasso_trace_1.txt,NONTERMINATING,"6,34",0,0,"6,34",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-+[]b.bpl/lasso_trace_1.txt,NONTERMINATING,"3,18",0,0,"3,18",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-+[]d.bpl/lasso_trace_1.txt,NONTERMINATING,"3,51",0,0,"3,51",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-+[+-.bpl/lasso_trace_1.txt,NONTERMINATING,"4,91",0,0,"4,91",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-+[+[.bpl/lasso_trace_2.txt,NONTERMINATING,"3,13",0,0,"3,13",2,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-+[bd.bpl/lasso_trace_1.txt,NONTERMINATING,"1,92",0,0,"1,92",2,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-+[db.bpl/lasso_trace_1.txt,NONTERMINATING,"4,18",0,0,"4,18",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-+]+[.bpl/lasso_trace_2.txt,NONTERMINATING,"3,38",0,0,"3,38",2,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-++-[.bpl/lasso_trace_1.txt,NONTERMINATING,"5,08",0,0,"5,08",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-++[.bpl/lasso_trace_1.txt,NONTERMINATING,"4,34",0,0,"4,34",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-++[[.bpl/lasso_trace_2.txt,NONTERMINATING,"4,21",0,0,"4,21",2,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-++[].bpl/lasso_trace_1.txt,NONTERMINATING,"4,67",0,0,"4,67",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-+++[.bpl/lasso_trace_1.txt,NONTERMINATING,"4,66",0,0,"4,66",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-+b+[.bpl/lasso_trace_1.txt,NONTERMINATING,"4,42",0,0,"4,42",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-+bd[.bpl/lasso_trace_1.txt,NONTERMINATING,"5,01",0,0,"5,01",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-+d+[.bpl/lasso_trace_1.txt,NONTERMINATING,"2,86",0,0,"2,86",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-+db[.bpl/lasso_trace_1.txt,NONTERMINATING,"5,7",0,0,"5,7",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-b-+[.bpl/lasso_trace_1.txt,NONTERMINATING,"3,08",0,0,"3,08",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-b]+[.bpl/lasso_trace_2.txt,NONTERMINATING,"2,64",0,0,"2,64",2,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-b+[.bpl/lasso_trace_1.txt,NONTERMINATING,"3,75",0,0,"3,75",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-b+[[.bpl/lasso_trace_2.txt,NONTERMINATING,"3,18",0,0,"3,18",2,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-b+[].bpl/lasso_trace_1.txt,NONTERMINATING,"4,85",0,0,"4,85",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-b++[.bpl/lasso_trace_1.txt,NONTERMINATING,"4,92",0,0,"4,92",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-bb+[.bpl/lasso_trace_1.txt,NONTERMINATING,"9,23",0,0,"9,23",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-bd+[.bpl/lasso_trace_1.txt,NONTERMINATING,"6,35",0,0,"6,35",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-d-+[.bpl/lasso_trace_1.txt,NONTERMINATING,"3,04",0,0,"3,04",1,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-d]+[.bpl/lasso_trace_2.txt,NONTERMINATING,"2,57",0,0,"2,57",2,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-d+[.bpl/lasso_trace_1.txt,NONTERMINATING,"2,84",0,0,"2,84",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-d+[[.bpl/lasso_trace_2.txt,NONTERMINATING,"2,61",0,0,"2,61",2,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-d+[].bpl/lasso_trace_1.txt,NONTERMINATING,"2,85",0,0,"2,85",1,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-d+[d.bpl/lasso_trace_1.txt,NONTERMINATING,"3,11",0,0,"3,11",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-d++[.bpl/lasso_trace_1.txt,NONTERMINATING,"2,74",0,0,"2,74",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-d+d[.bpl/lasso_trace_1.txt,NONTERMINATING,"2,9",0,0,"2,9",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-db+[.bpl/lasso_trace_1.txt,NONTERMINATING,"5,81",0,0,"5,81",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-dd+[.bpl/lasso_trace_1.txt,NONTERMINATING,"2,81",0,0,"2,81",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b[]-+[.bpl/lasso_trace_2.txt,NONTERMINATING,"4,41",0,0,"4,41",1,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b[]+[.bpl/lasso_trace_2.txt,NONTERMINATING,"3,27",0,0,"3,27",2,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b[]+[[.bpl/lasso_trace_3.txt,NONTERMINATING,"3,58",0,0,"3,58",2,NONTERMINATING,3,1,4,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b[]++[.bpl/lasso_trace_2.txt,NONTERMINATING,"3,87",0,0,"3,87",2,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b[]b+[.bpl/lasso_trace_2.txt,NONTERMINATING,"3,44",0,0,"3,44",2,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b[]d+[.bpl/lasso_trace_2.txt,NONTERMINATING,"2,7",0,0,"2,7",1,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b]--+[.bpl/lasso_trace_2.txt,NONTERMINATING,"3,19",0,0,"3,19",2,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b]-]+[.bpl/lasso_trace_3.txt,NONTERMINATING,"3,22",0,0,"3,22",2,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b]-+[.bpl/lasso_trace_2.txt,NONTERMINATING,"4,08",0,0,"4,08",2,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b]-+[[.bpl/lasso_trace_3.txt,NONTERMINATING,"3,17",0,0,"3,17",2,NONTERMINATING,3,1,4,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b]-+[].bpl/lasso_trace_2.txt,NONTERMINATING,"3,57",0,0,"3,57",2,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b]-+[d.bpl/lasso_trace_2.txt,NONTERMINATING,"4,73",0,0,"4,73",2,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b]-++[.bpl/lasso_trace_2.txt,NONTERMINATING,"3,5",0,0,"3,5",2,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b]-+d[.bpl/lasso_trace_2.txt,NONTERMINATING,"3,89",0,0,"3,89",2,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b]-b+[.bpl/lasso_trace_2.txt,NONTERMINATING,"3,08",0,0,"3,08",2,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
