Trace Name,Result Code,Fixpoint (ms),Termination (ms),Nontermination (ms),pasttel (ms),PaSTTeL Status,Stem Size,Loop Size,Total Size Trace,Algo
ATVA2026_benchmark/TERM_LASSO//lasso_traces_concurrent_increment.bpl/lasso_trace_1.txt,TERMINATING,3.50,72.27,75.64,5.00,TERMINATING,3,3,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_concurrent_increment.bpl/lasso_trace_2.txt,TERMINATING,0.57,73.77,62.07,7.00,TERMINATING,4,3,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_concurrent_increment_nonterminating2.bpl/lasso_trace_2.txt,TERMINATING,0.48,31.23,65.16,10.00,TERMINATING,4,2,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_concurrent_increment_nonterminating2.bpl/lasso_trace_4.txt,TERMINATING,0.35,36.65,34.83,7.00,TERMINATING,9,2,11,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_concurrent_increment_nonterminating.bpl/lasso_trace_1.txt,TERMINATING,2.17,47.70,34.20,4.00,TERMINATING,2,2,4,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_concurrent_increment_nonterminating.bpl/lasso_trace_3.txt,TERMINATING,0.57,49.33,63.73,7.00,TERMINATING,6,2,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_concurrent_increment_nonterminating.bpl/lasso_trace_4.txt,TERMINATING,0.35,50.34,63.88,5.00,TERMINATING,7,2,9,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_concurrent_mult.bpl/lasso_trace_1.txt,TERMINATING,2.26,55.56,36.99,6.00,TERMINATING,5,3,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_concurrent_mult.bpl/lasso_trace_2.txt,TERMINATING,1.06,100.76,105.39,13.00,TERMINATING,6,3,9,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_concurrent_terminating.bpl/lasso_trace_1.txt,TERMINATING,2.09,41.94,49.21,4.00,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_concurrent_terminating.bpl/lasso_trace_2.txt,TERMINATING,0.44,58.63,70.06,5.00,TERMINATING,2,2,4,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_concurrent_ThreeThreadsAlternating_nonterminating.bpl/lasso_trace_1.txt,TERMINATING,1.74,54.18,46.60,6.00,TERMINATING,2,2,4,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_concurrent_ThreeThreadsAlternating_nonterminating.bpl/lasso_trace_3.txt,TERMINATING,0.43,36.20,29.78,6.00,TERMINATING,6,2,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_concurrent_TwoOne_nonterminating.bpl/lasso_trace_1.txt,TERMINATING,2.16,42.47,35.74,7.00,TERMINATING,2,2,4,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_const1.i_3.bplTransformedIcfg_BEv2_6.bpl/lasso_trace_1.txt,TERMINATING,1.84,41.29,32.18,8.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Continue1.bpl/lasso_trace_1.txt,TERMINATING,2.03,55.59,32.85,7.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_cook.bpl/lasso_trace_1.txt,TERMINATING,1.80,44.83,52.76,4.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_CookSeeZuleger-2013TACAS-Fig3.bpl/lasso_trace_1.txt,TERMINATING,2.32,769.08,38.21,34.00,UNKNOWN,0,1,1,2-Lexicographic Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_CookSeeZuleger-2013TACAS-Fig7a.bpl/lasso_trace_1.txt,TERMINATING,2.18,836.81,43.40,33.00,UNKNOWN,0,1,1,2-Lexicographic Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_CookSeeZuleger-2013TACAS-Fig7b.bpl/lasso_trace_1.txt,TERMINATING,2.85,1157.90,37.50,38.00,UNKNOWN,0,1,1,3-Lexicographic Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_CooperatingT2_consts1.bpl/lasso_trace_1.txt,TERMINATING,1.94,70.62,36.64,9.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Copenhagen.bpl/lasso_trace_1.txt,TERMINATING,2.15,30.47,37.63,5.00,TERMINATING,0,1,1,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_CopenhagenWithTmp.bpl/lasso_trace_1.txt,TERMINATING,2.01,31.10,38.40,5.00,TERMINATING,0,1,1,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_CopenhagenYis0.bpl/lasso_trace_1.txt,TERMINATING,1.84,26.16,44.84,5.00,TERMINATING,0,1,1,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_costa09-example_1.bpl/lasso_trace_1.txt,TERMINATING,1.86,70.95,67.87,17.00,TERMINATING,1,5,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_CostaDouble.bpl/lasso_trace_1.txt,TERMINATING,2.52,35.29,55.43,5.00,TERMINATING,0,3,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_CostaDouble.bpl/lasso_trace_3.txt,TERMINATING,0.30,30.52,24.94,7.00,TERMINATING,6,12,18,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_count0-countEven-sample-abs.bpl/lasso_trace_1.txt,TERMINATING,2.06,71.45,-,9.00,TERMINATING,3,3,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_count_by_1.i_3.bpl/lasso_trace_1.txt,TERMINATING,3.19,52.97,34.52,6.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_count_by_1_variant.i_2.bpl/lasso_trace_1.txt,TERMINATING,2.42,44.43,34.06,5.00,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_count_by_1_variant.i_2.bplTransformedIcfg_BEv2_3.bpl/lasso_trace_1.txt,TERMINATING,1.81,84.58,87.78,6.00,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_count_by_2.i_3.bpl/lasso_trace_1.txt,TERMINATING,1.79,52.31,39.07,6.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_count_by_2.i_3.bplTransformedIcfg_BEv2_3.bpl/lasso_trace_1.txt,TERMINATING,1.99,49.59,33.78,6.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_count_by_k.i_3.bpl/lasso_trace_1.txt,TERMINATING,0.58,65.64,56.50,7.00,TERMINATING,2,1,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_count_by_k.i_3.bplTransformedIcfg_BEv2_3.bpl/lasso_trace_1.txt,TERMINATING,0.47,63.68,56.16,7.00,TERMINATING,2,1,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_count_by_nondet.i_3.bpl/lasso_trace_1.txt,TERMINATING,1.88,95.41,64.47,8.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_count_by_nondet.i_3.bplTransformedIcfg_BEv2_3.bpl/lasso_trace_1.txt,TERMINATING,1.98,95.54,64.82,9.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_CounterLoop-nBit.bpl/lasso_trace_1.txt,TERMINATING,2.06,64.49,-,5.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_CountTillBound-Downwards.bpl/lasso_trace_1.txt,TERMINATING,1.78,43.72,36.52,4.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_CountTillBound-Jupiter.bpl/lasso_trace_1.txt,TERMINATING,2.15,54.68,51.07,6.00,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_CountTillBound-Loop-2.bpl/lasso_trace_1.txt,TERMINATING,2.31,44.34,34.02,6.00,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_CountTillBound-Loop.bpl/lasso_trace_1.txt,TERMINATING,1.86,48.20,37.80,5.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_CountTillBound-LoopWithConst.bpl/lasso_trace_1.txt,TERMINATING,1.90,47.04,40.19,5.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_CountTillBound-LoopWithConst_noAxiom.bpl/lasso_trace_1.txt,TERMINATING,1.98,54.82,41.40,6.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_CountTillBound-Recursion.bpl/lasso_trace_1.txt,TERMINATING,2.26,26.70,43.24,4.00,TERMINATING,0,2,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_count_up_down.i_3.bplTransformedIcfg_BEv2_7.bpl/lasso_trace_1.txt,TERMINATING,2.22,112.77,131.29,11.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_CPS1-1617-Sheet03-Exercise03.bpl/lasso_trace_1.txt,TERMINATING,1.95,40.40,32.76,7.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_CPS1-1617-Sheet03-Exercise03.bpl/lasso_trace_2.txt,TERMINATING,0.38,30.28,26.70,7.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_CPS1-1617-Sheet03-Exercise03.bpl/lasso_trace_3.txt,TERMINATING,0.47,37.03,54.77,7.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Damaskus.bpl/lasso_trace_1.txt,TERMINATING,1.96,73.45,38.04,6.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ddlm2013.i_3.bplTransformedIcfg_BEv2_8.bpl/lasso_trace_1.txt,TERMINATING,2.27,132.39,63.44,23.00,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_decrease1var.bpl/lasso_trace_1.txt,TERMINATING,1.75,30.33,34.29,3.00,TERMINATING,0,1,1,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_DecreasingInvariant.bpl/lasso_trace_1.txt,TERMINATING,2.14,96.40,40.11,6.00,TERMINATING,1,1,2,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_DiamondLoopSafe.bpl/lasso_trace_1.txt,TERMINATING,2.10,80.38,36.79,11.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_divisibilityWithArray.bpl/lasso_trace_1.txt,TERMINATING,2.41,210.21,-,20.00,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_DivisionTerminating.bpl/lasso_trace_1.txt,TERMINATING,1.86,26.85,39.38,4.00,TERMINATING,0,1,1,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Double2.bpl/lasso_trace_1.txt,TERMINATING,1.92,41.65,33.34,7.00,TERMINATING,0,3,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Double2.bpl/lasso_trace_2.txt,TERMINATING,0.30,72.12,65.34,0.00,UNKNOWN,2,3,5,Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Double3.bpl/lasso_trace_1.txt,TERMINATING,1.57,55.02,62.01,7.00,TERMINATING,0,4,4,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Double3.bpl/lasso_trace_2.txt,TERMINATING,0.28,52.82,51.92,0.00,UNKNOWN,2,4,6,Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Double3.bpl/lasso_trace_3.txt,TERMINATING,0.36,54.74,52.65,9.00,TERMINATING,19,7,26,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Double.bpl/lasso_trace_1.txt,TERMINATING,2.33,50.38,48.73,6.00,TERMINATING,0,3,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Double.bpl/lasso_trace_2.txt,TERMINATING,0.33,59.94,64.67,0.00,UNKNOWN,2,3,5,Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Double.bpl/lasso_trace_4.txt,TERMINATING,0.35,37.95,51.83,13.00,TERMINATING,6,12,18,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_down.i_4.bpl/lasso_trace_1.txt,TERMINATING,2.17,74.53,62.76,7.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_down.i_4.bplTransformedIcfg_BEv2_5.bpl/lasso_trace_1.txt,TERMINATING,2.32,80.56,95.26,7.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_DUJJLR.bpl/lasso_trace_2.txt,TERMINATING,1.86,3125.77,-,191.00,UNKNOWN,1,3,4,Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_DUJLRJ.bpl/lasso_trace_1.txt,TERMINATING,1.96,3310.92,-,193.00,UNKNOWN,1,2,3,Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_DynamicUnsatCoresHelpful01_02.bpl/lasso_trace_1.txt,TERMINATING,2.14,45.18,33.64,6.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_EasyArray2_incorrect.bpl/lasso_trace_1.txt,TERMINATING,1.70,324.65,-,70.00,UNKNOWN,1,1,2,Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_EasyArray.bpl/lasso_trace_1.txt,TERMINATING,1.90,58.17,-,26.00,UNKNOWN,1,1,2,Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_EasyArrayStore.bpl/lasso_trace_1.txt,TERMINATING,2.19,58.41,-,28.00,UNKNOWN,1,1,2,Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_EasyArrayStore_incorrect.bpl/lasso_trace_1.txt,TERMINATING,2.02,169.27,-,62.00,UNKNOWN,1,1,2,Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_EasyLoop.bpl/lasso_trace_1.txt,TERMINATING,2.22,40.50,38.69,6.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_EasyRecursive2.bpl/lasso_trace_1.txt,TERMINATING,2.14,26.37,41.16,5.00,TERMINATING,0,2,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_EasyRecursive2.bpl/lasso_trace_4.txt,TERMINATING,0.30,38.31,55.68,4.00,TERMINATING,1,19,20,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_EasyRecursive2.bpl/lasso_trace_5.txt,TERMINATING,0.36,40.96,50.27,6.00,TERMINATING,1,3,4,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_EasyRecursive2.bpl/lasso_trace_6.txt,TERMINATING,0.53,56.07,79.51,8.00,TERMINATING,3,2,5,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_EasyRecursive2.bpl/lasso_trace_8.txt,TERMINATING,0.25,67.54,85.25,6.00,TERMINATING,22,2,24,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_EasyRecursive_incorrect2.bpl/lasso_trace_1.txt,TERMINATING,1.80,27.44,36.41,4.00,TERMINATING,0,2,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_EasyRecursive_incorrect2.bpl/lasso_trace_2.txt,TERMINATING,0.42,32.35,26.64,5.00,TERMINATING,1,3,4,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_EasyRecursive_incorrect2.bpl/lasso_trace_3.txt,TERMINATING,0.32,59.12,26.03,9.00,TERMINATING,2,2,4,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_EasyRecursive_incorrect.bpl/lasso_trace_1.txt,TERMINATING,1.85,28.98,39.86,5.00,TERMINATING,0,2,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_EasyRecursive_incorrect.bpl/lasso_trace_2.txt,TERMINATING,0.38,30.25,27.53,5.00,TERMINATING,1,3,4,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_EasyRecursive_incorrect.bpl/lasso_trace_3.txt,TERMINATING,0.33,60.57,26.14,9.00,TERMINATING,2,2,4,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_equal-array-sums.bpl/lasso_trace_1.txt,TERMINATING,2.16,51.11,-,6.00,TERMINATING,4,3,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_equal-array-sums.bpl/lasso_trace_2.txt,TERMINATING,0.53,51.12,-,10.00,TERMINATING,5,3,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_EqUserDefRec.bpl/lasso_trace_1.txt,TERMINATING,1.79,118.92,109.61,9.00,TERMINATING,0,4,4,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_eureka_01.i_3.bpl/lasso_trace_1.txt,TERMINATING,2.52,76.64,-,43.00,UNKNOWN,1,1,2,Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_EvZeroIndex01-Robotyne.bpl/lasso_trace_1.txt,TERMINATING,1.92,117.42,-,49.00,UNKNOWN,1,1,2,Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Exc1.bpl/lasso_trace_1.txt,TERMINATING,1.85,54.66,33.21,7.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Exc2.bpl/lasso_trace_1.txt,TERMINATING,2.93,44.68,41.02,10.00,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Exc3.bpl/lasso_trace_1.txt,TERMINATING,1.78,54.36,32.06,7.00,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Exc4.bpl/lasso_trace_1.txt,TERMINATING,1.67,60.28,35.69,8.00,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Exc5.bpl/lasso_trace_1.txt,TERMINATING,1.65,67.25,32.21,8.00,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Factorial.bpl/lasso_trace_1.txt,TERMINATING,1.81,92.66,118.47,7.00,TERMINATING,0,3,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Factorial.bpl/lasso_trace_2.txt,TERMINATING,0.35,103.45,96.19,0.00,UNKNOWN,2,3,5,Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_FactSum.bpl/lasso_trace_1.txt,TERMINATING,1.66,58.50,77.22,7.00,TERMINATING,0,3,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_FactSum.bpl/lasso_trace_2.txt,TERMINATING,0.39,53.67,38.15,8.00,TERMINATING,1,7,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_FactSum.bpl/lasso_trace_3.txt,TERMINATING,0.30,45.07,59.54,10.00,TERMINATING,3,3,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Falkensteig-lex2withProc_true-termination.bpl/lasso_trace_1.txt,TERMINATING,1.76,28.14,36.74,6.00,TERMINATING,0,4,4,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Falkensteig-lex2withProc_true-termination.bpl/lasso_trace_2.txt,TERMINATING,0.52,54.76,53.62,12.00,TERMINATING,2,5,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Falkensteig-lex2withProc_true-termination.bpl/lasso_trace_3.txt,TERMINATING,0.51,60.03,41.31,12.00,TERMINATING,9,4,13,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Falkensteig-lex2withProc_true-termination.bpl/lasso_trace_4.txt,TERMINATING,0.42,44.95,27.90,15.00,TERMINATING,13,4,17,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fg.bpl/lasso_trace_1.txt,TERMINATING,1.83,25.40,31.75,9.00,TERMINATING,1,4,5,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fibonacci.bpl/lasso_trace_1.txt,TERMINATING,2.11,36.55,67.20,4.00,TERMINATING,0,3,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Fibonaccinacci_big.bpl/lasso_trace_3.txt,TERMINATING,0.69,36.62,27.93,5.00,TERMINATING,2,1,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Fibonaccinacci_big_incorrect.bpl/lasso_trace_3.txt,TERMINATING,0.49,32.74,27.80,5.00,TERMINATING,2,1,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Fibonaccinacci.bpl/lasso_trace_3.txt,TERMINATING,0.83,35.59,30.80,5.00,TERMINATING,2,1,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Fibonaccinacci_incorrect.bpl/lasso_trace_3.txt,TERMINATING,0.41,33.63,32.42,5.00,TERMINATING,2,1,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_figure1.wvr.bpl/lasso_trace_1.txt,TERMINATING,3.24,77.76,78.78,6.00,TERMINATING,5,2,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_FixedIndex01-Makiivka.bpl/lasso_trace_1.txt,TERMINATING,2.25,64.55,-,5.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_FixedIndex02-Kusmyne.bpl/lasso_trace_1.txt,TERMINATING,2.30,72.09,-,6.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fork_join_in_loop.bpl/lasso_trace_1.txt,TERMINATING,2.24,47.32,44.20,10.00,TERMINATING,1,6,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fork_unchanged_local_variables2.bpl/lasso_trace_1.txt,TERMINATING,1.95,39.81,59.26,8.00,TERMINATING,2,8,10,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_FourPhase.bpl/lasso_trace_1.txt,TERMINATING,2.00,346.34,39.53,15.00,TERMINATING,1,1,2,4-Nested Template / 4-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fragtest_simple.i_4.bpl/lasso_trace_1.txt,TERMINATING,3.25,123.34,162.59,12.00,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fragtest_simple.i_4.bplTransformedIcfg_BEv2_5.bpl/lasso_trace_1.txt,TERMINATING,2.12,125.00,158.76,12.00,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_functions1.i_3.bplTransformedIcfg_BEv2_8.bpl/lasso_trace_1.txt,TERMINATING,2.64,68.14,33.48,6.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Garmisch.bpl/lasso_trace_1.txt,TERMINATING,2.14,48.41,39.60,5.00,TERMINATING,1,1,2,Affine Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Gauss.bpl/lasso_trace_1.txt,TERMINATING,2.18,46.87,34.30,5.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_gauss_sum.i_3.bpl/lasso_trace_1.txt,TERMINATING,2.21,81.36,80.48,11.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_gauss_sum.i_3.bplTransformedIcfg_BEv2_3.bpl/lasso_trace_1.txt,TERMINATING,2.15,78.66,74.02,9.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Gcd.bpl/lasso_trace_1.txt,TERMINATING,2.31,68.43,37.86,9.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Gcd_havoc.bpl/lasso_trace_1.txt,TERMINATING,2.12,77.00,38.15,9.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_GcdNew.bpl/lasso_trace_1.txt,TERMINATING,2.14,66.37,35.68,9.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_gj2007.c.i_4.bpl/lasso_trace_1.txt,TERMINATING,2.24,89.51,36.18,11.00,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_gj2007.c.i_4.bplTransformedIcfg_BEv2_3.bpl/lasso_trace_1.txt,TERMINATING,2.60,95.52,37.12,11.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_GoannaDoubleFreeWithoutPointers.bpl/lasso_trace_1.txt,TERMINATING,2.04,143.14,33.74,16.00,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Gothenburg.bpl/lasso_trace_1.txt,TERMINATING,10.07,4190.74,216.57,38.00,UNKNOWN,1,1,2,2-Phase Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_gotoLoop.bpl/lasso_trace_1.txt,TERMINATING,2.12,58.85,40.53,5.00,TERMINATING,1,1,2,Affine Template / Affine Template
