nodes	Ultimate-fixpoint	Ultimate-all	pasttel	label	Stem Size	Loop Size	Total Size Trace	Algo
1752	0.41	45.24	4	TERMINATING	24	7	31	Affine Template / Affine Template
1753	2.26	26.04	3	TERMINATING	0	2	2	Affine Template / Affine Template
1754	0.66	42.21	4	TERMINATING	5	6	11	Affine Template / Affine Template
1755	0.33	34.64	4	TERMINATING	20	6	26	Affine Template / Affine Template
1756	1.89	39.22	5	TERMINATING	6	3	9	Affine Template / Affine Template
1757	0.42	82.01	8	TERMINATING	13	9	22	Affine Template / Affine Template
1758	0.29	109.38	6	TERMINATING	48	9	57	Affine Template / Affine Template
1759	2.35	141.99	12	TERMINATING	5	1	6	Affine Template / Affine Template
1760	1.98	128.5	13	TERMINATING	5	1	6	Affine Template / Affine Template
1761	2.31	75.55	9	TERMINATING	5	1	6	Affine Template / Affine Template
1762	1.91	73.64	9	TERMINATING	5	1	6	Affine Template / Affine Template
1763	2.54	108.56	9	TERMINATING	1	1	2	2-Nested Template / 2-Nested Template
1764	2	67.56	9	TERMINATING	5	1	6	Affine Template / Affine Template
1765	2.33	47.57	5	TERMINATING	1	1	2	Affine Template / Affine Template
1766	2.48	59.7	10	TERMINATING	4	2	6	Affine Template / Affine Template
1767	0.57	845.15	49	TERMINATING	4	2	6	Affine Template / Affine Template
1768	0.43	836.67	53	TERMINATING	5	2	7	Affine Template / Affine Template
1769	2.18	12728.33	74	TERMINATING	3	3	6	Affine Template / Affine Template
1770	0.49	14450.01	102	TERMINATING	4	3	7	Affine Template / Affine Template
1771	0.56	162.05	16	TERMINATING	5	3	8	Affine Template / Affine Template
1772	1.97	1083.97	40	TERMINATING	5	2	7	Affine Template / Affine Template
1773	0.47	1131.77	54	TERMINATING	6	2	8	Affine Template / Affine Template
1774	0.4	1013.83	56	TERMINATING	7	2	9	Affine Template / Affine Template
1775	3.3	54.9	10	TERMINATING	3	2	5	Affine Template / Affine Template
1776	0.67	65.25	12	TERMINATING	4	2	6	Affine Template / Affine Template
1777	2.54	139.12	7	TERMINATING	5	1	6	Affine Template / Affine Template
1778	2.32	130.8	8	TERMINATING	5	1	6	Affine Template / Affine Template
1779	2.18	125.7	8	TERMINATING	5	1	6	Affine Template / Affine Template
1780	2.2	170.6	18	TERMINATING	5	1	6	Affine Template / Affine Template
1781	2.31	156.64	16	TERMINATING	5	1	6	Affine Template / Affine Template
1782	2.16	85.09	7	TERMINATING	5	1	6	Affine Template / Affine Template
1783	0.64	41.21	8	TERMINATING	6	2	8	Affine Template / Affine Template
1784	0.49	43.22	8	TERMINATING	7	3	10	Affine Template / Affine Template
1785	2.12	69.27	8	TERMINATING	5	1	6	Affine Template / Affine Template
1786	0.5	39.65	8	TERMINATING	6	2	8	Affine Template / Affine Template
1787	0.9	34.42	8	TERMINATING	7	3	10	Affine Template / Affine Template
1788	2.17	58.65	4	TERMINATING	2	2	4	Affine Template / Affine Template
1789	0.42	58.31	6	TERMINATING	3	2	5	Affine Template / Affine Template
1790	2.09	51.27	4	TERMINATING	1	2	3	Affine Template / Affine Template
1791	2.02	47.23	4	TERMINATING	1	1	2	Affine Template / Affine Template
1792	1.92	57.59	9	TERMINATING	3	2	5	Affine Template / Affine Template
1793	0.68	104.79	8	TERMINATING	5	2	7	Affine Template / Affine Template
1794	0.5	88.87	24	TERMINATING	5	2	7	Affine Template / Affine Template
1795	2.01	59.09	4	TERMINATING	1	1	2	Affine Template / Affine Template
1796	0.76	106.64	7	TERMINATING	15	4	19	Affine Template / Affine Template
1797	0.4	124.29	7	TERMINATING	8	4	12	Affine Template / Affine Template
1798	1.92	132.75	9	TERMINATING	1	1	2	2-Nested Template / 2-Nested Template
1799	2.38	51.27	3	TERMINATING	1	1	2	Affine Template / Affine Template
1800	2.15	50.14	5	TERMINATING	1	1	2	Affine Template / Affine Template
1801	2.29	52.24	5	TERMINATING	1	2	3	Affine Template / Affine Template
1802	2.49	75.02	7	TERMINATING	1	2	3	Affine Template / Affine Template
1803	2.15	29.65	3	TERMINATING	0	5	5	Affine Template / Affine Template
1804	0.29	18.67	4	TERMINATING	0	5	5	Affine Template / Affine Template
1805	1.59	25.52	4	TERMINATING	0	9	9	Affine Template / Affine Template
1806	0.32	39.35	4	TERMINATING	0	9	9	Affine Template / Affine Template
1807	0.23	17.99	4	TERMINATING	0	9	9	Affine Template / Affine Template
1808	0.24	25.83	5	TERMINATING	0	9	9	Affine Template / Affine Template
1809	2.16	100.55	6	TERMINATING	6	6	12	Affine Template / Affine Template
1810	2.01	106.38	6	TERMINATING	6	6	12	Affine Template / Affine Template
1811	1.86	105.72	6	TERMINATING	6	6	12	Affine Template / Affine Template
1812	2.65	97.03	7	TERMINATING	6	6	12	Affine Template / Affine Template
1813	0.43	118.32	8	TERMINATING	28	24	52	Affine Template / Affine Template
1814	2.05	93.6	6	TERMINATING	6	6	12	Affine Template / Affine Template
1815	0.41	135.98	9	TERMINATING	28	24	52	Affine Template / Affine Template
1816	0.31	93.78	9	TERMINATING	64	24	88	Affine Template / Affine Template
1817	1.82	101.82	6	TERMINATING	6	6	12	Affine Template / Affine Template
1818	0.43	124.31	8	TERMINATING	28	24	52	Affine Template / Affine Template
1819	1.54	101.81	8	TERMINATING	64	24	88	Affine Template / Affine Template
1820	2.01	113.88	7	TERMINATING	6	1	7	Affine Template / Affine Template
1821	2.02	112.82	7	TERMINATING	6	1	7	Affine Template / Affine Template
1822	1.89	119	7	TERMINATING	6	1	7	Affine Template / Affine Template
1823	2.19	120.53	7	TERMINATING	8	1	9	Affine Template / Affine Template
1824	1.89	106.3	7	TERMINATING	8	1	9	Affine Template / Affine Template
1825	2.01	47.11	4	TERMINATING	1	1	2	Affine Template / Affine Template
1826	1.96	45	4	TERMINATING	1	1	2	Affine Template / Affine Template
1827	1.52	90.58	7	TERMINATING	0	18	18	Affine Template / Affine Template
1828	1.73	209.7	11	TERMINATING	50	45	95	Affine Template / Affine Template
1829	0.37	365.55	16	TERMINATING	226	45	271	Affine Template / Affine Template
1830	0.33	118.12	17	TERMINATING	250	178	428	Affine Template / Affine Template
1831	0.35	108.55	15	TERMINATING	252	45	297	Affine Template / Affine Template
1832	0.39	165.19	18	TERMINATING	408	45	453	Affine Template / Affine Template
1833	0.36	386.88	15	TERMINATING	430	45	475	Affine Template / Affine Template
1834	0.54	173.25	19	TERMINATING	224	182	406	Affine Template / Affine Template
1835	1.57	110.77	5	TERMINATING	20	18	38	Affine Template / Affine Template
1836	1.71	62.99	5	TERMINATING	16	9	25	Affine Template / Affine Template
1837	1.93	175.58	8	TERMINATING	32	18	50	Affine Template / Affine Template
1838	1.72	67.03	7	TERMINATING	24	27	51	Affine Template / Affine Template
1839	0.34	131.95	7	TERMINATING	28	24	52	Affine Template / Affine Template
1840	0.28	82.93	8	TERMINATING	29	28	57	Affine Template / Affine Template
1841	1.95	277.38	10	TERMINATING	68	18	86	Affine Template / Affine Template
1842	1.92	127.04	6	TERMINATING	28	19	47	Affine Template / Affine Template
1843	1.76	137.8	13	TERMINATING	74	34	108	Affine Template / Affine Template
1844	0.43	279.54	20	TERMINATING	390	34	424	Affine Template / Affine Template
1845	0.41	207.25	23	TERMINATING	391	48	439	Affine Template / Affine Template
1846	0.49	254.57	38	TERMINATING	77	48	125	Affine Template / Affine Template
1847	0.43	199.15	46	TERMINATING	115	62	177	Affine Template / Affine Template
1848	1.75	170.91	12	TERMINATING	74	29	103	Affine Template / Affine Template
1849	0.72	221.83	19	TERMINATING	375	43	418	Affine Template / Affine Template
1850	0.46	367.32	48	TERMINATING	526	119	645	Affine Template / Affine Template
1851	0.61	395.6	58	TERMINATING	546	479	1025	Affine Template / Affine Template
1852	0.44	249.95	13	TERMINATING	106	43	149	Affine Template / Affine Template
1853	0.36	273.34	41	TERMINATING	115	57	172	Affine Template / Affine Template
1854	0.44	107.34	53	TERMINATING	219	119	338	Affine Template / Affine Template
1855	1.67	52.29	4	TERMINATING	2	2	4	Affine Template / Affine Template
1856	3.36	60.62	5	TERMINATING	3	3	6	Affine Template / Affine Template
1857	2	1076.42	37	TERMINATING	470	55	525	Affine Template / Affine Template
1858	0.62	178.11	34	TERMINATING	469	17	486	Affine Template / Affine Template
1859	0.55	369.62	38	TERMINATING	482	55	537	Affine Template / Affine Template
1860	2.47	124.61	7	TERMINATING	1	1	2	Affine Template / Affine Template
1861	1.72	114.43	25	TERMINATING	301	18	319	Affine Template / Affine Template
1862	1.02	656.6	25	TERMINATING	318	53	371	Affine Template / Affine Template
1863	0.53	472.35	25	TERMINATING	335	25	360	Affine Template / Affine Template
1864	0.41	500.09	27	TERMINATING	348	22	370	Affine Template / Affine Template
1865	0.37	491.26	25	TERMINATING	361	13	374	Affine Template / Affine Template
1866	1.73	108.41	22	TERMINATING	301	18	319	Affine Template / Affine Template
1867	0.5	656.08	24	TERMINATING	318	53	371	Affine Template / Affine Template
1868	0.59	457.35	24	TERMINATING	335	25	360	Affine Template / Affine Template
1869	1.74	126.06	24	TERMINATING	277	18	295	Affine Template / Affine Template
1870	0.88	375.28	26	TERMINATING	294	53	347	Affine Template / Affine Template
1871	0.91	680.11	24	TERMINATING	311	25	336	Affine Template / Affine Template
1872	2.04	128.74	21	TERMINATING	277	18	295	Affine Template / Affine Template
1873	0.46	369.3	23	TERMINATING	294	53	347	Affine Template / Affine Template
1874	0.4	708.21	22	TERMINATING	311	25	336	Affine Template / Affine Template
1875	2.04	480.6	17	TERMINATING	121	28	149	Affine Template / Affine Template
1876	2	101.76	14	TERMINATING	112	28	140	Affine Template / Affine Template
1877	1.89	453.94	15	TERMINATING	116	28	144	Affine Template / Affine Template
1878	2.01	185.09	7	TERMINATING	37	19	56	Affine Template / Affine Template
1879	1.94	125.11	8	TERMINATING	41	19	60	Affine Template / Affine Template
1880	1.93	145.56	6	TERMINATING	1	2	3	Affine Template / Affine Template
1881	0.51	55.17	6	TERMINATING	6	1	7	Affine Template / Affine Template
1882	0.48	55.26	6	TERMINATING	6	1	7	Affine Template / Affine Template
1883	1.48	59	4	TERMINATING	1	11	12	Affine Template / Affine Template
1884	0.3	48.8	4	TERMINATING	2	1	3	Affine Template / Affine Template
1885	0.25	54.4	4	TERMINATING	13	1	14	Affine Template / Affine Template
1886	2.33	93.68	6	TERMINATING	1	1	2	Affine Template / Affine Template
1887	0.41	54.12	6	TERMINATING	6	1	7	Affine Template / Affine Template
1888	0.51	108.79	7	TERMINATING	2	1	3	Affine Template / Affine Template
1889	0.53	110.19	6	TERMINATING	2	1	3	Affine Template / Affine Template
1890	1.78	107.41	9	TERMINATING	52	42	94	Affine Template / Affine Template
1891	0.45	113.6	14	TERMINATING	81	26	107	Affine Template / Affine Template
1892	2.08	89.95	5	TERMINATING	1	12	13	Affine Template / Affine Template
1893	0.53	70.13	4	TERMINATING	2	1	3	Affine Template / Affine Template
1894	0.32	48.55	4	TERMINATING	14	1	15	Affine Template / Affine Template
1895	1.9	145.18	6	TERMINATING	1	2	3	Affine Template / Affine Template
1896	2.13	115.86	6	TERMINATING	1	2	3	Affine Template / Affine Template
1897	0.49	47.79	4	TERMINATING	3	1	4	Affine Template / Affine Template
1898	0.44	46.6	6	TERMINATING	3	1	4	Affine Template / Affine Template
1899	2.26	50.03	3	TERMINATING	1	12	13	Affine Template / Affine Template
1900	0.35	43.27	5	TERMINATING	2	1	3	Affine Template / Affine Template
1901	0.25	40.94	4	TERMINATING	14	1	15	Affine Template / Affine Template
1902	0.42	49.52	4	TERMINATING	2	1	3	Affine Template / Affine Template
1903	1.61	55.49	5	TERMINATING	6	9	15	Affine Template / Affine Template
1904	0.74	48.65	6	TERMINATING	12	3	15	Affine Template / Affine Template
1905	0.29	53.91	8	TERMINATING	14	3	17	Affine Template / Affine Template
1906	1.6	48.65	5	TERMINATING	6	9	15	Affine Template / Affine Template
1907	0.79	49.63	6	TERMINATING	12	3	15	Affine Template / Affine Template
1908	0.27	50.39	7	TERMINATING	14	3	17	Affine Template / Affine Template
1909	1.61	48.95	5	TERMINATING	6	9	15	Affine Template / Affine Template
1910	0.66	50	6	TERMINATING	12	3	15	Affine Template / Affine Template
1911	0.28	47.23	8	TERMINATING	14	3	17	Affine Template / Affine Template
1912	1.98	67.38	5	TERMINATING	6	3	9	Affine Template / Affine Template
1913	2.46	63.49	5	TERMINATING	6	3	9	Affine Template / Affine Template
1914	1.99	64.21	5	TERMINATING	6	3	9	Affine Template / Affine Template
1915	1.64	90.64	5	TERMINATING	6	27	33	Affine Template / Affine Template
1916	0.67	80.2	6	TERMINATING	12	3	15	Affine Template / Affine Template
1917	1.52	85.36	5	TERMINATING	6	27	33	Affine Template / Affine Template
1918	0.61	80.42	7	TERMINATING	12	3	15	Affine Template / Affine Template
1919	1.46	87.86	5	TERMINATING	6	27	33	Affine Template / Affine Template
1920	0.61	85.74	7	TERMINATING	12	3	15	Affine Template / Affine Template
1921	1.83	99.69	9	TERMINATING	7	3	10	Affine Template / Affine Template
1922	1.84	116.85	10	TERMINATING	7	3	10	Affine Template / Affine Template
1923	1.79	104.53	8	TERMINATING	7	3	10	Affine Template / Affine Template
1924	1.87	93.77	8	TERMINATING	7	3	10	Affine Template / Affine Template
1925	1.77	104.89	8	TERMINATING	7	3	10	Affine Template / Affine Template
1926	1.73	100.19	11	TERMINATING	7	3	10	Affine Template / Affine Template
1927	0.3	154.33	10	TERMINATING	92	27	119	Affine Template / Affine Template
1928	0.28	199.64	10	TERMINATING	92	27	119	Affine Template / Affine Template
1929	0.42	231.41	11	TERMINATING	92	27	119	Affine Template / Affine Template
1930	0.29	178.3	10	TERMINATING	92	27	119	Affine Template / Affine Template
1931	0.28	248.18	10	TERMINATING	92	27	119	Affine Template / Affine Template
1932	0.31	183.3	10	TERMINATING	92	27	119	Affine Template / Affine Template
1933	0.28	164.14	10	TERMINATING	92	27	119	Affine Template / Affine Template
1934	0.4	151.52	10	TERMINATING	92	27	119	Affine Template / Affine Template
1935	0.28	95.52	9	TERMINATING	92	27	119	Affine Template / Affine Template
1936	0.27	182.03	9	TERMINATING	92	27	119	Affine Template / Affine Template
1937	0.28	127.67	10	TERMINATING	92	27	119	Affine Template / Affine Template
1938	0.34	223.48	9	TERMINATING	92	27	119	Affine Template / Affine Template
1939	0.34	234.37	10	TERMINATING	92	27	119	Affine Template / Affine Template
1940	0.31	253.84	10	TERMINATING	92	27	119	Affine Template / Affine Template
1941	0.24	261.84	9	TERMINATING	92	27	119	Affine Template / Affine Template
1942	0.33	214.59	9	TERMINATING	92	27	119	Affine Template / Affine Template
1943	0.29	149.84	9	TERMINATING	92	27	119	Affine Template / Affine Template
1944	0.3	116.6	10	TERMINATING	92	27	119	Affine Template / Affine Template
1945	2.52	207.57	9	TERMINATING	92	27	119	Affine Template / Affine Template
1946	0.27	44.12	10	TERMINATING	92	27	119	Affine Template / Affine Template
1947	0.24	237.6	10	TERMINATING	92	27	119	Affine Template / Affine Template
1948	0.27	198.94	9	TERMINATING	92	27	119	Affine Template / Affine Template
1949	0.26	248.42	9	TERMINATING	92	27	119	Affine Template / Affine Template
1950	0.27	260.02	10	TERMINATING	92	27	119	Affine Template / Affine Template
1951	0.3	178.18	9	TERMINATING	92	27	119	Affine Template / Affine Template
1952	0.24	112.38	9	TERMINATING	92	27	119	Affine Template / Affine Template
1953	0.37	169.89	9	TERMINATING	92	27	119	Affine Template / Affine Template
1954	0.29	176.52	10	TERMINATING	92	27	119	Affine Template / Affine Template
1955	0.26	129.32	9	TERMINATING	92	27	119	Affine Template / Affine Template
1956	0.33	159.85	9	TERMINATING	92	27	119	Affine Template / Affine Template
1957	0.35	75.86	10	TERMINATING	92	27	119	Affine Template / Affine Template
1958	0.29	54.4	9	TERMINATING	92	27	119	Affine Template / Affine Template
1959	0.28	116.87	9	TERMINATING	92	27	119	Affine Template / Affine Template
1960	0.36	180.72	10	TERMINATING	92	27	119	Affine Template / Affine Template
1961	0.24	127.58	10	TERMINATING	92	27	119	Affine Template / Affine Template
1962	0.29	228.5	10	TERMINATING	92	27	119	Affine Template / Affine Template
1963	0.27	221.99	10	TERMINATING	92	27	119	Affine Template / Affine Template
1964	0.27	216.38	10	TERMINATING	92	27	119	Affine Template / Affine Template
1965	0.26	101.81	10	TERMINATING	92	27	119	Affine Template / Affine Template
1966	0.27	137.53	10	TERMINATING	92	27	119	Affine Template / Affine Template
1967	0.38	48.36	10	TERMINATING	92	27	119	Affine Template / Affine Template
1968	0.28	177.93	9	TERMINATING	92	27	119	Affine Template / Affine Template
1969	0.24	114.05	10	TERMINATING	92	27	119	Affine Template / Affine Template
1970	0.25	125.26	10	TERMINATING	92	27	119	Affine Template / Affine Template
1971	0.29	33.04	10	TERMINATING	92	27	119	Affine Template / Affine Template
1972	0.27	165.08	10	TERMINATING	92	27	119	Affine Template / Affine Template
1973	0.26	131.1	10	TERMINATING	92	27	119	Affine Template / Affine Template
1974	0.27	118.76	10	TERMINATING	92	27	119	Affine Template / Affine Template
1975	0.27	43.04	10	TERMINATING	92	27	119	Affine Template / Affine Template
1976	0.34	126.07	10	TERMINATING	92	27	119	Affine Template / Affine Template
1977	0.26	134.38	10	TERMINATING	92	27	119	Affine Template / Affine Template
1978	0.3	63.76	10	TERMINATING	92	27	119	Affine Template / Affine Template
1979	0.27	183.42	10	TERMINATING	92	27	119	Affine Template / Affine Template
1980	0.41	148.58	11	TERMINATING	92	27	119	Affine Template / Affine Template
1981	0.28	221.42	10	TERMINATING	92	27	119	Affine Template / Affine Template
1982	0.43	201.47	10	TERMINATING	92	27	119	Affine Template / Affine Template
1983	0.27	133.19	10	TERMINATING	92	27	119	Affine Template / Affine Template
1984	0.22	195.2	10	TERMINATING	92	27	119	Affine Template / Affine Template
1985	0.32	121.13	11	TERMINATING	92	27	119	Affine Template / Affine Template
1986	0.72	57.48	9	TERMINATING	92	27	119	Affine Template / Affine Template
1987	0.29	170.51	10	TERMINATING	92	27	119	Affine Template / Affine Template
1988	0.27	27.05	10	TERMINATING	92	27	119	Affine Template / Affine Template
1989	0.27	218.1	10	TERMINATING	92	27	119	Affine Template / Affine Template
1990	0.28	175.82	10	TERMINATING	92	27	119	Affine Template / Affine Template
1991	0.28	230.28	10	TERMINATING	92	27	119	Affine Template / Affine Template
1992	0.26	225.56	10	TERMINATING	92	27	119	Affine Template / Affine Template
1993	0.46	176.35	10	TERMINATING	92	27	119	Affine Template / Affine Template
1994	0.23	160.76	9	TERMINATING	92	27	119	Affine Template / Affine Template
1995	0.28	224.27	10	TERMINATING	92	27	119	Affine Template / Affine Template
1996	0.29	221.91	10	TERMINATING	92	27	119	Affine Template / Affine Template
1997	0.33	184.63	10	TERMINATING	92	27	119	Affine Template / Affine Template
1998	0.25	191.18	9	TERMINATING	92	27	119	Affine Template / Affine Template
1999	0.3	123.27	9	TERMINATING	92	27	119	Affine Template / Affine Template
2000	0.24	254.76	11	TERMINATING	92	27	119	Affine Template / Affine Template
2001	0.3	102.51	10	TERMINATING	92	27	119	Affine Template / Affine Template
2002	0.31	88.71	10	TERMINATING	92	27	119	Affine Template / Affine Template
2003	0.24	73.09	10	TERMINATING	92	27	119	Affine Template / Affine Template
2004	0.26	53.35	9	TERMINATING	92	27	119	Affine Template / Affine Template
2005	0.29	142.76	9	TERMINATING	92	27	119	Affine Template / Affine Template
2006	0.3	115.56	10	TERMINATING	92	27	119	Affine Template / Affine Template
2007	0.43	157.06	10	TERMINATING	92	27	119	Affine Template / Affine Template
2008	0.33	205.05	10	TERMINATING	92	27	119	Affine Template / Affine Template
2009	0.27	255.92	10	TERMINATING	92	27	119	Affine Template / Affine Template
2010	0.27	109.22	10	TERMINATING	92	27	119	Affine Template / Affine Template
2011	0.23	69.59	10	TERMINATING	92	27	119	Affine Template / Affine Template
2012	0.23	142.33	10	TERMINATING	92	27	119	Affine Template / Affine Template
2013	0.26	107.12	10	TERMINATING	92	27	119	Affine Template / Affine Template
2014	0.33	202.74	10	TERMINATING	92	27	119	Affine Template / Affine Template
2015	0.27	167.05	10	TERMINATING	92	27	119	Affine Template / Affine Template
2016	0.26	140.05	10	TERMINATING	92	27	119	Affine Template / Affine Template
2017	0.27	115.72	9	TERMINATING	92	27	119	Affine Template / Affine Template
2018	0.4	199.56	20	TERMINATING	35	44	79	Affine Template / Affine Template
2019	0.29	212.78	9	TERMINATING	92	27	119	Affine Template / Affine Template
2020	0.26	139.75	9	TERMINATING	92	27	119	Affine Template / Affine Template
2021	0.29	264.63	9	TERMINATING	92	27	119	Affine Template / Affine Template
2022	0.27	136.49	11	TERMINATING	92	27	119	Affine Template / Affine Template
2023	0.26	163.51	12	TERMINATING	92	27	119	Affine Template / Affine Template
2024	0.28	256.97	10	TERMINATING	92	27	119	Affine Template / Affine Template
2025	0.28	212.36	9	TERMINATING	92	27	119	Affine Template / Affine Template
2026	0.26	26.04	10	TERMINATING	92	27	119	Affine Template / Affine Template
2027	0.26	186.56	10	TERMINATING	92	27	119	Affine Template / Affine Template
2028	0.28	119.56	10	TERMINATING	92	27	119	Affine Template / Affine Template
2029	0.34	99.78	22	TERMINATING	48	22	70	Affine Template / Affine Template
2030	0.27	137.6	9	TERMINATING	92	27	119	Affine Template / Affine Template
2031	0.37	143.66	10	TERMINATING	92	27	119	Affine Template / Affine Template
2032	0.3	89.35	12	TERMINATING	92	27	119	Affine Template / Affine Template
2033	0.33	121.09	10	TERMINATING	92	27	119	Affine Template / Affine Template
2034	0.26	190.78	9	TERMINATING	92	27	119	Affine Template / Affine Template
2035	0.29	210.6	10	TERMINATING	92	27	119	Affine Template / Affine Template
2036	0.28	174.16	9	TERMINATING	92	27	119	Affine Template / Affine Template
2037	0.27	85.41	10	TERMINATING	92	27	119	Affine Template / Affine Template
2038	0.29	206.81	9	TERMINATING	92	27	119	Affine Template / Affine Template
2039	0.27	172.27	10	TERMINATING	92	27	119	Affine Template / Affine Template
2040	0.35	116.96	21	TERMINATING	61	27	88	Affine Template / Affine Template
2041	0.3	195.93	9	TERMINATING	92	27	119	Affine Template / Affine Template
2042	0.28	131.94	10	TERMINATING	92	27	119	Affine Template / Affine Template
2043	0.28	111.92	10	TERMINATING	92	27	119	Affine Template / Affine Template
2044	0.27	152.77	9	TERMINATING	92	27	119	Affine Template / Affine Template
2045	0.29	217.76	9	TERMINATING	92	27	119	Affine Template / Affine Template
2046	0.34	185.12	10	TERMINATING	92	27	119	Affine Template / Affine Template
2047	0.32	163.77	9	TERMINATING	92	27	119	Affine Template / Affine Template
2048	0.3	71.4	10	TERMINATING	92	27	119	Affine Template / Affine Template
2049	0.26	248.29	10	TERMINATING	92	27	119	Affine Template / Affine Template
2050	0.28	98.15	10	TERMINATING	92	27	119	Affine Template / Affine Template
2051	0.27	122.08	10	TERMINATING	92	27	119	Affine Template / Affine Template
2052	0.35	119.84	9	TERMINATING	92	27	119	Affine Template / Affine Template
2053	0.26	78.6	9	TERMINATING	92	27	119	Affine Template / Affine Template
2054	0.34	108.71	9	TERMINATING	92	27	119	Affine Template / Affine Template
2055	0.27	214.43	10	TERMINATING	92	27	119	Affine Template / Affine Template
2056	0.28	243.05	9	TERMINATING	92	27	119	Affine Template / Affine Template
2057	0.28	105.93	9	TERMINATING	92	27	119	Affine Template / Affine Template
2058	0.29	141.18	9	TERMINATING	92	27	119	Affine Template / Affine Template
2059	0.3	197.93	10	TERMINATING	92	27	119	Affine Template / Affine Template
2060	0.28	172.38	9	TERMINATING	92	27	119	Affine Template / Affine Template
2061	0.29	213.86	10	TERMINATING	92	27	119	Affine Template / Affine Template
2062	0.35	207.5	9	TERMINATING	92	27	119	Affine Template / Affine Template
2063	0.41	151.66	9	TERMINATING	92	27	119	Affine Template / Affine Template
2064	0.28	249.86	9	TERMINATING	92	27	119	Affine Template / Affine Template
2065	0.27	28.11	10	TERMINATING	92	27	119	Affine Template / Affine Template
2066	0.28	175.18	10	TERMINATING	92	27	119	Affine Template / Affine Template
2067	0.31	182.28	10	TERMINATING	92	27	119	Affine Template / Affine Template
2068	0.28	133.54	10	TERMINATING	92	27	119	Affine Template / Affine Template
2069	0.27	224.42	10	TERMINATING	92	27	119	Affine Template / Affine Template
2070	0.28	251.61	11	TERMINATING	92	27	119	Affine Template / Affine Template
2071	0.31	108.6	10	TERMINATING	92	27	119	Affine Template / Affine Template
2072	0.33	54.6	9	TERMINATING	92	27	119	Affine Template / Affine Template
2073	0.39	45.17	10	TERMINATING	92	27	119	Affine Template / Affine Template
2074	0.29	145.57	10	TERMINATING	92	27	119	Affine Template / Affine Template
2075	0.29	119.49	9	TERMINATING	92	27	119	Affine Template / Affine Template
2076	0.35	37.45	9	TERMINATING	92	27	119	Affine Template / Affine Template
2077	0.25	166.82	10	TERMINATING	92	27	119	Affine Template / Affine Template
2078	0.27	158.12	10	TERMINATING	92	27	119	Affine Template / Affine Template
2079	0.32	221.72	9	TERMINATING	92	27	119	Affine Template / Affine Template
2080	0.3	219.94	10	TERMINATING	92	27	119	Affine Template / Affine Template
2081	0.3	240.33	10	TERMINATING	92	27	119	Affine Template / Affine Template
2082	0.33	202.11	9	TERMINATING	92	27	119	Affine Template / Affine Template
2083	0.25	36.72	10	TERMINATING	92	27	119	Affine Template / Affine Template
2084	0.25	219.61	10	TERMINATING	92	27	119	Affine Template / Affine Template
2085	0.29	231.44	9	TERMINATING	92	27	119	Affine Template / Affine Template
2086	0.38	173.68	10	TERMINATING	92	27	119	Affine Template / Affine Template
2087	0.3	214.53	11	TERMINATING	92	27	119	Affine Template / Affine Template
2088	0.29	85.86	10	TERMINATING	92	27	119	Affine Template / Affine Template
2089	0.36	123.83	9	TERMINATING	92	27	119	Affine Template / Affine Template
2090	0.28	204.15	9	TERMINATING	92	27	119	Affine Template / Affine Template
2091	0.28	218.94	10	TERMINATING	92	27	119	Affine Template / Affine Template
2092	0.36	100.67	10	TERMINATING	92	27	119	Affine Template / Affine Template
2093	0.42	55.6	10	TERMINATING	92	27	119	Affine Template / Affine Template
2094	0.28	29.49	9	TERMINATING	92	27	119	Affine Template / Affine Template
2095	0.3	180.38	11	TERMINATING	92	27	119	Affine Template / Affine Template
2096	0.42	226.46	9	TERMINATING	92	27	119	Affine Template / Affine Template
2097	0.31	116.03	9	TERMINATING	92	27	119	Affine Template / Affine Template
2098	0.29	116.04	9	TERMINATING	92	27	119	Affine Template / Affine Template
2099	0.35	127.43	9	TERMINATING	92	27	119	Affine Template / Affine Template
2100	0.28	100.03	10	TERMINATING	92	27	119	Affine Template / Affine Template
2101	0.32	34.46	10	TERMINATING	92	27	119	Affine Template / Affine Template
2102	0.33	86.34	9	TERMINATING	92	27	119	Affine Template / Affine Template
2103	0.26	236.62	9	TERMINATING	92	27	119	Affine Template / Affine Template
2104	0.27	94.91	10	TERMINATING	92	27	119	Affine Template / Affine Template
2105	0.4	55.8	4	TERMINATING	3	1	4	Affine Template / Affine Template
2106	2.51	77.12	5	TERMINATING	3	4	7	Affine Template / Affine Template
2107	0.68	29.79	6	TERMINATING	4	4	8	Affine Template / Affine Template
2108	1.75	79.34	4	TERMINATING	5	3	8	Affine Template / Affine Template
2109	1.74	94.54	5	TERMINATING	5	3	8	Affine Template / Affine Template
2110	2.2	76.83	6	TERMINATING	5	2	7	Affine Template / Affine Template
2111	1.73	114.34	7	TERMINATING	5	1	6	Affine Template / Affine Template
2112	2.87	119.14	8	TERMINATING	5	1	6	Affine Template / Affine Template
2113	1.74	112.42	7	TERMINATING	5	1	6	Affine Template / Affine Template
2114	1.9	48.64	3	TERMINATING	1	1	2	Affine Template / Affine Template
2115	2.31	113.68	17	TERMINATING	5	1	6	Affine Template / Affine Template
2116	3.07	109.24	17	TERMINATING	5	1	6	Affine Template / Affine Template
2117	2.5	107.51	16	TERMINATING	5	1	6	Affine Template / Affine Template
