lassos	nodes	cvc5	z3	Status
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_125.txt	2262	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_126.txt	2263	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_127.txt	2264	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_128.txt	2265	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_129.txt	2266	7	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_13.txt	2267	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_130.txt	2268	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_131.txt	2269	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_132.txt	2270	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_133.txt	2271	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_134.txt	2272	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_135.txt	2273	9	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_136.txt	2274	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_137.txt	2275	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_138.txt	2276	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_139.txt	2277	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_14.txt	2278	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_140.txt	2279	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_141.txt	2280	10	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_142.txt	2281	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_143.txt	2282	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_144.txt	2283	10	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_145.txt	2284	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_146.txt	2285	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_147.txt	2286	9	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_148.txt	2287	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_149.txt	2288	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_15.txt	2289	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_150.txt	2290	9	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_151.txt	2291	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_152.txt	2292	12	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_153.txt	2293	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_154.txt	2294	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_155.txt	2295	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_156.txt	2296	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_157.txt	2297	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_158.txt	2298	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_159.txt	2299	10	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_16.txt	2300	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_160.txt	2301	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_161.txt	2302	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_162.txt	2303	8	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_163.txt	2304	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_164.txt	2305	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_165.txt	2306	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_166.txt	2307	7	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_167.txt	2308	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_168.txt	2309	7	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_169.txt	2310	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_17.txt	2311	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_170.txt	2312	10	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_171.txt	2313	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_172.txt	2314	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_173.txt	2315	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_174.txt	2316	10	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_175.txt	2317	10	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_176.txt	2318	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_177.txt	2319	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_178.txt	2320	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_179.txt	2321	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_18.txt	2322	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_180.txt	2323	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_19.txt	2324	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_2.txt	2325	33	14	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_20.txt	2326	6	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_21.txt	2327	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_22.txt	2328	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_23.txt	2329	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_24.txt	2330	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_25.txt	2331	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_26.txt	2332	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_27.txt	2333	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_28.txt	2334	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_29.txt	2335	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_3.txt	2336	30	13	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_30.txt	2337	8	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_31.txt	2338	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_32.txt	2339	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_33.txt	2340	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_34.txt	2341	9	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_35.txt	2342	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_36.txt	2343	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_37.txt	2344	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_38.txt	2345	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_39.txt	2346	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_4.txt	2347	32	14	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_40.txt	2348	6	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_41.txt	2349	7	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_42.txt	2350	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_43.txt	2351	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_44.txt	2352	10	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_45.txt	2353	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_46.txt	2354	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_47.txt	2355	7	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_48.txt	2356	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_49.txt	2357	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_50.txt	2358	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_51.txt	2359	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_52.txt	2360	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_53.txt	2361	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_54.txt	2362	8	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_55.txt	2363	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_56.txt	2364	7	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_57.txt	2365	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_58.txt	2366	8	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_59.txt	2367	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_6.txt	2368	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_60.txt	2369	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_61.txt	2370	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_62.txt	2371	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_63.txt	2372	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_64.txt	2373	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_65.txt	2374	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_66.txt	2375	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_67.txt	2376	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_68.txt	2377	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_69.txt	2378	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_7.txt	2379	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_70.txt	2380	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_71.txt	2381	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_72.txt	2382	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_73.txt	2383	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_74.txt	2384	7	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_75.txt	2385	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_76.txt	2386	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_77.txt	2387	7	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_78.txt	2388	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_79.txt	2389	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_8.txt	2390	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_80.txt	2391	8	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_81.txt	2392	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_82.txt	2393	9	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_83.txt	2394	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_84.txt	2395	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_85.txt	2396	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_86.txt	2397	8	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_87.txt	2398	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_88.txt	2399	8	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_89.txt	2400	10	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_9.txt	2401	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_90.txt	2402	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_91.txt	2403	7	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_92.txt	2404	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_93.txt	2405	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_94.txt	2406	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_95.txt	2407	7	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_96.txt	2408	7	7	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_97.txt	2409	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_98.txt	2410	7	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_new_ex.t2.c/lasso_trace_99.txt	2411	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NO_00_no-overflow.c/lasso_trace_1.txt	2412	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NO_00.bpl/lasso_trace_1.txt	2413	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NO_00.c/lasso_trace_1.txt	2414	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NO_01_no-overflow.c/lasso_trace_2.txt	2415	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NO_01.c/lasso_trace_2.txt	2416	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NO_02_no-overflow.c/lasso_trace_2.txt	2417	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NO_02.bpl/lasso_trace_2.txt	2418	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NO_02.c/lasso_trace_2.txt	2419	3	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NO_03_no-overflow.c/lasso_trace_2.txt	2420	1	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NO_03.bpl/lasso_trace_2.txt	2421	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NO_03.c/lasso_trace_2.txt	2422	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NO_04_no-overflow.c/lasso_trace_5.txt	2423	3	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NO_04.bpl/lasso_trace_7.txt	2424	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NO_04.c/lasso_trace_5.txt	2425	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NO_05.bpl/lasso_trace_2.txt	2426	6	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NO_05.bpl/lasso_trace_68.txt	2427	1	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NO_10_false-no-overflow_false-termination.c/lasso_trace_1.txt	2428	3	2	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NO_10.bpl/lasso_trace_1.txt	2429	3	2	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NO_10.c/lasso_trace_1.txt	2430	3	2	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NO_20.bpl/lasso_trace_1.txt	2431	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NO_21_no-overflow.c/lasso_trace_1.txt	2432	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NO_21.bpl/lasso_trace_1.txt	2433	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NO_21.c/lasso_trace_1.txt	2434	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_non_term.t2.c/lasso_trace_1.txt	2435	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NonAtomicIncrement_2Threads_Loop.bpl/lasso_trace_1.txt	2436	10	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NonAtomicIncrement_2Threads_Loop.bpl/lasso_trace_2.txt	2437	10	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NondeterministicLocalVarInitialValues.c/lasso_trace_1.txt	2438	5	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NondeterministicSvcomp.c/lasso_trace_1.txt	2439	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NonterminatingForLoopSafe.c/lasso_trace_1.txt	2440	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NonterminatingForLoopUnsafe.c/lasso_trace_1.txt	2441	9	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NonTermination2_false-termination.c/lasso_trace_1.txt	2442	9	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NonTermination2_no-overflow.c/lasso_trace_1.txt	2443	8	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NonTermination2.c/lasso_trace_1.txt	2444	8	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NonTerminationFixedPoint.bpl/lasso_trace_1.txt	2445	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NonTerminationOverReals.bpl/lasso_trace_1.txt	2446	6	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NonTerminationPartitioned.bpl/lasso_trace_1.txt	2447	2	2	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NonTerminationSimple2_false-termination.c/lasso_trace_1.txt	2448	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NonTerminationSimple2_no-overflow.c/lasso_trace_1.txt	2449	2	2	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NonTerminationSimple2.bpl/lasso_trace_1.txt	2450	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NonTerminationSimple2.c/lasso_trace_1.txt	2451	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NonTerminationSimple3_false-termination.c/lasso_trace_1.txt	2452	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NonTerminationSimple3_no-overflow.c/lasso_trace_1.txt	2453	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NonTerminationSimple3.bpl/lasso_trace_1.txt	2454	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NonTerminationSimple3.c/lasso_trace_1.txt	2455	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NonTerminationSimple4_false-termination.c/lasso_trace_1.txt	2456	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NonTerminationSimple4_no-overflow.c/lasso_trace_1.txt	2457	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NonTerminationSimple4.bpl/lasso_trace_1.txt	2458	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NonTerminationSimple4.c/lasso_trace_1.txt	2459	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NonTerminationSimple5_false-termination.c/lasso_trace_1.txt	2460	2	2	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NonTerminationSimple5_no-overflow.c/lasso_trace_1.txt	2461	2	3	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NonTerminationSimple5.bpl/lasso_trace_1.txt	2462	2	2	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NonTerminationSimple5.c/lasso_trace_1.txt	2463	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NonTerminationSimple6_false-termination.c/lasso_trace_1.txt	2464	3	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NonTerminationSimple6_no-overflow.c/lasso_trace_1.txt	2465	3	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NonTerminationSimple6.bpl/lasso_trace_1.txt	2466	3	2	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NonTerminationSimple6.c/lasso_trace_1.txt	2467	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_NonTerminationSimple7_false-termination.c/lasso_trace_1.txt	2468	2	1	NONTERMINATING
