nodes,Ultimate-fixpoint,Ultimate-all,pasttel,label,Stem Size,Loop Size,Total Size Trace,Algo,Total-NonTerminate
296,"1,08","1,08",2,NONTERMINATING,102,8,110,Fixpoint / Fixpoint,"1,08"
297,"3,16","3,16",2,NONTERMINATING,110,8,118,Fixpoint / Fixpoint,"3,16"
298,"1,15","1,15",2,NONTERMINATING,159,8,167,Fixpoint / Fixpoint,"1,15"
299,"4,54","4,54",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"4,54"
300,"3,45","3,45",1,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"3,45"
301,"1,89","1228,26",4,NONTERMINATING,308,32,340,GNTA / GNTA,"1230,15"
302,"1,94","90,19",2,NONTERMINATING,1,10,11,GNTA / GNTA,"92,13"
303,"2,9","2,9",2,NONTERMINATING,0,2,2,Fixpoint / Fixpoint,"2,9"
304,"3,72","3,72",30,NONTERMINATING,1,2,3,Fixpoint / Fixpoint,"3,72"
305,"3,45","3,45",27,NONTERMINATING,1,2,3,Fixpoint / Fixpoint,"3,45"
306,"2,02","2,02",1,NONTERMINATING,0,1,1,Fixpoint / Fixpoint,"2,02"
307,"1,72","1,72",1,NONTERMINATING,2,1,3,Fixpoint / Fixpoint,"1,72"
308,"2,54","2,54",1,NONTERMINATING,1,28,29,Fixpoint / Fixpoint,"2,54"
309,"2,79","2,79",1,NONTERMINATING,2,15,17,Fixpoint / Fixpoint,"2,79"
310,"2,37","2,37",2,NONTERMINATING,2,13,15,Fixpoint / Fixpoint,"2,37"
311,"1,78","41,97",1,NONTERMINATING,1,2,3,GNTA / GNTA,"43,75"
312,"2,24","41,89",1,NONTERMINATING,1,1,2,GNTA / GNTA,"44,13"
313,"1,81","1,81",1,NONTERMINATING,4,6,10,Fixpoint / Fixpoint,"1,81"
314,"2,52","2,52",1,NONTERMINATING,0,3,3,Fixpoint / Fixpoint,"2,52"
315,"0,47","266,03",4,NONTERMINATING,39,31,70,GNTA / GNTA,"266,5"
316,"1,79","1,79",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"1,79"
317,"2,14","2,14",1,NONTERMINATING,0,1,1,Fixpoint / Fixpoint,"2,14"
318,"3,07","3,07",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint,"3,07"
319,"3,4","3,4",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint,"3,4"
320,"3,79","3,79",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint,"3,79"
321,"3,57","3,57",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint,"3,57"
322,"1,98","102,59",2,NONTERMINATING,5,1,6,GNTA / GNTA,"104,57"
323,"2,36","120,24",2,NONTERMINATING,0,4,4,GNTA / GNTA,"122,6"
324,"1,89","106,13",2,NONTERMINATING,5,1,6,GNTA / GNTA,"108,02"
325,"1,96","80,57",1,NONTERMINATING,0,4,4,GNTA / GNTA,"82,53"
326,"2,5","88,36",2,NONTERMINATING,5,1,6,GNTA / GNTA,"90,86"
327,"2,44","83,1",1,NONTERMINATING,0,3,3,GNTA / GNTA,"85,54"
328,"2,73","2,73",1,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"2,73"
329,2,"88,55",2,NONTERMINATING,5,1,6,GNTA / GNTA,"90,55"
330,"6,28","6,28",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint,"6,28"
331,"3,31","3,31",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint,"3,31"
332,"7,03","7,03",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint,"7,03"
333,"3,05","3,05",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint,"3,05"
334,"1,77","85,98",2,NONTERMINATING,5,1,6,GNTA / GNTA,"87,75"
335,"1,6","84,42",1,NONTERMINATING,0,2,2,GNTA / GNTA,"86,02"
336,"1,88","86,21",2,NONTERMINATING,5,1,6,GNTA / GNTA,"88,09"
337,"5,77","5,77",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint,"5,77"
338,"2,67","2,67",1,NONTERMINATING,0,2,2,Fixpoint / Fixpoint,"2,67"
339,"2,46","2,46",1,NONTERMINATING,5,1,6,Fixpoint / Fixpoint,"2,46"
340,"3,54","3,54",3,NONTERMINATING,5,1,6,Fixpoint / Fixpoint,"3,54"
341,"2,89","2,89",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint,"2,89"
342,"1,38","1,38",2,NONTERMINATING,6,2,8,Fixpoint / Fixpoint,"1,38"
343,"2,85","2,85",1,NONTERMINATING,0,2,2,Fixpoint / Fixpoint,"2,85"
344,"1,04","1,04",2,NONTERMINATING,6,2,8,Fixpoint / Fixpoint,"1,04"
345,"2,87","176,48",2,NONTERMINATING,24,12,36,GNTA / GNTA,"179,35"
346,"0,37","341,97",5,NONTERMINATING,71,31,102,GNTA / GNTA,"342,34"
347,"1,3","1,3",2,NONTERMINATING,168,125,293,Fixpoint / Fixpoint,"1,3"
348,"0,59","581,65",3,NONTERMINATING,129,22,151,GNTA / GNTA,"582,24"
349,"0,42","205,23",4,NONTERMINATING,31,21,52,GNTA / GNTA,"205,65"
350,"1,62","226,4",1,NONTERMINATING,45,12,57,GNTA / GNTA,"228,02"
351,"3,2","3,2",3,NONTERMINATING,20,21,41,Fixpoint / Fixpoint,"3,2"
352,"0,29","1273,97",4,NONTERMINATING,351,54,405,GNTA / GNTA,"1274,26"
353,"1,69","166,34",2,NONTERMINATING,24,12,36,GNTA / GNTA,"168,03"
354,"1,1","1,1",1,NONTERMINATING,45,12,57,Fixpoint / Fixpoint,"1,1"
355,"1,07","1,07",1,NONTERMINATING,49,16,65,Fixpoint / Fixpoint,"1,07"
356,"1,91","60,88",1,NONTERMINATING,2,2,4,GNTA / GNTA,"62,79"
357,"2,01","55,3",1,NONTERMINATING,2,2,4,GNTA / GNTA,"57,31"
358,"2,71","55,76",1,NONTERMINATING,2,2,4,GNTA / GNTA,"58,47"
359,"2,12","55,97",1,NONTERMINATING,2,2,4,GNTA / GNTA,"58,09"
360,"2,13","55,04",1,NONTERMINATING,2,2,4,GNTA / GNTA,"57,17"
361,"2,16","62,14",1,NONTERMINATING,2,2,4,GNTA / GNTA,"64,3"
362,"2,88","56,84",1,NONTERMINATING,2,2,4,GNTA / GNTA,"59,72"
363,"4,44","52,43",1,NONTERMINATING,2,2,4,GNTA / GNTA,"56,87"
364,"2,41","61,98",1,NONTERMINATING,2,2,4,GNTA / GNTA,"64,39"
365,"2,24","62,39",1,NONTERMINATING,2,2,4,GNTA / GNTA,"64,63"
366,"2,03","65,78",1,NONTERMINATING,2,2,4,GNTA / GNTA,"67,81"
367,"2,05","118,95",1,NONTERMINATING,2,2,4,GNTA / GNTA,121
368,"2,79","2,79",2,NONTERMINATING,8,2,10,Fixpoint / Fixpoint,"2,79"
369,"2,95","2,95",1,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"2,95"
370,"1,53","1,53",1,NONTERMINATING,2,1,3,Fixpoint / Fixpoint,"1,53"
371,"4,67","4,67",4,NONTERMINATING,405,8,413,Fixpoint / Fixpoint,"4,67"
372,"3,08","3,08",1,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"3,08"
373,"4,06","4,06",3,NONTERMINATING,217,8,225,Fixpoint / Fixpoint,"4,06"
374,"3,66","143,55",2,NONTERMINATING,0,4,4,GNTA / GNTA,"147,21"
375,"2,68","2,68",2,NONTERMINATING,0,1,1,Fixpoint / Fixpoint,"2,68"
376,"2,46","2,46",2,NONTERMINATING,0,1,1,Fixpoint / Fixpoint,"2,46"
377,"2,27","79,07",1,NONTERMINATING,5,1,6,GNTA / GNTA,"81,34"
378,"2,15","82,89",1,NONTERMINATING,5,1,6,GNTA / GNTA,"85,04"
379,"2,2","79,3",1,NONTERMINATING,5,1,6,GNTA / GNTA,"81,5"
380,"3,21","3,21",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint,"3,21"
381,"2,83","2,83",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint,"2,83"
382,"0,77","0,77",2,NONTERMINATING,13,1,14,Fixpoint / Fixpoint,"0,77"
383,"0,73","0,73",2,NONTERMINATING,9,1,10,Fixpoint / Fixpoint,"0,73"
384,"3,09","3,09",2,NONTERMINATING,2,3,5,Fixpoint / Fixpoint,"3,09"
385,"2,07","2,07",2,NONTERMINATING,13,1,14,Fixpoint / Fixpoint,"2,07"
386,"2,74","2,74",3,NONTERMINATING,19,1,20,Fixpoint / Fixpoint,"2,74"
387,"0,9","0,9",2,NONTERMINATING,10,1,11,Fixpoint / Fixpoint,"0,9"
388,"1,15","1,15",2,NONTERMINATING,19,1,20,Fixpoint / Fixpoint,"1,15"
389,"0,64","686,29",4,NONTERMINATING,158,39,197,GNTA / GNTA,"686,93"
390,"0,61",691,4,NONTERMINATING,158,39,197,GNTA / GNTA,"691,61"
391,"0,62","699,02",4,NONTERMINATING,158,39,197,GNTA / GNTA,"699,64"
392,"2,74","2,74",3,NONTERMINATING,3,2,5,Fixpoint / Fixpoint,"2,74"
393,"2,09","2,09",3,NONTERMINATING,135,193,328,Fixpoint / Fixpoint,"2,09"
394,"8,52","8,52",8,NONTERMINATING,804,24,828,Fixpoint / Fixpoint,"8,52"
395,"10,57","10,57",7,NONTERMINATING,740,24,764,Fixpoint / Fixpoint,"10,57"
396,"1,7","323,85",2,NONTERMINATING,62,26,88,GNTA / GNTA,"325,55"
397,"2,25","2,25",4,NONTERMINATING,118,193,311,Fixpoint / Fixpoint,"2,25"
398,"3,39","3,39",3,NONTERMINATING,160,52,212,Fixpoint / Fixpoint,"3,39"
399,"3,68","3,68",3,NONTERMINATING,144,125,269,Fixpoint / Fixpoint,"3,68"
400,"1,67","1,67",3,NONTERMINATING,257,41,298,Fixpoint / Fixpoint,"1,67"
401,"2,72","2,72",2,NONTERMINATING,0,8,8,Fixpoint / Fixpoint,"2,72"
402,"2,53","2,53",1,NONTERMINATING,2,1,3,Fixpoint / Fixpoint,"2,53"
403,"4,52","4,52",2,NONTERMINATING,1,3,4,Fixpoint / Fixpoint,"4,52"
404,"4,16","4,16",101,NONTERMINATING,6,22,28,Fixpoint / Fixpoint,"4,16"
405,"3,91","3,91",260,NONTERMINATING,6,22,28,Fixpoint / Fixpoint,"3,91"
406,4,4,143,NONTERMINATING,6,22,28,Fixpoint / Fixpoint,4
407,"5,88","5,88",5,NONTERMINATING,6,31,37,Fixpoint / Fixpoint,"5,88"
408,"4,03","4,03",6,NONTERMINATING,6,37,43,Fixpoint / Fixpoint,"4,03"
409,"2,93","2,93",2,NONTERMINATING,4,3,7,Fixpoint / Fixpoint,"2,93"
410,"2,89","2,89",1,NONTERMINATING,4,3,7,Fixpoint / Fixpoint,"2,89"
411,"3,56","3,56",1,NONTERMINATING,4,3,7,Fixpoint / Fixpoint,"3,56"
412,"3,55","3,55",1,NONTERMINATING,1,4,5,Fixpoint / Fixpoint,"3,55"
413,"3,37","3,37",2,NONTERMINATING,5,3,8,Fixpoint / Fixpoint,"3,37"
414,"3,11","3,11",3,NONTERMINATING,5,3,8,Fixpoint / Fixpoint,"3,11"
415,"2,89","2,89",2,NONTERMINATING,5,3,8,Fixpoint / Fixpoint,"2,89"
416,"2,93","2,93",2,NONTERMINATING,5,3,8,Fixpoint / Fixpoint,"2,93"
417,"3,74","3,74",2,NONTERMINATING,5,3,8,Fixpoint / Fixpoint,"3,74"
418,"4,14","4,14",2,NONTERMINATING,1,2,3,Fixpoint / Fixpoint,"4,14"
419,"4,84","4,84",3,NONTERMINATING,1,2,3,Fixpoint / Fixpoint,"4,84"
420,"2,63","2,63",1,NONTERMINATING,0,1,1,Fixpoint / Fixpoint,"2,63"
421,"2,96","2,96",1,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"2,96"
422,"1,6","1,6",2,NONTERMINATING,10,1,11,Fixpoint / Fixpoint,"1,6"
423,"2,89","2,89",2,NONTERMINATING,4,1,5,Fixpoint / Fixpoint,"2,89"
424,"3,9","3,9",6,NONTERMINATING,1,2,3,Fixpoint / Fixpoint,"3,9"
425,"3,66","3,66",14,NONTERMINATING,5,2,7,Fixpoint / Fixpoint,"3,66"
426,"3,56","3,56",4,NONTERMINATING,1,2,3,Fixpoint / Fixpoint,"3,56"
427,"2,69","2,69",1,NONTERMINATING,1,2,3,Fixpoint / Fixpoint,"2,69"
428,"2,74","2,74",1,NONTERMINATING,1,2,3,Fixpoint / Fixpoint,"2,74"
429,"0,64","54,68",2,NONTERMINATING,6,2,8,GNTA / GNTA,"55,32"
430,"1,86","1,86",3,NONTERMINATING,19,5,24,Fixpoint / Fixpoint,"1,86"
431,"3,91","3,91",2,NONTERMINATING,13,1,14,Fixpoint / Fixpoint,"3,91"
432,"5,04","5,04",2,NONTERMINATING,13,1,14,Fixpoint / Fixpoint,"5,04"
433,"3,98","3,98",2,NONTERMINATING,13,1,14,Fixpoint / Fixpoint,"3,98"
434,"0,4","41,08",2,NONTERMINATING,2,3,5,GNTA / GNTA,"41,48"
435,"1,59","1,59",1,NONTERMINATING,2,1,3,Fixpoint / Fixpoint,"1,59"
436,"1,09","1,09",1,NONTERMINATING,2,1,3,Fixpoint / Fixpoint,"1,09"
437,"3,07","3,07",1,NONTERMINATING,1,2,3,Fixpoint / Fixpoint,"3,07"
438,"3,05","3,05",1,NONTERMINATING,1,2,3,Fixpoint / Fixpoint,"3,05"
439,"1,68","127,29",1,NONTERMINATING,20,8,28,GNTA / GNTA,"128,97"
440,"1,62","151,37",1,NONTERMINATING,20,13,33,GNTA / GNTA,"152,99"
441,"1,11","1,11",2,NONTERMINATING,29,8,37,Fixpoint / Fixpoint,"1,11"
442,"1,31","1,31",1,NONTERMINATING,34,8,42,Fixpoint / Fixpoint,"1,31"
443,"1,14","1,14",1,NONTERMINATING,29,12,41,Fixpoint / Fixpoint,"1,14"
444,"1,05","1,05",1,NONTERMINATING,29,13,42,Fixpoint / Fixpoint,"1,05"
445,"1,08","1,08",2,NONTERMINATING,37,13,50,Fixpoint / Fixpoint,"1,08"
446,"1,62","141,89",3,NONTERMINATING,6,10,16,GNTA / GNTA,"143,51"
447,"5,39","200,08",3,NONTERMINATING,6,10,16,GNTA / GNTA,"205,47"
448,"1,94","139,43",3,NONTERMINATING,6,10,16,GNTA / GNTA,"141,37"
449,"2,01","63,88",1,NONTERMINATING,1,1,2,GNTA / GNTA,"65,89"
450,"3,62","3,62",7,NONTERMINATING,244,166,410,Fixpoint / Fixpoint,"3,62"
451,"3,5","3,5",5,NONTERMINATING,248,166,414,Fixpoint / Fixpoint,"3,5"
452,"3,05","3,05",5,NONTERMINATING,248,166,414,Fixpoint / Fixpoint,"3,05"
453,"1,87","40,81",2,NONTERMINATING,2,3,5,GNTA / GNTA,"42,68"
454,"1,84","189,34",3,NONTERMINATING,6,6,12,GNTA / GNTA,"191,18"
455,"2,1","66,02",1,NONTERMINATING,1,2,3,GNTA / GNTA,"68,12"
456,"1,89","69,83",1,NONTERMINATING,1,1,2,GNTA / GNTA,"71,72"
457,"2,12","84,96",2,NONTERMINATING,1,1,2,GNTA / GNTA,"87,08"
458,"2,16","117,08",5,NONTERMINATING,1,1,2,GNTA / GNTA,"119,24"
459,"1,92","50,57",1,NONTERMINATING,2,1,3,GNTA / GNTA,"52,49"
460,"2,2","77,33",1,NONTERMINATING,2,1,3,GNTA / GNTA,"79,53"
461,"2,01","131,58",2,NONTERMINATING,2,1,3,GNTA / GNTA,"133,59"
462,"1,99","51,02",1,NONTERMINATING,1,1,2,GNTA / GNTA,"53,01"
463,"2,08","77,48",1,NONTERMINATING,1,1,2,GNTA / GNTA,"79,56"
464,"2,01","98,57",1,NONTERMINATING,1,1,2,GNTA / GNTA,"100,58"
465,"4,32","4,32",1,NONTERMINATING,1,2,3,Fixpoint / Fixpoint,"4,32"
466,"3,52","3,52",2,NONTERMINATING,1,2,3,Fixpoint / Fixpoint,"3,52"
467,"3,26","3,26",18,NONTERMINATING,1,2,3,Fixpoint / Fixpoint,"3,26"
468,"3,87","3,87",1,NONTERMINATING,2,2,4,Fixpoint / Fixpoint,"3,87"
469,"2,85","2,85",1,NONTERMINATING,2,2,4,Fixpoint / Fixpoint,"2,85"
470,"3,36","3,36",1,NONTERMINATING,2,2,4,Fixpoint / Fixpoint,"3,36"
471,"3,22","3,22",1,NONTERMINATING,2,2,4,Fixpoint / Fixpoint,"3,22"
472,"3,07","3,07",1,NONTERMINATING,2,2,4,Fixpoint / Fixpoint,"3,07"
473,"5,13","5,13",1,NONTERMINATING,2,2,4,Fixpoint / Fixpoint,"5,13"
474,"3,53","3,53",1,NONTERMINATING,2,2,4,Fixpoint / Fixpoint,"3,53"
475,"3,23","3,23",1,NONTERMINATING,2,2,4,Fixpoint / Fixpoint,"3,23"
476,"5,85","5,85",2,NONTERMINATING,2,2,4,Fixpoint / Fixpoint,"5,85"
477,"4,11","4,11",2,NONTERMINATING,2,2,4,Fixpoint / Fixpoint,"4,11"
478,"2,97","2,97",1,NONTERMINATING,2,2,4,Fixpoint / Fixpoint,"2,97"
479,"4,15","4,15",1,NONTERMINATING,2,2,4,Fixpoint / Fixpoint,"4,15"
480,"2,92","2,92",3,NONTERMINATING,5,23,28,Fixpoint / Fixpoint,"2,92"
481,"2,78","2,78",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"2,78"
482,"0,34","183,91",1,NONTERMINATING,37,12,49,GNTA / GNTA,"184,25"
483,"2,21","77,77",2,NONTERMINATING,1,1,2,GNTA / GNTA,"79,98"
484,"3,46","3,46",2,NONTERMINATING,1,2,3,Fixpoint / Fixpoint,"3,46"
485,"0,69","0,69",1,NONTERMINATING,1,4,5,Fixpoint / Fixpoint,"0,69"
486,"2,96","2,96",2,NONTERMINATING,28,21,49,Fixpoint / Fixpoint,"2,96"
487,"3,14","3,14",3,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"3,14"
488,"4,97","4,97",3,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"4,97"
489,"3,25","3,25",4,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"3,25"
490,"2,43","45,35",1,NONTERMINATING,1,1,2,GNTA / GNTA,"47,78"
491,"2,9","2,9",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"2,9"
492,"3,97","3,97",1,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"3,97"
493,"2,66","2,66",1,NONTERMINATING,0,1,1,Fixpoint / Fixpoint,"2,66"
494,"3,08","3,08",2,NONTERMINATING,1,2,3,Fixpoint / Fixpoint,"3,08"
495,"3,34","3,34",2,NONTERMINATING,1,2,3,Fixpoint / Fixpoint,"3,34"
496,"3,57","3,57",2,NONTERMINATING,1,2,3,Fixpoint / Fixpoint,"3,57"
497,"3,48","3,48",3,NONTERMINATING,5,6,11,Fixpoint / Fixpoint,"3,48"
498,"3,94","3,94",2,NONTERMINATING,1,2,3,Fixpoint / Fixpoint,"3,94"
499,"3,75","3,75",2,NONTERMINATING,1,2,3,Fixpoint / Fixpoint,"3,75"
500,"0,27","257,99",2,NONTERMINATING,259,31,290,GNTA / GNTA,"258,26"
501,"1,38","1,38",3,NONTERMINATING,9,8,17,Fixpoint / Fixpoint,"1,38"
502,"1,88","1,88",2,NONTERMINATING,9,8,17,Fixpoint / Fixpoint,"1,88"
503,"1,47","1,47",2,NONTERMINATING,9,8,17,Fixpoint / Fixpoint,"1,47"
504,"1,94","35,12",1,NONTERMINATING,1,1,2,GNTA / GNTA,"37,06"
505,"1,58","1,58",1,NONTERMINATING,2,1,3,Fixpoint / Fixpoint,"1,58"
506,"1,93","40,73",2,NONTERMINATING,1,1,2,GNTA / GNTA,"42,66"
507,"3,38","3,38",1,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"3,38"
508,"2,64","2,64",3,NONTERMINATING,4,3,7,Fixpoint / Fixpoint,"2,64"
509,"3,51","3,51",2,NONTERMINATING,5,2,7,Fixpoint / Fixpoint,"3,51"
510,"3,87","3,87",2,NONTERMINATING,1,2,3,Fixpoint / Fixpoint,"3,87"
511,"3,23","3,23",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint,"3,23"
512,"3,94","3,94",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint,"3,94"
513,"3,2","3,2",1,NONTERMINATING,0,1,1,Fixpoint / Fixpoint,"3,2"
514,"2,81","2,81",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"2,81"
515,"2,03","33,62",1,NONTERMINATING,1,1,2,GNTA / GNTA,"35,65"
516,"2,18","59,07",2,NONTERMINATING,1,9,10,GNTA / GNTA,"61,25"
517,"2,46","90,34",2,NONTERMINATING,1,9,10,GNTA / GNTA,"92,8"
518,"1,89","60,26",2,NONTERMINATING,1,2,3,GNTA / GNTA,"62,15"
519,"2,6","2,6",1,NONTERMINATING,5,1,6,Fixpoint / Fixpoint,"2,6"
520,"2,66","2,66",1,NONTERMINATING,5,1,6,Fixpoint / Fixpoint,"2,66"
521,"2,7","2,7",1,NONTERMINATING,5,1,6,Fixpoint / Fixpoint,"2,7"
522,"2,64","2,64",1,NONTERMINATING,5,1,6,Fixpoint / Fixpoint,"2,64"
523,"3,45","3,45",1,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"3,45"
524,"2,56","2,56",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint,"2,56"
525,"2,96","2,96",1,NONTERMINATING,0,1,1,Fixpoint / Fixpoint,"2,96"
526,"2,98","2,98",1,NONTERMINATING,0,1,1,Fixpoint / Fixpoint,"2,98"
527,"2,93","2,93",1,NONTERMINATING,0,1,1,Fixpoint / Fixpoint,"2,93"
528,"1,94","38,45",1,NONTERMINATING,0,1,1,GNTA / GNTA,"40,39"
529,"2,75","2,75",2,NONTERMINATING,0,1,1,Fixpoint / Fixpoint,"2,75"
530,"1,88","34,85",1,NONTERMINATING,1,1,2,GNTA / GNTA,"36,73"
531,"3,86","3,86",1,NONTERMINATING,4,1,5,Fixpoint / Fixpoint,"3,86"
532,"2,11","65,88",2,NONTERMINATING,1,1,2,GNTA / GNTA,"67,99"
533,"2,16","43,12",3,NONTERMINATING,1,1,2,GNTA / GNTA,"45,28"
534,"2,11","81,4",1,NONTERMINATING,1,1,2,GNTA / GNTA,"83,51"
535,"2,01","68,07",1,NONTERMINATING,1,1,2,GNTA / GNTA,"70,08"
536,"2,2","73,89",1,NONTERMINATING,1,1,2,GNTA / GNTA,"76,09"
537,"2,8","2,8",1,NONTERMINATING,5,1,6,Fixpoint / Fixpoint,"2,8"
538,"3,03","3,03",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint,"3,03"
539,"1,53","1,53",2,NONTERMINATING,2,1,3,Fixpoint / Fixpoint,"1,53"
540,"3,2","3,2",1,NONTERMINATING,5,1,6,Fixpoint / Fixpoint,"3,2"
541,"2,03","49,88",2,NONTERMINATING,1,1,2,GNTA / GNTA,"51,91"
542,"2,97","2,97",1,NONTERMINATING,1,3,4,Fixpoint / Fixpoint,"2,97"
543,"3,75","3,75",2,NONTERMINATING,1,6,7,Fixpoint / Fixpoint,"3,75"
544,"1,95","1,95",2,NONTERMINATING,5,3,8,Fixpoint / Fixpoint,"1,95"
545,"1,89","91,26",2,NONTERMINATING,5,1,6,GNTA / GNTA,"93,15"
546,"1,89","84,76",2,NONTERMINATING,5,1,6,GNTA / GNTA,"86,65"
547,"1,91","87,12",2,NONTERMINATING,5,1,6,GNTA / GNTA,"89,03"
548,"1,96","86,2",2,NONTERMINATING,5,1,6,GNTA / GNTA,"88,16"
549,"3,71","3,71",2,NONTERMINATING,0,3,3,Fixpoint / Fixpoint,"3,71"
550,"2,87","2,87",5,NONTERMINATING,18,5,23,Fixpoint / Fixpoint,"2,87"
551,"3,19","3,19",3,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"3,19"
552,"4,84","4,84",3,NONTERMINATING,1,5,6,Fixpoint / Fixpoint,"4,84"
553,"3,22","3,22",3,NONTERMINATING,5,5,10,Fixpoint / Fixpoint,"3,22"
554,"2,06","108,84",4,NONTERMINATING,5,1,6,GNTA / GNTA,"110,9"
555,"1,86","136,98",3,NONTERMINATING,0,3,3,GNTA / GNTA,"138,84"
556,"2,08","108,74",3,NONTERMINATING,5,1,6,GNTA / GNTA,"110,82"
557,"4,04","4,04",3,NONTERMINATING,4,2,6,Fixpoint / Fixpoint,"4,04"
558,"4,92","4,92",2,NONTERMINATING,4,3,7,Fixpoint / Fixpoint,"4,92"
559,"3,82","3,82",2,NONTERMINATING,3,3,6,Fixpoint / Fixpoint,"3,82"
560,"3,23","3,23",2,NONTERMINATING,3,2,5,Fixpoint / Fixpoint,"3,23"
561,"1,83","1,83",7,NONTERMINATING,8,4,12,Fixpoint / Fixpoint,"1,83"
562,"1,85","1,85",3,NONTERMINATING,5,2,7,Fixpoint / Fixpoint,"1,85"
563,"1,67","1,67",6,NONTERMINATING,22,22,44,Fixpoint / Fixpoint,"1,67"
564,"2,22","2,22",2,NONTERMINATING,2,1,3,Fixpoint / Fixpoint,"2,22"
565,"2,29","118,25",5,NONTERMINATING,5,1,6,GNTA / GNTA,"120,54"
566,"2,12","113,54",7,NONTERMINATING,5,1,6,GNTA / GNTA,"115,66"
567,4,4,2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint,4
568,"3,74","3,74",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint,"3,74"
569,"1,77","1,77",2,NONTERMINATING,0,1,1,Fixpoint / Fixpoint,"1,77"
570,"3,07","3,07",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"3,07"
571,"3,05","3,05",1,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"3,05"
572,"1,91","36,51",1,NONTERMINATING,1,1,2,GNTA / GNTA,"38,42"
573,"1,98","61,96",1,NONTERMINATING,3,2,5,GNTA / GNTA,"63,94"
574,"2,72","2,72",2,NONTERMINATING,3,1,4,Fixpoint / Fixpoint,"2,72"
575,"1,2","1,2",2,NONTERMINATING,28,24,52,Fixpoint / Fixpoint,"1,2"
576,"1,41","1,41",2,NONTERMINATING,28,24,52,Fixpoint / Fixpoint,"1,41"
577,"1,22","1,22",2,NONTERMINATING,28,24,52,Fixpoint / Fixpoint,"1,22"
578,"2,88","2,88",3,NONTERMINATING,52,33,85,Fixpoint / Fixpoint,"2,88"
579,"3,09","3,09",2,NONTERMINATING,64,27,91,Fixpoint / Fixpoint,"3,09"
580,"2,98","2,98",1,NONTERMINATING,24,19,43,Fixpoint / Fixpoint,"2,98"
581,"3,18","3,18",1,NONTERMINATING,20,9,29,Fixpoint / Fixpoint,"3,18"
582,"1,86","124,77",1,NONTERMINATING,20,9,29,GNTA / GNTA,"126,63"
583,"2,98","2,98",1,NONTERMINATING,24,19,43,Fixpoint / Fixpoint,"2,98"
584,"1,82","113,36",1,NONTERMINATING,16,9,25,GNTA / GNTA,"115,18"
585,"1,37","1,37",2,NONTERMINATING,31,23,54,Fixpoint / Fixpoint,"1,37"
586,"3,29","118,72",1,NONTERMINATING,16,9,25,GNTA / GNTA,"122,01"
587,"2,74","2,74",1,NONTERMINATING,24,9,33,Fixpoint / Fixpoint,"2,74"
588,"0,49","116,75",3,NONTERMINATING,23,13,36,GNTA / GNTA,"117,24"
589,"1,84","133,53",1,NONTERMINATING,20,9,29,GNTA / GNTA,"135,37"
590,"3,31","3,31",1,NONTERMINATING,24,13,37,Fixpoint / Fixpoint,"3,31"
591,"3,33","3,33",2,NONTERMINATING,56,27,83,Fixpoint / Fixpoint,"3,33"
592,"2,85","2,85",2,NONTERMINATING,28,19,47,Fixpoint / Fixpoint,"2,85"
593,"3,4","3,4",2,NONTERMINATING,118,21,139,Fixpoint / Fixpoint,"3,4"
