Trace Name,Result Code,Ultimate-Fixpoint (ms),Ultimate (ms),pasttel (ms),PaSTTeL Status,Stem Size,Loop Size,Total Size Trace,Algo
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Luxembourg.c/lasso_trace_1.txt,TERMINATING,"1,79","92,93",5,TERMINATING,5,2,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_magic.t2.c/lasso_trace_1.txt,TERMINATING,"1,64","125,47",15,TERMINATING,112,13,125,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_magic.t2.c/lasso_trace_17.txt,TERMINATING,"0,39","496,82",27,TERMINATING,806,17,823,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_magic.t2.c/lasso_trace_18.txt,TERMINATING,"0,36","634,08",29,TERMINATING,906,17,923,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_magic.t2.c/lasso_trace_4.txt,TERMINATING,"0,34","296,63",16,TERMINATING,139,17,156,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ManyFactsAboutX_incorrect.bpl/lasso_trace_1.txt,TERMINATING,"3,09","71,43",13,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ManyFactsAboutX.bpl/lasso_trace_1.txt,TERMINATING,"2,29","70,51",14,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_map-aggr-update1-2modifiers.bpl/lasso_trace_1.txt,TERMINATING,"2,66","56,62",8,TERMINATING,3,3,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_map-aggr-update1-2modifiers.bpl/lasso_trace_2.txt,TERMINATING,"0,49","109,45",9,TERMINATING,5,3,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_map-aggr-update1-2modifiers.bpl/lasso_trace_3.txt,TERMINATING,"0,55","91,23",6,TERMINATING,5,4,9,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_map-aggr-update1-2modifiers.bpl/lasso_trace_4.txt,TERMINATING,"0,55","110,7",9,TERMINATING,6,3,9,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_map-aggr-update1-3modifiers.bpl/lasso_trace_1.txt,TERMINATING,"2,45","51,76",9,TERMINATING,3,3,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_map-aggr-update1-3modifiers.bpl/lasso_trace_2.txt,TERMINATING,"0,86","72,29",6,TERMINATING,5,4,9,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_map-aggr-update1-3modifiers.bpl/lasso_trace_3.txt,TERMINATING,"0,51","164,29",8,TERMINATING,5,3,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_map-aggr-update1-3modifiers.bpl/lasso_trace_4.txt,TERMINATING,"0,41","215,33",11,TERMINATING,6,3,9,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_map-aggr-update1-3modifiers.bpl/lasso_trace_5.txt,TERMINATING,"0,38","95,77",13,TERMINATING,7,3,10,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_map-aggr-update1-4modifiers.bpl/lasso_trace_1.txt,TERMINATING,"2,69","53,76",8,TERMINATING,3,3,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_map-aggr-update1-4modifiers.bpl/lasso_trace_2.txt,TERMINATING,"0,77","115,53",7,TERMINATING,5,3,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_map-aggr-update1-4modifiers.bpl/lasso_trace_3.txt,TERMINATING,"0,49","171,47",6,TERMINATING,5,4,9,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_map-aggr-update1.bpl/lasso_trace_1.txt,TERMINATING,"1,99","67,99",8,TERMINATING,3,3,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_map-aggr-update1.bpl/lasso_trace_2.txt,TERMINATING,"0,45","107,84",9,TERMINATING,5,3,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_map-aggr-update1.bpl/lasso_trace_3.txt,TERMINATING,"0,88","90,37",6,TERMINATING,5,4,9,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_map-aggr-update2.bpl/lasso_trace_1.txt,TERMINATING,"1,9","79,66",9,TERMINATING,3,3,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_map-aggr-update2.bpl/lasso_trace_2.txt,TERMINATING,"0,69","119,38",17,TERMINATING,5,3,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_map-aggr-update2.bpl/lasso_trace_3.txt,TERMINATING,"0,58","113,66",7,TERMINATING,5,3,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_map-aggr-update3.bpl/lasso_trace_1.txt,TERMINATING,"2,14","61,29",8,TERMINATING,3,3,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_map-comp.bpl/lasso_trace_1.txt,TERMINATING,"2,12","56,24",5,TERMINATING,4,3,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_map-comp.bpl/lasso_trace_2.txt,TERMINATING,"0,48","41,21",6,TERMINATING,5,3,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_map-comp.bpl/lasso_trace_3.txt,TERMINATING,"0,92","82,53",9,TERMINATING,6,3,9,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_map-incr-decr.bpl/lasso_trace_1.txt,TERMINATING,"2,04","75,29",7,TERMINATING,5,3,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_map-incr-decr.bpl/lasso_trace_2.txt,TERMINATING,"0,84","106,12",7,TERMINATING,6,3,9,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_map-incr-split.bpl/lasso_trace_1.txt,TERMINATING,"2,34","52,15",7,TERMINATING,4,3,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_map-incr-split.bpl/lasso_trace_2.txt,TERMINATING,"0,69","53,05",7,TERMINATING,5,3,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Masse-VMCAI2014-Ex6_no-overflow.c/lasso_trace_1.txt,TERMINATING,"2,13","129,03",13,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Masse-VMCAI2014-Ex6_true-termination.c/lasso_trace_1.txt,TERMINATING,"1,93","122,47",12,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Masse-VMCAI2014-Ex6.c/lasso_trace_1.txt,TERMINATING,"1,95","137,6",14,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Masse-VMCAI2014-Fig1a_no-overflow.c/lasso_trace_1.txt,TERMINATING,"2,4","153,34",13,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Masse-VMCAI2014-Fig1a_true-termination.c/lasso_trace_1.txt,TERMINATING,"2,21","150,73",14,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Masse-VMCAI2014-Fig1a.c/lasso_trace_1.txt,TERMINATING,"2,08","144,57",13,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_matmul.t2.c/lasso_trace_10.txt,TERMINATING,"0,24","68,95",6,TERMINATING,124,13,137,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_matmul.t2.c/lasso_trace_19.txt,TERMINATING,"0,31",26,8,TERMINATING,468,457,925,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_matmul.t2.c/lasso_trace_20.txt,TERMINATING,"0,23","110,81",8,TERMINATING,481,87,568,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_matmul.t2.c/lasso_trace_21.txt,TERMINATING,"0,27","81,98",9,TERMINATING,494,13,507,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_matmul.t2.c/lasso_trace_22.txt,TERMINATING,"0,27","166,87",8,TERMINATING,581,13,594,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_matmul.t2.c/lasso_trace_23.txt,TERMINATING,"0,3","147,96",8,TERMINATING,938,87,1025,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_matmul.t2.c/lasso_trace_6.txt,TERMINATING,"1,44","113,79",6,TERMINATING,24,87,111,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_matmul.t2.c/lasso_trace_8.txt,TERMINATING,"0,3","140,38",6,TERMINATING,37,13,50,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_matmult.t2.c/lasso_trace_21.txt,TERMINATING,"1,6","226,67",7,TERMINATING,52,362,414,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_matmult.t2.c/lasso_trace_26.txt,TERMINATING,"0,33","26,97",8,TERMINATING,65,17,82,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_matmult.t2.c/lasso_trace_45.txt,TERMINATING,"0,21","190,48",8,TERMINATING,427,17,444,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_matrix_chain.c/lasso_trace_1.txt,TERMINATING,2,"167,98",9,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_matrixsqrt.t2.c/lasso_trace_3.txt,TERMINATING,"0,33","118,76",20,TERMINATING,51,48,99,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_max-tailsum2.bpl/lasso_trace_1.txt,TERMINATING,"2,21","97,06",12,TERMINATING,5,4,9,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_max-tailsum2.bpl/lasso_trace_2.txt,TERMINATING,"0,55","78,74",17,TERMINATING,6,4,10,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_max-tailsum3.bpl/lasso_trace_1.txt,TERMINATING,"2,86","82,84",16,TERMINATING,5,4,9,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_max-tailsum3.bpl/lasso_trace_2.txt,TERMINATING,"0,52","111,52",20,TERMINATING,6,4,10,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_max-tailsum3.bpl/lasso_trace_3.txt,TERMINATING,"0,51","180,14",26,TERMINATING,7,4,11,Affine Template / Affine Template
