Trace Name,Result Code,Fixpoint (ms),Termination (ms),Nontermination (ms),Termination Cumul(ms),pasttel (ms),PaSTTeL Status,Stem Size,Loop Size,Total Size Trace,Algo
ATVA2026_benchmark/TERM_LASSO//lasso_traces_McCarthy91_true-termination.bpl/lasso_trace_4.txt,TERMINATING,"0,34","31,4","25,88","57,62",5,TERMINATING,20,6,26,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_McCarthy91-withSpecification.bpl/lasso_trace_1.txt,TERMINATING,"1,92","28,68","38,72","69,32",4,TERMINATING,0,2,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_McCarthy91-withSpecification.bpl/lasso_trace_2.txt,TERMINATING,"0,38","36,6","30,2","67,18",5,TERMINATING,6,7,13,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_McCarthy91-withSpecification.bpl/lasso_trace_4.txt,TERMINATING,"0,41","45,24","40,4","86,05",5,TERMINATING,24,7,31,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_McCarthy91.bpl/lasso_trace_1.txt,TERMINATING,"2,26","26,04","51,1","79,4",4,TERMINATING,0,2,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_McCarthy91.bpl/lasso_trace_2.txt,TERMINATING,"0,66","42,21","29,92","72,79",5,TERMINATING,5,6,11,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_McCarthy91.bpl/lasso_trace_4.txt,TERMINATING,"0,33","34,64","32,83","67,8",5,TERMINATING,20,6,26,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_McCarthy91.c/lasso_trace_1.txt,TERMINATING,"1,89","39,22","154,89",196,7,TERMINATING,6,3,9,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_McCarthy91.c/lasso_trace_2.txt,TERMINATING,"0,42","82,01","95,05","177,48",8,TERMINATING,13,9,22,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_McCarthy91.c/lasso_trace_6.txt,TERMINATING,"0,29","109,38","115,84","225,51",9,TERMINATING,48,9,57,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_McCarthyIterative_no-overflow.c/lasso_trace_1.txt,TERMINATING,"2,35","141,99","92,73","237,07",21,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_McCarthyIterative.c/lasso_trace_1.txt,TERMINATING,"1,98","128,5","99,19","229,67",22,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_MenloPark_no-overflow.c/lasso_trace_1.txt,TERMINATING,"2,31","75,55","89,92","167,78",10,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_MenloPark_true-termination.c/lasso_trace_1.txt,TERMINATING,"1,91","73,64","93,79","169,34",10,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_MenloPark.bpl/lasso_trace_1.txt,TERMINATING,"2,54","108,56","37,7","148,8",10,TERMINATING,1,1,2,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_MenloPark.c/lasso_trace_1.txt,TERMINATING,2,"67,56","95,74","165,3",10,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_MenloPark2.bpl/lasso_trace_1.txt,TERMINATING,"2,33","47,57","38,45","88,35",6,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_min-max-inc.wvr.bpl/lasso_trace_1.txt,TERMINATING,"2,48","59,7",0,"62,18",12,TERMINATING,4,2,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_min-max-inc.wvr.bpl/lasso_trace_2.txt,TERMINATING,"0,57","845,15",0,"845,72",62,TERMINATING,4,2,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_min-max-inc.wvr.bpl/lasso_trace_3.txt,TERMINATING,"0,43","836,67",0,"837,1",63,TERMINATING,5,2,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_min-max-sample-abs.bpl/lasso_trace_1.txt,TERMINATING,"2,18","12728,33",0,"12730,51",96,TERMINATING,3,3,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_min-max-sample-abs.bpl/lasso_trace_2.txt,TERMINATING,"0,49","14450,01",0,"14450,5",121,TERMINATING,4,3,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_min-max-sample-abs.bpl/lasso_trace_3.txt,TERMINATING,"0,56","162,05",0,"162,61",18,TERMINATING,5,3,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_min-max-split-sample.bpl/lasso_trace_1.txt,TERMINATING,"1,97","1083,97",0,"1085,94",46,TERMINATING,5,2,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_min-max-split-sample.bpl/lasso_trace_2.txt,TERMINATING,"0,47","1131,77",0,"1132,24",60,TERMINATING,6,2,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_min-max-split-sample.bpl/lasso_trace_3.txt,TERMINATING,"0,4","1013,83",0,"1014,23",82,TERMINATING,7,2,9,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_min2-max2-sample.bpl/lasso_trace_1.txt,TERMINATING,"3,3","54,9",0,"58,2",13,TERMINATING,3,2,5,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_min2-max2-sample.bpl/lasso_trace_2.txt,TERMINATING,"0,67","65,25",0,"65,92",12,TERMINATING,4,2,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_MinusBuiltIn_false-no-overflow.c/lasso_trace_1.txt,TERMINATING,"2,54","139,12","119,56","261,22",8,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_MinusBuiltIn_no-overflow.c/lasso_trace_1.txt,TERMINATING,"2,32","130,8","122,41","255,53",8,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_MinusBuiltIn.c/lasso_trace_1.txt,TERMINATING,"2,18","125,7",130,"257,88",9,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_MinusMin_false-no-overflow_true-termination.c/lasso_trace_1.txt,TERMINATING,"2,2","170,6","109,83","282,63",18,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_MinusMin.c/lasso_trace_1.txt,TERMINATING,"2,31","156,64","107,53","266,48",20,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_MinusUserDefined_no-overflow.c/lasso_trace_1.txt,TERMINATING,"2,16","85,09","66,18","153,43",8,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_MinusUserDefined_no-overflow.c/lasso_trace_2.txt,TERMINATING,"0,64","41,21","30,28","72,13",9,TERMINATING,6,2,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_MinusUserDefined_no-overflow.c/lasso_trace_3.txt,TERMINATING,"0,49","43,22","29,45","73,16",8,TERMINATING,7,3,10,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_MinusUserDefined.c/lasso_trace_1.txt,TERMINATING,"2,12","69,27","60,14","131,53",8,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_MinusUserDefined.c/lasso_trace_2.txt,TERMINATING,"0,5","39,65","28,15","68,3",10,TERMINATING,6,2,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_MinusUserDefined.c/lasso_trace_3.txt,TERMINATING,"0,9","34,42","27,06","62,38",8,TERMINATING,7,3,10,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_MirabelleConcurrentIncrement.bpl/lasso_trace_1.txt,TERMINATING,"2,17","58,65","54,84","115,66",5,TERMINATING,2,2,4,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_MirabelleConcurrentIncrement.bpl/lasso_trace_2.txt,TERMINATING,"0,42","58,31","53,4","112,13",5,TERMINATING,3,2,5,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_MonadicInvariant01.bpl/lasso_trace_1.txt,TERMINATING,"2,09","51,27","43,12","96,48",4,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Moscow.bpl/lasso_trace_1.txt,TERMINATING,"2,02","47,23","42,18","91,43",5,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_motivating-slowitp.bpl/lasso_trace_1.txt,TERMINATING,"1,92","57,59",0,"59,51",10,TERMINATING,3,2,5,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_motivating-slowitp.bpl/lasso_trace_2.txt,TERMINATING,"0,68","104,79",0,"105,47",9,TERMINATING,5,2,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_motivating-slowitp.bpl/lasso_trace_3.txt,TERMINATING,"0,5","88,87",0,"89,37",28,TERMINATING,5,2,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Mult1-Safe.bpl/lasso_trace_1.txt,TERMINATING,"2,01","59,09","48,65","109,75",7,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_MultCommutative_true-termination.c/lasso_trace_4.txt,TERMINATING,"0,76","106,64","130,86","238,26",8,TERMINATING,15,4,19,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_MultCommutative_true-termination.c/lasso_trace_5.txt,TERMINATING,"0,4","124,29","146,65","271,34",8,TERMINATING,8,4,12,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_MultiPhase1.bpl/lasso_trace_1.txt,TERMINATING,"1,92","132,75","51,5","186,17",11,TERMINATING,1,1,2,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_multipleAssertions.bpl/lasso_trace_1.txt,TERMINATING,"2,38","51,27","38,46","92,11",4,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_multipleBranchOutsFromOneStateinTrace.bpl/lasso_trace_1.txt,TERMINATING,"2,15","50,14","47,82","100,11",6,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_MultiplicationOfNaturalNumbers.bpl/lasso_trace_1.txt,TERMINATING,"2,29","52,24","40,36","94,89",6,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_multiply.c/lasso_trace_1.txt,TERMINATING,"2,49","75,02","52,79","130,3",7,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_mutual1.c/lasso_trace_1.txt,TERMINATING,"2,15","29,65","32,42","64,22",4,TERMINATING,0,5,5,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_mutual1.c/lasso_trace_2.txt,TERMINATING,"0,29","18,67","39,75","58,71",6,TERMINATING,0,5,5,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_mutual2.c/lasso_trace_1.txt,TERMINATING,"1,59","25,52","31,87","58,98",5,TERMINATING,0,9,9,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_mutual2.c/lasso_trace_2.txt,TERMINATING,"0,32","39,35","51,88","91,55",5,TERMINATING,0,9,9,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_mutual2.c/lasso_trace_3.txt,TERMINATING,"0,23","17,99","72,43","90,65",6,TERMINATING,0,9,9,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_mutual2.c/lasso_trace_4.txt,TERMINATING,"0,24","25,83","28,22","54,29",4,TERMINATING,0,9,9,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_MutualRecursion_1a_false-termination.c/lasso_trace_1.txt,TERMINATING,"2,16","100,55","92,07","194,78",7,TERMINATING,6,6,12,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_MutualRecursion_1a_no-overflow.c/lasso_trace_1.txt,TERMINATING,"2,01","106,38","91,63","200,02",7,TERMINATING,6,6,12,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_MutualRecursion_1a.c/lasso_trace_1.txt,TERMINATING,"1,86","105,72","83,58","191,16",7,TERMINATING,6,6,12,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_MutualRecursion_1b_no-overflow.c/lasso_trace_1.txt,TERMINATING,"2,65","97,03","87,06","186,74",7,TERMINATING,6,6,12,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_MutualRecursion_1b_no-overflow.c/lasso_trace_3.txt,TERMINATING,"0,43","118,32","125,92","244,67",10,TERMINATING,28,24,52,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_MutualRecursion_1b_true-termination.c/lasso_trace_1.txt,TERMINATING,"2,05","93,6","83,28","178,93",7,TERMINATING,6,6,12,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_MutualRecursion_1b_true-termination.c/lasso_trace_3.txt,TERMINATING,"0,41","135,98","115,46","251,85",9,TERMINATING,28,24,52,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_MutualRecursion_1b_true-termination.c/lasso_trace_5.txt,TERMINATING,"0,31","93,78","137,15","231,24",10,TERMINATING,64,24,88,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_MutualRecursion_1b.c/lasso_trace_1.txt,TERMINATING,"1,82","101,82","92,96","196,6",7,TERMINATING,6,6,12,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_MutualRecursion_1b.c/lasso_trace_3.txt,TERMINATING,"0,43","124,31","116,22","240,96",10,TERMINATING,28,24,52,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_MutualRecursion_1b.c/lasso_trace_5.txt,TERMINATING,"1,54","101,81","118,69","222,04",10,TERMINATING,64,24,88,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Mysore_true-termination.c/lasso_trace_1.txt,TERMINATING,"2,01","113,88","51,21","167,1",8,TERMINATING,6,1,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Mysore-1_no-overflow.c/lasso_trace_1.txt,TERMINATING,"2,02","112,82","53,07","167,91",8,TERMINATING,6,1,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Mysore-1.c/lasso_trace_1.txt,TERMINATING,"1,89",119,"49,24","170,13",9,TERMINATING,6,1,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Mysore-2_no-overflow.c/lasso_trace_1.txt,TERMINATING,"2,19","120,53","36,2","158,92",12,TERMINATING,8,1,9,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Mysore-2.c/lasso_trace_1.txt,TERMINATING,"1,89","106,3","34,08","142,27",8,TERMINATING,8,1,9,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Mysore.bpl/lasso_trace_1.txt,TERMINATING,"2,01","47,11","40,39","89,51",5,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Mysore2.bpl/lasso_trace_1.txt,TERMINATING,"1,96",45,"39,55","86,51",5,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_MysteriousProgram.bpl/lasso_trace_1.txt,TERMINATING,"1,52","90,58",0,"92,1",8,TERMINATING,0,18,18,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_n_firewire_instrumented-PP.t2.c/lasso_trace_1.txt,TERMINATING,"1,73","209,7","240,77","452,2",11,TERMINATING,50,45,95,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_n_firewire_instrumented-PP.t2.c/lasso_trace_11.txt,TERMINATING,"0,37","365,55","485,19","851,11",18,TERMINATING,226,45,271,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_n_firewire_instrumented-PP.t2.c/lasso_trace_13.txt,TERMINATING,"0,33","118,12","443,04","561,49",18,TERMINATING,250,178,428,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_n_firewire_instrumented-PP.t2.c/lasso_trace_14.txt,TERMINATING,"0,35","108,55","211,04","319,94",17,TERMINATING,252,45,297,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_n_firewire_instrumented-PP.t2.c/lasso_trace_15.txt,TERMINATING,"0,39","165,19","236,37","401,95",18,TERMINATING,408,45,453,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_n_firewire_instrumented-PP.t2.c/lasso_trace_16.txt,TERMINATING,"0,36","386,88","484,4","871,64",16,TERMINATING,430,45,475,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_n_firewire_instrumented-PP.t2.c/lasso_trace_9.txt,TERMINATING,"0,54","173,25","138,27","312,06",20,TERMINATING,224,182,406,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_n-15a.t2.c/lasso_trace_1.txt,TERMINATING,"1,57","110,77","97,64","209,98",6,TERMINATING,20,18,38,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_n-17.t2.c/lasso_trace_1.txt,TERMINATING,"1,71","62,99","63,95","128,65",5,TERMINATING,16,9,25,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_n-4.t2.c/lasso_trace_1.txt,TERMINATING,"1,93","175,58","154,35","331,86",9,TERMINATING,32,18,50,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_n-40.t2.c/lasso_trace_2.txt,TERMINATING,"1,72","67,03","129,48","198,23",8,TERMINATING,24,27,51,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_n-40.t2.c/lasso_trace_3.txt,TERMINATING,"0,34","131,95","132,42","264,71",8,TERMINATING,28,24,52,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_n-40.t2.c/lasso_trace_4.txt,TERMINATING,"0,28","82,93","116,07","199,28",9,TERMINATING,29,28,57,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_n-5.t2.c/lasso_trace_1.txt,TERMINATING,"1,95","277,38","270,3","549,63",11,TERMINATING,68,18,86,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_n-6a.t2.c/lasso_trace_1.txt,TERMINATING,"1,92","127,04","134,23","263,19",7,TERMINATING,28,19,47,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_nakata_withassume.t2.c/lasso_trace_1.txt,TERMINATING,"1,76","137,8","173,6","313,16",14,TERMINATING,74,34,108,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_nakata_withassume.t2.c/lasso_trace_16.txt,TERMINATING,"0,43","279,54","366,46","646,43",21,TERMINATING,390,34,424,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_nakata_withassume.t2.c/lasso_trace_17.txt,TERMINATING,"0,41","207,25","96,67","304,33",23,TERMINATING,391,48,439,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_nakata_withassume.t2.c/lasso_trace_2.txt,TERMINATING,"0,49","254,57","306,96","562,02",36,TERMINATING,77,48,125,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_nakata_withassume.t2.c/lasso_trace_5.txt,TERMINATING,"0,43","199,15","207,84","407,42",47,TERMINATING,115,62,177,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_nakata.t2.c/lasso_trace_1.txt,TERMINATING,"1,75","170,91","159,28","331,94",13,TERMINATING,74,29,103,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_nakata.t2.c/lasso_trace_16.txt,TERMINATING,"0,72","221,83","312,76","535,31",20,TERMINATING,375,43,418,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_nakata.t2.c/lasso_trace_18.txt,TERMINATING,"0,46","367,32","497,22",865,63,TERMINATING,526,119,645,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_nakata.t2.c/lasso_trace_20.txt,TERMINATING,"0,61","395,6","450,75","846,96",69,TERMINATING,546,479,1025,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_nakata.t2.c/lasso_trace_3.txt,TERMINATING,"0,44","249,95","329,82","580,21",15,TERMINATING,106,43,149,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_nakata.t2.c/lasso_trace_5.txt,TERMINATING,"0,36","273,34","345,68","619,38",45,TERMINATING,115,57,172,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_nakata.t2.c/lasso_trace_9.txt,TERMINATING,"0,44","107,34","366,31","474,09",58,TERMINATING,219,119,338,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Nconcurrent_FourLoopsAlternating_nonterminating.bpl/lasso_trace_1.txt,TERMINATING,"1,67","52,29","53,9","107,86",6,TERMINATING,2,2,4,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Nconcurrent_ThreeThreadsComplexAlternation_nonterminating.bpl/lasso_trace_1.txt,TERMINATING,"3,36","60,62","54,45","118,43",6,TERMINATING,3,3,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ndes.t2.c/lasso_trace_1.txt,TERMINATING,2,"1076,42","1450,29","2528,71",46,TERMINATING,470,55,525,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ndes.t2.c/lasso_trace_2.txt,TERMINATING,"0,62","178,11","209,16","387,89",40,TERMINATING,469,17,486,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ndes.t2.c/lasso_trace_9.txt,TERMINATING,"0,55","369,62",472,"842,17",40,TERMINATING,482,55,537,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_nec20.i_4.bpl/lasso_trace_1.txt,TERMINATING,"2,47","124,61","131,4","258,48",10,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_neg-1394complete-fail.t2.c/lasso_trace_1.txt,TERMINATING,"1,72","114,43","175,93","292,08",25,TERMINATING,301,18,319,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_neg-1394complete-fail.t2.c/lasso_trace_2.txt,TERMINATING,"1,02","656,6","879,35","1536,97",32,TERMINATING,318,53,371,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_neg-1394complete-fail.t2.c/lasso_trace_3.txt,TERMINATING,"0,53","472,35","581,7","1054,58",29,TERMINATING,335,25,360,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_neg-1394complete-fail.t2.c/lasso_trace_4.txt,TERMINATING,"0,41","500,09","657,8","1158,3",29,TERMINATING,348,22,370,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_neg-1394complete-fail.t2.c/lasso_trace_5.txt,TERMINATING,"0,37","491,26","661,8","1153,43",29,TERMINATING,361,13,374,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_neg-1394complete-succeed.t2.c/lasso_trace_1.txt,TERMINATING,"1,73","108,41","162,31","272,45",25,TERMINATING,301,18,319,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_neg-1394complete-succeed.t2.c/lasso_trace_2.txt,TERMINATING,"0,5","656,08","888,53","1545,11",29,TERMINATING,318,53,371,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_neg-1394complete-succeed.t2.c/lasso_trace_3.txt,TERMINATING,"0,59","457,35","584,43","1042,37",28,TERMINATING,335,25,360,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_neg-e-1394complete-fail.t2.c/lasso_trace_1.txt,TERMINATING,"1,74","126,06","185,71","313,51",23,TERMINATING,277,18,295,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_neg-e-1394complete-fail.t2.c/lasso_trace_2.txt,TERMINATING,"0,88","375,28","535,77","911,93",27,TERMINATING,294,53,347,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_neg-e-1394complete-fail.t2.c/lasso_trace_3.txt,TERMINATING,"0,91","680,11","734,19","1415,21",28,TERMINATING,311,25,336,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_neg-e-1394complete-succeed.t2.c/lasso_trace_1.txt,TERMINATING,"2,04","128,74","180,31","311,09",23,TERMINATING,277,18,295,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_neg-e-1394complete-succeed.t2.c/lasso_trace_2.txt,TERMINATING,"0,46","369,3","535,97","905,73",27,TERMINATING,294,53,347,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_neg-e-1394complete-succeed.t2.c/lasso_trace_3.txt,TERMINATING,"0,4","708,21","724,53","1433,14",26,TERMINATING,311,25,336,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_neg-e-popl07-succeed.t2.c/lasso_trace_1.txt,TERMINATING,"2,04","480,6","113,43","596,07",19,TERMINATING,121,28,149,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_neg-popl07-fail.t2.c/lasso_trace_1.txt,TERMINATING,2,"101,76","497,34","601,1",18,TERMINATING,112,28,140,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_neg-popl07-succeed.t2.c/lasso_trace_1.txt,TERMINATING,"1,89","453,94","124,48","580,31",18,TERMINATING,116,28,144,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_neg-smagilla-fail.t2.c/lasso_trace_1.txt,TERMINATING,"2,01","185,09","223,16","410,26",9,TERMINATING,37,19,56,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_neg-smagilla-succeed.t2.c/lasso_trace_1.txt,TERMINATING,"1,94","125,11","49,12","176,17",11,TERMINATING,41,19,60,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_nest-if3.i_2.bpl/lasso_trace_1.txt,TERMINATING,"1,93","145,56","52,44","199,93",10,TERMINATING,1,2,3,Affine Template / Affine Template
