lassos	nodes	Ultimate-all	pasttel	label	Algo
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_flag_true-termination.c/lasso_trace_1.txt	1034	3825.17	26	TERMINATING	2-Phase Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_flag.c/lasso_trace_1.txt	1035	3150.22	23	TERMINATING	2-Phase Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_for_loop.c/lasso_trace_1.txt	1036	85.98	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fork_join_in_loop.bpl/lasso_trace_1.txt	1037	93.76	9	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fork_unchanged_local_variables2.bpl/lasso_trace_1.txt	1038	101.02	10	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_ForLoopWithEmptyBody-Safe.c/lasso_trace_1.txt	1039	115.53	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fourn.c.i.fourn.pl.t2.fixed.t2.c/lasso_trace_1.txt	1040	174.8	7	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fourn.c.i.fourn.pl.t2.fixed.t2.c/lasso_trace_2.txt	1041	440.62	10	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fourn.c.i.fourn.pl.t2.nor.t2.rlgfixed.t2.c/lasso_trace_1.txt	1042	187.91	7	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fourn.c.i.fourn.pl.t2.nor.t2.rlgfixed.t2.c/lasso_trace_2.txt	1043	406.55	11	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fourn.t2.c/lasso_trace_1.txt	1044	190.98	7	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fourn.t2.c/lasso_trace_2.txt	1045	423.1	11	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_FourPhase.bpl/lasso_trace_1.txt	1046	387.87	29	TERMINATING	4-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fragtest_simple.i_4.bpl/lasso_trace_1.txt	1047	289.18	11	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fragtest_simple.i_4.bplTransformedIcfg_BEv2_5.bpl/lasso_trace_1.txt	1048	285.88	11	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fuhs-inflasso.t2.c/lasso_trace_1.txt	1049	262.66	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fun1.t2.c/lasso_trace_4.txt	1050	282.27	12	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fun1.t2.c/lasso_trace_5.txt	1051	210.42	12	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fun1.t2.c/lasso_trace_6.txt	1052	451.63	13	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fun1.t2.c/lasso_trace_8.txt	1053	162.65	24	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fun1.t2.c/lasso_trace_9.txt	1054	612.55	26	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fun1b.t2.c/lasso_trace_4.txt	1055	699.54	12	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fun2.t2.c/lasso_trace_10.txt	1056	828.78	26	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fun2.t2.c/lasso_trace_4.txt	1057	299.35	11	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fun2.t2.c/lasso_trace_5.txt	1058	497.17	10	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fun2.t2.c/lasso_trace_7.txt	1059	248.58	26	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fun2.t2.c/lasso_trace_8.txt	1060	1278.59	22	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fun2b.t2.c/lasso_trace_11.txt	1061	681.45	19	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fun2b.t2.c/lasso_trace_12.txt	1062	336.73	21	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fun2b.t2.c/lasso_trace_13.txt	1063	450.87	22	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fun2b.t2.c/lasso_trace_14.txt	1064	145.57	24	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fun2b.t2.c/lasso_trace_4.txt	1065	406.85	10	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fun2b.t2.c/lasso_trace_5.txt	1066	363.37	11	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fun2b.t2.c/lasso_trace_6.txt	1067	128.39	11	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fun2b.t2.c/lasso_trace_8.txt	1068	643.8	25	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fun2b.t2.c/lasso_trace_9.txt	1069	144.18	23	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fun3.t2.c/lasso_trace_10.txt	1070	827.77	21	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fun3.t2.c/lasso_trace_4.txt	1071	279.9	11	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fun3.t2.c/lasso_trace_5.txt	1072	404.85	10	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fun3.t2.c/lasso_trace_7.txt	1073	199.15	26	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fun3.t2.c/lasso_trace_8.txt	1074	1281.38	26	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fun4-alt.t2.c/lasso_trace_1.txt	1075	155.77	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fun4-alt.t2.c/lasso_trace_2.txt	1076	269.84	18	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fun4.t2.c/lasso_trace_3.txt	1077	317.59	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fun4.t2.c/lasso_trace_4.txt	1078	234.93	21	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fun5.t2.c/lasso_trace_10.txt	1079	461.73	26	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fun5.t2.c/lasso_trace_11.txt	1080	411.59	8	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fun5.t2.c/lasso_trace_4.txt	1081	303.02	8	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fun5.t2.c/lasso_trace_5.txt	1082	446.94	11	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fun5.t2.c/lasso_trace_9.txt	1083	229.34	12	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fun8.t2.c/lasso_trace_1.txt	1084	713.01	11	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fun9.t2.c/lasso_trace_1.txt	1085	677.94	9	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fun9.t2.c/lasso_trace_2.txt	1086	408.29	21	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_functions1.i_3.bplTransformedIcfg_BEv2_8.bpl/lasso_trace_1.txt	1087	104.26	5	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Garmisch.bpl/lasso_trace_1.txt	1088	90.15	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_gauss_sum.i_3.bpl/lasso_trace_1.txt	1089	164.05	7	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_gauss_sum.i_3.bplTransformedIcfg_BEv2_3.bpl/lasso_trace_1.txt	1090	154.83	7	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Gauss.bpl/lasso_trace_1.txt	1091	83.35	7	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Gcd_havoc.bpl/lasso_trace_1.txt	1092	117.27	9	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Gcd.bpl/lasso_trace_1.txt	1093	108.6	16	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_gcd01_true-termination.c/lasso_trace_1.txt	1094	195.54	7	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_gcd01_true-termination.c/lasso_trace_2.txt	1095	255.56	14	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_gcd01_true-termination.c/lasso_trace_3.txt	1096	209.34	14	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_gcd01_true-unreach-call_true-termination.c/lasso_trace_1.txt	1097	193.71	7	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_gcd01_true-unreach-call_true-termination.c/lasso_trace_2.txt	1098	243.11	14	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_gcd01_true-unreach-call_true-termination.c/lasso_trace_3.txt	1099	199.93	14	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_gcd1_no-overflow.c/lasso_trace_1.txt	1100	107.15	8	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_gcd1_no-overflow.c/lasso_trace_2.txt	1101	93.86	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_gcd1_no-overflow.c/lasso_trace_3.txt	1102	98.06	5	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_gcd1_true-termination.c/lasso_trace_1.txt	1103	107.57	8	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_gcd1_true-termination.c/lasso_trace_2.txt	1104	92.24	7	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_gcd1_true-termination.c/lasso_trace_3.txt	1105	91.12	5	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_gcd1.c/lasso_trace_1.txt	1106	103.58	9	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_gcd1.c/lasso_trace_2.txt	1107	97.35	7	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_gcd1.c/lasso_trace_3.txt	1108	97.09	5	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_GCD3_no-overflow.c/lasso_trace_2.txt	1109	240.74	7	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_GCD3_no-overflow.c/lasso_trace_3.txt	1110	201.85	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_GCD3_no-overflow.c/lasso_trace_4.txt	1111	188.96	5	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_GCD3.c/lasso_trace_2.txt	1112	227.99	7	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_GCD3.c/lasso_trace_3.txt	1113	194.99	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_GCD3.c/lasso_trace_4.txt	1114	179.86	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_GCD4_no-overflow.c/lasso_trace_1.txt	1115	157.44	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_GCD4_no-overflow.c/lasso_trace_2.txt	1116	145.03	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_GCD4_no-overflow.c/lasso_trace_4.txt	1117	146.16	7	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_GCD4_no-overflow.c/lasso_trace_5.txt	1118	128.59	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_GCD4.c/lasso_trace_1.txt	1119	165.23	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_GCD4.c/lasso_trace_2.txt	1120	142.81	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_GCD4.c/lasso_trace_4.txt	1121	155.1	7	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_GCD4.c/lasso_trace_5.txt	1122	124.23	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_GcdNew.bpl/lasso_trace_1.txt	1123	104.19	16	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_genady_no-overflow.c/lasso_trace_1.txt	1124	169.34	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_genady_true-termination.c/lasso_trace_1.txt	1125	174.38	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_genady.c/lasso_trace_1.txt	1126	174.55	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_gj2007.c.i_4.bpl/lasso_trace_1.txt	1127	127.93	10	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_gj2007.c.i_4.bplTransformedIcfg_BEv2_3.bpl/lasso_trace_1.txt	1128	135.24	10	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_GoannaDoubleFreeInt.c/lasso_trace_1.txt	1129	274.77	20	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_GoannaDoubleFreeWithoutPointers.bpl/lasso_trace_1.txt	1130	178.92	15	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_GoannaDoubleFreeWithoutPointers.c/lasso_trace_1.txt	1131	273.14	18	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_GopanReps-CAV2006-Fig1a_no-overflow.c/lasso_trace_1.txt	1132	1394.35	9	TERMINATING	2-Phase Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_GopanReps-CAV2006-Fig1a_true-termination.c.c/lasso_trace_1.txt	1133	1227.31	9	TERMINATING	2-Phase Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_GopanReps-CAV2006-Fig1a.c/lasso_trace_1.txt	1134	1366.89	9	TERMINATING	2-Phase Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_gotoLoop.bpl/lasso_trace_1.txt	1135	101.5	5	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_gr2006.c.i_4.bpl/lasso_trace_1.txt	1136	1165.46	11	TERMINATING	2-Phase Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_gr2006.c.i_4.bplTransformedIcfg_BEv2_3.bpl/lasso_trace_1.txt	1137	1146.98	14	TERMINATING	2-Phase Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_graycode.t2.c/lasso_trace_1.txt	1138	194.13	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_GulavaniGulwani-CAV2008-Fig1a_no-overflow.c/lasso_trace_1.txt	1139	204.04	18	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_GulavaniGulwani-CAV2008-Fig1a_true-termination.c/lasso_trace_1.txt	1140	199.22	15	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_GulavaniGulwani-CAV2008-Fig1a.c/lasso_trace_1.txt	1141	192.93	15	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_GulavaniGulwani-CAV2008-Fig1b_no-overflow.c/lasso_trace_1.txt	1142	124.64	8	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_GulavaniGulwani-CAV2008-Fig1b_no-overflow.c/lasso_trace_2.txt	1143	300.99	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_GulavaniGulwani-CAV2008-Fig1b_true-termination.c/lasso_trace_1.txt	1144	114.62	7	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_GulavaniGulwani-CAV2008-Fig1b_true-termination.c/lasso_trace_2.txt	1145	279.34	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_GulavaniGulwani-CAV2008-Fig1b.c/lasso_trace_1.txt	1146	111.29	7	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_GulavaniGulwani-CAV2008-Fig1b.c/lasso_trace_2.txt	1147	294.4	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_GulavaniGulwani-CAV2008-Fig1c_no-overflow.c/lasso_trace_1.txt	1148	123.94	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_GulavaniGulwani-CAV2008-Fig1c_true-termination.c/lasso_trace_1.txt	1149	129.2	7	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_GulavaniGulwani-CAV2008-Fig1c.c/lasso_trace_1.txt	1150	116.62	7	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_GulwaniResetBranchOnly.bpl/lasso_trace_1.txt	1151	136.91	7	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_half_2.i_3.bpl/lasso_trace_1.txt	1152	220.1	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_half_2.i_3.bplTransformedIcfg_BEv2_5.bpl/lasso_trace_1.txt	1153	239.24	7	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_half.i_3.bpl/lasso_trace_1.txt	1154	182.55	9	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_half.i_3.bplTransformedIcfg_BEv2_4.bpl/lasso_trace_1.txt	1155	191.58	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_half.i_4.bpl/lasso_trace_1.txt	1156	161.16	15	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_HarrisLalNoriRajamani-SAS2010-Fig3_no-overflow.c/lasso_trace_1.txt	1157	107.46	5	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_HarrisLalNoriRajamani-SAS2010-Fig3_true-termination.c/lasso_trace_1.txt	1158	105.73	5	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_HarrisLalNoriRajamani-SAS2010-Fig3.c/lasso_trace_1.txt	1159	90.07	5	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_havocAndDecrese2vars.bpl/lasso_trace_1.txt	1160	63.48	5	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_heidy10.t2.c/lasso_trace_1.txt	1161	95.84	5	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_heidy10.t2.c/lasso_trace_2.txt	1162	163.51	5	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_heidy10.t2.c/lasso_trace_3.txt	1163	184.08	5	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_heidy3.t2.c/lasso_trace_1.txt	1164	237.14	5	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_heidy5.t2.c/lasso_trace_1.txt	1165	90.93	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_heidy6.t2.c/lasso_trace_1.txt	1166	231.62	5	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_heidy7-simple.t2.c/lasso_trace_1.txt	1167	209.5	5	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_heidy7.t2.c/lasso_trace_1.txt	1168	126.64	5	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_heidy8.t2.c/lasso_trace_1.txt	1169	239.71	5	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_heidy9.t2.c/lasso_trace_1.txt	1170	182.27	5	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_HeizmannHoenickeLeikePodelski-ATVA2013-Fig1_no-overflow.c/lasso_trace_1.txt	1171	240.71	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_HeizmannHoenickeLeikePodelski-ATVA2013-Fig1_true-termination.c/lasso_trace_1.txt	1172	142.29	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_HeizmannHoenickeLeikePodelski-ATVA2013-Fig1.c/lasso_trace_1.txt	1173	144.63	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_HeizmannHoenickeLeikePodelski-ATVA2013-Fig4_no-overflow.c/lasso_trace_1.txt	1174	132.8	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_HeizmannHoenickeLeikePodelski-ATVA2013-Fig4_true-termination.c/lasso_trace_1.txt	1175	106.03	5	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_HeizmannHoenickeLeikePodelski-ATVA2013-Fig4.c/lasso_trace_1.txt	1176	110.63	5	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_HeizmannHoenickeLeikePodelski-ATVA2013-Fig6_no-overflow.c/lasso_trace_1.txt	1177	243.82	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_HeizmannHoenickeLeikePodelski-ATVA2013-Fig6_true-termination.c/lasso_trace_1.txt	1178	155.35	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_HeizmannHoenickeLeikePodelski-ATVA2013-Fig6.c/lasso_trace_1.txt	1179	170.58	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_HeizmannHoenickeLeikePodelski-ATVA2013-Fig8_no-overflow.c/lasso_trace_1.txt	1180	142.2	5	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_HeizmannHoenickeLeikePodelski-ATVA2013-Fig8_true-termination.c/lasso_trace_1.txt	1181	115.05	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_HeizmannHoenickeLeikePodelski-ATVA2013-Fig8.c/lasso_trace_1.txt	1182	130.03	5	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_HeizmannHoenickeLeikePodelski-ATVA2013-Fig9_no-overflow.c/lasso_trace_1.txt	1183	192.11	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_HeizmannHoenickeLeikePodelski-ATVA2013-Fig9_true-termination.c/lasso_trace_1.txt	1184	116.65	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_HeizmannHoenickeLeikePodelski-ATVA2013-Fig9.c/lasso_trace_1.txt	1185	116.66	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_hhk2008.c.i_3.bpl/lasso_trace_1.txt	1186	96.67	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_hhk2008.c.i_3.bplTransformedIcfg_BEv2_3.bpl/lasso_trace_1.txt	1187	84.4	7	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_HiddenEqualityWithBranches.bpl/lasso_trace_4.txt	1188	60.27	11	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_HiddenInequality.bpl/lasso_trace_1.txt	1189	95.64	5	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_hongyi1.t2.c/lasso_trace_3.txt	1190	223.92	12	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_hqr.c.i.hqr.pl.t2.fixed.t2.c/lasso_trace_1.txt	1191	621.62	9	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_hqr.c.i.hqr.pl.t2.fixed.t2.c/lasso_trace_2.txt	1192	1056.59	11	TERMINATING	Affine Template / Affine Template
