nodes	Ultimate-fixpoint	Ultimate-all	pasttel	label	Stem Size	Loop Size	Total Size Trace	Algo
2393	0.33	37.62	6.00	TERMINATING	1	3	4	Affine template / Affine template
2394	0.31	32.07	7.00	TERMINATING	2	2	4	Affine template / Affine template
2395	2.23	67.77	6.00	TERMINATING	4	3	7	Affine template / Affine template
2396	0.60	40.61	8.00	TERMINATING	5	3	8	Affine template / Affine template
2397	1.92	63.04	14.00	TERMINATING	0	4	4	Affine template / Affine template
2398	2.28	42.63	5.00	TERMINATING	10	1	11	Affine template / Affine template
2399	1.75	125.50	23.00	TERMINATING	8	1	9	Affine template / Affine template
2400	1.64	171.10	26.00	TERMINATING	8	3	11	Affine template / Affine template
2401	1.68	180.67	26.00	TERMINATING	8	3	11	Affine template / Affine template
2402	2.09	290.14	91.00	TERMINATING	8	5	13	Affine template / Affine template
2403	0.86	204.68	57.00	TERMINATING	8	7	15	Affine template / Affine template
2404	2.02	281.05	78.00	TERMINATING	8	5	13	Affine template / Affine template
2405	0.90	224.46	57.00	TERMINATING	8	7	15	Affine template / Affine template
2406	1.63	91.01	10.00	TERMINATING	305	18	323	Affine template / Affine template
2407	0.46	80.67	14.00	TERMINATING	322	53	375	Affine template / Affine template
2408	0.70	76.94	13.00	TERMINATING	339	25	364	Affine template / Affine template
2409	1.59	108.22	11.00	TERMINATING	305	18	323	Affine template / Affine template
2410	0.51	83.04	13.00	TERMINATING	322	53	375	Affine template / Affine template
2411	0.40	74.04	10.00	TERMINATING	339	25	364	Affine template / Affine template
2412	0.40	74.33	12.00	TERMINATING	352	22	374	Affine template / Affine template
2413	0.35	72.91	11.00	TERMINATING	365	13	378	Affine template / Affine template
2414	1.77	95.86	11.00	TERMINATING	297	18	315	Affine template / Affine template
2415	0.45	78.91	13.00	TERMINATING	314	53	367	Affine template / Affine template
2416	2.04	87.67	10.00	TERMINATING	293	18	311	Affine template / Affine template
2417	0.44	81.01	14.00	TERMINATING	310	53	363	Affine template / Affine template
2418	2.06	107.65	36.00	TERMINATING	8	14	22	Affine template / Affine template
2419	2.39	163.05	71.00	TERMINATING	12	12	24	Affine template / Affine template
2420	2.17	75.03	10.00	TERMINATING	85	14	99	Affine template / Affine template
2421	1.98	95.96	14.00	TERMINATING	5	3	8	Affine template / Affine template
2422	1.86	82.09	13.00	TERMINATING	5	2	7	Affine template / Affine template
2423	1.54	49.00	5.00	TERMINATING	20	23	43	Affine template / Affine template
2424	0.70	33.72	5.00	TERMINATING	25	13	38	Affine template / Affine template
2425	1.53	46.19	6.00	TERMINATING	20	23	43	Affine template / Affine template
2426	1.00	34.76	5.00	TERMINATING	25	13	38	Affine template / Affine template
2427	2.15	122.64	13.00	TERMINATING	5	1	6	2 template / Nested template
2428	9.48	76.20	10.00	TERMINATING	85	14	99	Affine template / Affine template
2429	2.04	282.99	151.00	TERMINATING	9	5	14	Affine template / Affine template
2430	3.49	144.40	41.00	TERMINATING	9	5	14	Affine template / Affine template
2431	2.01	66.66	7.00	TERMINATING	5	2	7	Affine template / Affine template
2432	0.68	84.15	30.00	TERMINATING	11	2	13	Affine template / Affine template
2433	2.62	106.25	51.00	TERMINATING	10	15	25	Affine template / Affine template
2434	1.73	57.45	6.00	TERMINATING	1	3	4	Affine template / Affine template
2435	0.86	37.74	6.00	TERMINATING	2	1	3	Affine template / Affine template
2436	1.88	56.36	7.00	TERMINATING	7	3	10	Affine template / Affine template
2437	0.46	34.46	8.00	TERMINATING	8	1	9	Affine template / Affine template
2438	2.41	80.92	14.00	TERMINATING	1	2	3	Affine template / Affine template
2439	0.66	540.39	111.00	TERMINATING	2	3	5	Affine template / Affine template
2440	3.85	92.48	13.00	TERMINATING	1	2	3	Affine template / Affine template
2441	0.67	553.27	82.00	TERMINATING	2	3	5	Affine template / Affine template
2442	3.52	66.43	14.00	TERMINATING	1	3	4	Affine template / Affine template
2443	1.04	505.72	80.00	TERMINATING	2	4	6	Affine template / Affine template
2444	2.74	67.53	13.00	TERMINATING	1	3	4	Affine template / Affine template
2445	0.63	487.22	80.00	TERMINATING	2	4	6	Affine template / Affine template
2446	2.82	186.64	51.00	TERMINATING	10	7	17	Affine template / Affine template
2447	2.01	51.65	6.00	TERMINATING	1	1	2	Affine template / Affine template
2448	2.16	74.37	8.00	TERMINATING	7	1	8	Affine template / Affine template
2449	2.65	177.25	49.00	TERMINATING	10	7	17	Affine template / Affine template
2450	2.08	47.82	7.00	TERMINATING	1	1	2	Affine template / Affine template
2451	1.98	56.62	8.00	TERMINATING	7	1	8	Affine template / Affine template
2452	3.02	141.93	64.00	TERMINATING	11	10	21	Affine template / Affine template
2453	2.08	71.55	10.00	TERMINATING	1	1	2	Affine template / Affine template
2454	2.16	71.16	11.00	TERMINATING	7	1	8	Affine template / Affine template
2455	2.67	224.32	61.00	TERMINATING	11	12	23	Affine template / Affine template
2456	2.18	64.54	9.00	TERMINATING	1	1	2	Affine template / Affine template
2457	2.05	65.98	11.00	TERMINATING	7	1	8	Affine template / Affine template
2458	2.66	124.14	44.00	TERMINATING	10	9	19	Affine template / Affine template
2459	2.28	69.27	9.00	TERMINATING	1	1	2	Affine template / Affine template
2460	2.06	59.13	11.00	TERMINATING	7	1	8	Affine template / Affine template
2461	2.37	201.78	49.00	TERMINATING	12	8	20	Affine template / Affine template
2462	1.66	55.93	8.00	TERMINATING	8	2	10	Affine template / Affine template
2463	2.55	130.19	41.00	TERMINATING	10	10	20	Affine template / Affine template
2464	1.43	90.30	47.00	TERMINATING	16	10	26	Affine template / Affine template
2465	0.41	114.44	32.00	TERMINATING	109	22	131	Affine template / Affine template
2466	1.73	62.13	12.00	TERMINATING	68	22	90	Affine template / Affine template
2467	0.33	49.54	15.00	TERMINATING	72	22	94	Affine template / Affine template
2468	0.31	52.34	12.00	TERMINATING	72	22	94	Affine template / Affine template
2469	0.38	54.05	12.00	TERMINATING	80	22	102	Affine template / Affine template
2470	0.31	50.15	12.00	TERMINATING	84	22	106	Affine template / Affine template
2471	0.41	104.93	42.00	TERMINATING	92	22	114	Affine template / Affine template
2472	2.11	2543.80	27.00	TERMINATING	1	1	2	2 template / Affine template
2473	1.85	164.02	15.00	TERMINATING	5	1	6	Affine template / Affine template
2474	2.12	1658.57	54.00	TERMINATING	5	1	6	2 template / Nested template
2475	2.02	116.30	12.00	TERMINATING	8	4	12	Affine template / Affine template
2476	0.27	170.08	22.00	TERMINATING	53	4	57	Affine template / Affine template
2477	0.52	219.07	45.00	TERMINATING	11	4	15	Affine template / Affine template
2478	0.30	63.32	18.00	TERMINATING	15	8	23	Affine template / Affine template
2479	0.36	190.04	36.00	TERMINATING	18	4	22	Affine template / Affine template
2480	1.83	250.12	25.00	TERMINATING	7	4	11	Affine template / Affine template
2481	0.30	70.42	15.00	TERMINATING	11	8	19	Affine template / Affine template
2482	0.85	209.58	35.00	TERMINATING	13	4	17	Affine template / Affine template
2483	1.88	60.70	7.00	TERMINATING	7	1	8	Affine template / Affine template
2484	1.96	58.53	8.00	TERMINATING	7	1	8	Affine template / Affine template
2485	2.08	50.71	8.00	TERMINATING	7	1	8	Affine template / Affine template
2486	2.09	52.95	5.00	TERMINATING	7	1	8	Affine template / Affine template
2487	1.81	43.30	5.00	TERMINATING	5	2	7	Affine template / Affine template
2488	1.93	51.60	7.00	TERMINATING	5	2	7	Affine template / Affine template
2489	1.82	58.07	8.00	TERMINATING	8	4	12	Affine template / Affine template
2490	2.22	61.64	8.00	TERMINATING	8	4	12	Affine template / Affine template
2491	2.06	2164.91	232.00	TERMINATING	6	6	12	Affine template / Affine template
2492	1.73	53.60	5.00	TERMINATING	5	6	11	Affine template / Affine template
2493	1.75	85.10	16.00	TERMINATING	5	1	6	Affine template / Affine template
2494	2.27	1610.03	49.00	TERMINATING	5	1	6	2 template / Nested template
2495	2.02	59.60	11.00	TERMINATING	5	2	7	Affine template / Affine template
2496	0.51	109.29	19.00	TERMINATING	8	1	9	Affine template / Affine template
2497	0.49	153.86	29.00	TERMINATING	11	1	12	Affine template / Affine template
2498	2.88	61.57	9.00	TERMINATING	5	6	11	Affine template / Affine template
2499	0.44	40.96	11.00	TERMINATING	6	2	8	Affine template / Affine template
2500	0.36	42.25	9.00	TERMINATING	11	2	13	Affine template / Affine template
2501	0.30	39.79	10.00	TERMINATING	14	2	16	Affine template / Affine template
2502	2.06	126.41	19.00	TERMINATING	5	1	6	Affine template / Affine template
2503	1.91	59.04	8.00	TERMINATING	5	1	6	Affine template / Affine template
2504	1.99	85.37	16.00	TERMINATING	5	1	6	Affine template / Affine template
2505	2.26	50.46	10.00	TERMINATING	5	3	8	Affine template / Affine template
2506	0.25	38.03	9.00	TERMINATING	32	3	35	Affine template / Affine template
2507	0.37	59.15	10.00	TERMINATING	9	2	11	Affine template / Affine template
2508	0.41	48.56	8.00	TERMINATING	11	6	17	Affine template / Affine template
2509	0.29	40.97	10.00	TERMINATING	15	8	23	Affine template / Affine template
2510	0.28	37.52	10.00	TERMINATING	15	2	17	Affine template / Affine template
2511	1.96	54.75	12.00	TERMINATING	5	4	9	Affine template / Affine template
2512	0.27	41.74	10.00	TERMINATING	14	11	25	Affine template / Affine template
2513	0.25	37.17	10.00	TERMINATING	21	2	23	Affine template / Affine template
2514	0.27	34.38	11.00	TERMINATING	21	11	32	Affine template / Affine template
2515	0.26	46.36	10.00	TERMINATING	23	4	27	Affine template / Affine template
2516	1.90	63.78	12.00	TERMINATING	5	4	9	Affine template / Affine template
2517	0.33	41.32	13.00	TERMINATING	8	2	10	Affine template / Affine template
2518	0.29	79.87	20.00	TERMINATING	13	5	18	Affine template / Affine template
2519	0.26	42.10	10.00	TERMINATING	15	4	19	Affine template / Affine template
2520	0.35	35.47	12.00	TERMINATING	17	2	19	Affine template / Affine template
2521	0.33	44.53	10.00	TERMINATING	19	4	23	Affine template / Affine template
2522	1.73	61.17	9.00	TERMINATING	6	3	9	Affine template / Affine template
2523	1.83	56.60	7.00	TERMINATING	5	1	6	Affine template / Affine template
2524	1.96	77.10	10.00	TERMINATING	6	2	8	Affine template / Affine template
2525	0.48	51.04	10.00	TERMINATING	8	1	9	Affine template / Affine template
2526	0.55	43.87	12.00	TERMINATING	9	2	11	Affine template / Affine template
2527	0.34	42.55	12.00	TERMINATING	10	4	14	Affine template / Affine template
2528	0.26	37.11	13.00	TERMINATING	11	2	13	Affine template / Affine template
2529	2.06	110.45	20.00	TERMINATING	6	1	7	Affine template / Affine template
2530	1.68	519.18	54.00	TERMINATING	5	1	6	Affine template / Affine template
2531	2.07	122.28	19.00	TERMINATING	6	1	7	Affine template / Affine template
2532	2.01	125.58	14.00	TERMINATING	6	1	7	Affine template / Affine template
2533	2.13	97.95	15.00	TERMINATING	6	1	7	Affine template / Affine template
2534	2.01	68.20	13.00	TERMINATING	5	1	6	Affine template / Affine template
2535	1.88	62.42	10.00	TERMINATING	5	2	7	Affine template / Affine template
2536	0.40	45.70	10.00	TERMINATING	7	1	8	Affine template / Affine template
2537	0.44	41.34	9.00	TERMINATING	6	1	7	Affine template / Affine template
2538	1.95	145.51	16.00	TERMINATING	526	13	539	Affine template / Affine template
2539	1.93	142.08	18.00	TERMINATING	526	13	539	Affine template / Affine template
2540	1.86	125.24	16.00	TERMINATING	505	13	518	Affine template / Affine template
2541	1.91	150.23	22.00	TERMINATING	587	21	608	Affine template / Affine template
2542	1.97	65.26	16.00	TERMINATING	7	4	11	Affine template / Affine template
2543	0.60	59.87	17.00	TERMINATING	8	4	12	Affine template / Affine template
2544	0.50	59.60	20.00	TERMINATING	12	4	16	Affine template / Affine template
2545	1.90	78.87	19.00	TERMINATING	7	6	13	Affine template / Affine template
2546	0.67	56.72	16.00	TERMINATING	8	4	12	Affine template / Affine template
2547	0.63	58.73	25.00	TERMINATING	10	4	14	Affine template / Affine template
2548	0.53	55.13	36.00	TERMINATING	14	4	18	Affine template / Nested template
2549	0.62	64.07	23.00	TERMINATING	16	4	20	Affine template / Affine template
2550	0.58	75.40	26.00	TERMINATING	22	4	26	Affine template / Affine template
2551	1.88	68.70	18.00	TERMINATING	7	6	13	Affine template / Affine template
2552	0.81	70.57	24.00	TERMINATING	11	5	16	Affine template / Affine template
2553	0.68	63.53	26.00	TERMINATING	17	5	22	Affine template / Affine template
2554	0.64	61.65	26.00	TERMINATING	18	5	23	Affine template / Affine template
2555	2.02	88.94	9.00	TERMINATING	9	1	10	Affine template / Affine template
2556	1.57	48.81	5.00	TERMINATING	24	13	37	Affine template / Affine template
2557	1.69	46.87	5.00	TERMINATING	28	13	41	Affine template / Affine template
2558	2.00	50.31	6.00	TERMINATING	16	25	41	Affine template / Affine template
2559	1.66	49.03	5.00	TERMINATING	20	13	33	Affine template / Affine template
2560	2.82	44.13	4.00	TERMINATING	16	13	29	Affine template / Affine template
2561	2.16	57.64	11.00	TERMINATING	5	2	7	Affine template / Affine template
2562	2.00	60.00	10.00	TERMINATING	5	4	9	Affine template / Affine template
2563	1.72	56.40	7.00	TERMINATING	44	13	57	Affine template / Affine template
2564	2.49	177.87	42.00	TERMINATING	16	6	22	Affine template / Affine template
2565	1.92	65.28	10.00	TERMINATING	6	1	7	Affine template / Affine template
2566	2.06	52.17	8.00	TERMINATING	14	3	17	Affine template / Affine template
2567	0.37	47.63	13.00	TERMINATING	16	7	23	Affine template / Affine template
2568	2.94	67.19	8.00	TERMINATING	14	3	17	Affine template / Affine template
2569	0.35	45.75	13.00	TERMINATING	16	7	23	Affine template / Affine template
2570	3.07	166.75	51.00	TERMINATING	10	10	20	Affine template / Affine template
2571	2.04	88.04	15.00	TERMINATING	7	1	8	Affine template / Affine template
2572	2.70	162.58	42.00	TERMINATING	10	7	17	Affine template / Affine template
2573	1.98	49.17	7.00	TERMINATING	1	1	2	Affine template / Affine template
2574	1.98	54.96	6.00	TERMINATING	7	1	8	Affine template / Affine template
2575	2.72	120.10	45.00	TERMINATING	10	9	19	Affine template / Affine template
2576	2.17	74.51	7.00	TERMINATING	1	1	2	Affine template / Affine template
2577	1.98	62.59	11.00	TERMINATING	7	1	8	Affine template / Affine template
2578	2.19	90.93	40.00	TERMINATING	11	8	19	Affine template / Affine template
2579	1.86	57.68	7.00	TERMINATING	8	2	10	Affine template / Affine template
2580	2.09	167.54	55.00	TERMINATING	11	6	17	Affine template / Nested template
2581	1.93	51.12	7.00	TERMINATING	8	1	9	Affine template / Affine template
2582	2.58	170.29	44.00	TERMINATING	10	9	19	Affine template / Affine template
2583	1.89	75.91	9.00	TERMINATING	1	1	2	Affine template / Affine template
2584	2.24	66.78	10.00	TERMINATING	7	1	8	Affine template / Affine template
2585	2.46	104.16	34.00	TERMINATING	10	7	17	Affine template / Affine template
2586	2.17	51.98	8.00	TERMINATING	1	1	2	Affine template / Affine template
2587	2.14	51.57	9.00	TERMINATING	7	1	8	Affine template / Affine template
2588	2.64	152.36	50.00	TERMINATING	10	10	20	Affine template / Affine template
2589	2.24	57.23	7.00	TERMINATING	1	1	2	Affine template / Affine template
2590	1.87	65.74	8.00	TERMINATING	7	1	8	Affine template / Affine template
2591	3.36	284.32	76.00	TERMINATING	11	12	23	Affine template / Affine template
2592	2.43	79.59	8.00	TERMINATING	1	1	2	Affine template / Affine template
2593	2.33	66.95	11.00	TERMINATING	7	1	8	Affine template / Affine template
2594	2.56	280.78	82.00	TERMINATING	14	9	23	Affine template / Affine template
2595	1.75	134.19	54.00	TERMINATING	19	11	30	Affine template / Affine template
2596	2.18	96.54	14.00	TERMINATING	8	3	11	Affine template / Affine template
2597	0.48	44.08	8.00	TERMINATING	9	4	13	Affine template / Affine template
2598	2.65	312.41	83.00	TERMINATING	14	9	23	Affine template / Affine template
2599	1.44	344.44	92.00	TERMINATING	19	9	28	Affine template / Affine template
2600	2.31	117.02	45.00	TERMINATING	10	9	19	Affine template / Affine template
2601	1.37	131.42	52.00	TERMINATING	15	11	26	Affine template / Affine template
2602	2.11	76.48	12.00	TERMINATING	1	1	2	Affine template / Affine template
2603	2.25	101.63	14.00	TERMINATING	7	1	8	Affine template / Affine template
2604	2.55	115.11	54.00	TERMINATING	10	10	20	Affine template / Affine template
2605	1.34	121.09	51.00	TERMINATING	16	13	29	Affine template / Affine template
2606	2.04	86.23	52.00	TERMINATING	19	13	32	Affine template / Affine template
2607	1.99	84.22	12.00	TERMINATING	1	1	2	Affine template / Affine template
2608	3.01	104.75	15.00	TERMINATING	7	1	8	Affine template / Affine template
2609	2.77	133.02	43.00	TERMINATING	10	9	19	Affine template / Affine template
2610	1.42	177.89	55.00	TERMINATING	12	12	24	Affine template / Affine template
2611	2.52	89.04	11.00	TERMINATING	1	1	2	Affine template / Affine template
2612	2.07	96.71	13.00	TERMINATING	7	1	8	Affine template / Affine template
2613	2.60	163.24	62.00	TERMINATING	11	11	22	Affine template / Affine template
2614	1.73	118.26	79.00	TERMINATING	14	16	30	Affine template / Affine template
2615	2.22	110.48	16.00	TERMINATING	1	1	2	Affine template / Affine template
2616	2.11	119.22	22.00	TERMINATING	7	1	8	Affine template / Affine template
2617	2.46	116.49	45.00	TERMINATING	10	15	25	Affine template / Affine template
2618	1.51	89.59	46.00	TERMINATING	15	8	23	Affine template / Affine template
2619	1.93	53.12	6.00	TERMINATING	1	3	4	Affine template / Affine template
2620	0.48	40.49	8.00	TERMINATING	4	1	5	Affine template / Affine template
2621	1.96	58.77	9.00	TERMINATING	7	3	10	Affine template / Affine template
2622	1.12	38.45	8.00	TERMINATING	10	1	11	Affine template / Affine template
2623	2.46	217.69	77.00	TERMINATING	11	18	29	Affine template / Affine template
2624	1.71	174.57	67.00	TERMINATING	17	9	26	Affine template / Affine template
2625	1.87	64.21	16.00	TERMINATING	1	3	4	Affine template / Affine template
2626	1.10	39.28	9.00	TERMINATING	4	1	5	Affine template / Affine template
2627	1.97	53.91	13.00	TERMINATING	7	3	10	Affine template / Affine template
2628	2.25	132.19	39.00	TERMINATING	10	8	18	Affine template / Affine template
2629	1.27	88.33	43.00	TERMINATING	14	6	20	Affine template / Affine template
2630	2.15	51.72	5.00	TERMINATING	1	2	3	Affine template / Affine template
2631	0.41	35.95	7.00	TERMINATING	2	1	3	Affine template / Affine template
2632	2.00	48.05	7.00	TERMINATING	7	2	9	Affine template / Affine template
2633	0.50	36.62	6.00	TERMINATING	8	1	9	Affine template / Affine template
2634	2.96	127.80	79.00	TERMINATING	11	10	21	Affine template / Affine template
2635	1.64	157.22	66.00	TERMINATING	17	7	24	Affine template / Affine template
2636	2.47	58.47	7.00	TERMINATING	1	2	3	Affine template / Affine template
2637	0.63	40.80	7.00	TERMINATING	2	1	3	Affine template / Affine template
2638	1.95	60.85	10.00	TERMINATING	7	2	9	Affine template / Affine template
2639	0.54	47.95	9.00	TERMINATING	8	1	9	Affine template / Affine template
2640	2.08	93.96	36.00	TERMINATING	9	13	22	Affine template / Affine template
2641	0.91	76.19	47.00	TERMINATING	10	17	27	Affine template / Affine template
2642	0.71	58.75	29.00	TERMINATING	16	4	20	Affine template / Affine template
2643	0.69	78.49	18.00	TERMINATING	16	4	20	Affine template / Affine template
2644	2.08	57.69	5.00	TERMINATING	1	4	5	Affine template / Affine template
2645	0.54	32.37	5.00	TERMINATING	3	1	4	Affine template / Affine template
2646	2.08	50.37	6.00	TERMINATING	7	4	11	Affine template / Affine template
2647	0.38	36.82	5.00	TERMINATING	9	1	10	Affine template / Affine template
2648	1.67	44.19	5.00	TERMINATING	1	1	2	Affine template / Affine template
2649	1.65	50.43	8.00	TERMINATING	6	1	7	Affine template / Affine template
2650	2.84	149.23	52.00	TERMINATING	8	15	23	Affine template / Affine template
2651	1.58	95.99	49.00	TERMINATING	18	15	33	Affine template / Affine template
2652	2.16	152.81	24.00	TERMINATING	5	1	6	2 template / Nested template
2653	1.76	69.77	16.00	TERMINATING	5	1	6	Affine template / Affine template
2654	2.31	133.20	36.00	TERMINATING	1	4	5	Affine template / Affine template
2655	0.93	46.89	17.00	TERMINATING	2	6	8	Affine template / Affine template
2656	1.04	64.00	42.00	TERMINATING	5	6	11	Affine template / Affine template
2657	1.28	133.44	76.00	TERMINATING	9	6	15	Affine template / Affine template
2658	2.17	249.61	31.00	TERMINATING	6	4	10	Affine template / Affine template
2659	0.37	43.07	7.00	TERMINATING	7	28	35	Affine template / Affine template
2660	0.39	41.30	7.00	TERMINATING	7	28	35	Affine template / Affine template
2661	3.09	885.53	64.00	TERMINATING	1	4	5	Affine template / Affine template
2662	2.13	47.16	41.00	TERMINATING	0	7	7	Affine template / Affine template
2663	1.04	338.82	87.00	TERMINATING	1	7	8	Affine template / Affine template
2664	1.63	621.71	218.00	TERMINATING	8	7	15	Affine template / Affine template
2665	3.42	24338.65	6402.00	TERMINATING	492	372	864	Affine template / Affine template
2666	1.72	63.30	8.00	TERMINATING	56	21	77	Affine template / Affine template
2667	2.91	62.89	8.00	TERMINATING	56	21	77	Affine template / Affine template
2668	1.51	16896.30	165.00	TERMINATING	5	1	6	Affine template / Affine template
2669	1.49	65.77	10.00	TERMINATING	21	1	22	Affine template / Affine template
2670	2.37	134.31	40.00	TERMINATING	21	6	27	Affine template / Affine template
2671	1.95	107.01	14.00	TERMINATING	6	1	7	Affine template / Affine template
2672	1.73	43.10	6.00	TERMINATING	1	1	2	Affine template / Affine template
2673	2.24	130.87	25.00	TERMINATING	1	1	2	Affine template / Affine template
2674	2.35	117.43	39.00	TERMINATING	5	9	14	Affine template / Affine template
2675	1.22	134.49	37.00	TERMINATING	12	5	17	Affine template / Affine template
2676	1.24	93.68	48.00	TERMINATING	17	19	36	Affine template / Affine template
2677	2.36	102.40	29.00	TERMINATING	6	7	13	Affine template / Affine template
2678	2.06	60.25	9.00	TERMINATING	5	2	7	Affine template / Affine template
2679	0.43	50.83	10.00	TERMINATING	6	3	9	Affine template / Affine template
2680	0.44	43.03	9.00	TERMINATING	7	1	8	Affine template / Affine template
2681	0.34	47.79	10.00	TERMINATING	10	1	11	Affine template / Affine template
2682	0.32	43.30	9.00	TERMINATING	11	1	12	Affine template / Affine template
2683	0.26	37.41	9.00	TERMINATING	12	1	13	Affine template / Affine template
2684	0.61	57.98	10.00	TERMINATING	6	3	9	Affine template / Affine template
2685	0.48	43.90	10.00	TERMINATING	7	1	8	Affine template / Affine template
2686	0.41	37.26	10.00	TERMINATING	10	1	11	Affine template / Affine template
2687	1.93	63.92	11.00	TERMINATING	5	1	6	Affine template / Affine template
2688	1.95	108.73	10.00	TERMINATING	128	26	154	Affine template / Affine template
2689	0.43	74.79	14.00	TERMINATING	429	22	451	Affine template / Affine template
2690	0.62	160.78	40.00	TERMINATING	467	13	480	Affine template / Affine template
2691	0.52	86.33	25.00	TERMINATING	151	120	271	Affine template / Affine template
2692	0.43	62.96	12.00	TERMINATING	182	27	209	Affine template / Affine template
2693	0.89	67.24	12.00	TERMINATING	208	35	243	Affine template / Affine template
2694	0.53	73.44	15.00	TERMINATING	212	35	247	Affine template / Affine template
2695	0.44	64.40	14.00	TERMINATING	222	17	239	Affine template / Affine template
2696	0.52	155.61	50.00	TERMINATING	229	22	251	Affine template / Affine template
2697	2.06	101.91	12.00	TERMINATING	128	26	154	Affine template / Affine template
2698	0.45	74.50	15.00	TERMINATING	429	22	451	Affine template / Affine template
2699	0.49	142.21	46.00	TERMINATING	463	13	476	Affine template / Affine template
2700	0.52	87.64	23.00	TERMINATING	151	120	271	Affine template / Affine template
2701	0.42	60.05	11.00	TERMINATING	182	27	209	Affine template / Affine template
2702	0.49	61.86	13.00	TERMINATING	208	35	243	Affine template / Affine template
2703	0.54	67.36	16.00	TERMINATING	212	35	247	Affine template / Affine template
2704	0.41	64.14	14.00	TERMINATING	222	17	239	Affine template / Affine template
2705	0.52	150.67	38.00	TERMINATING	229	22	251	Affine template / Affine template
2706	2.01	76.11	13.00	TERMINATING	128	26	154	Affine template / Affine template
2707	0.48	87.97	22.00	TERMINATING	151	120	271	Affine template / Affine template
2708	0.41	62.97	17.00	TERMINATING	182	27	209	Affine template / Affine template
2709	0.53	69.03	13.00	TERMINATING	208	35	243	Affine template / Affine template
2710	0.49	65.95	18.00	TERMINATING	212	35	247	Affine template / Affine template
2711	0.37	66.11	13.00	TERMINATING	222	17	239	Affine template / Affine template
2712	0.42	67.74	14.00	TERMINATING	230	22	252	Affine template / Affine template
2713	0.42	86.11	18.00	TERMINATING	292	25	317	Affine template / Affine template
2714	0.61	76.95	29.00	TERMINATING	330	67	397	Affine template / Affine template
2715	0.51	81.67	24.00	TERMINATING	557	67	624	Affine template / Affine template
2716	0.48	57.62	13.00	TERMINATING	121	25	146	Affine template / Affine template
2717	1.77	2464.10	230.00	TERMINATING	5	5	10	Affine template / Affine template
2718	1.92	2619.50	249.00	TERMINATING	5	5	10	Affine template / Affine template
2719	2.17	54.71	5.00	TERMINATING	40	13	53	Affine template / Affine template
2720	2.03	71.31	13.00	TERMINATING	5	2	7	Affine template / Affine template
2721	1.73	68.45	10.00	TERMINATING	7	2	9	Affine template / Affine template
2722	0.59	78.22	17.00	TERMINATING	8	5	13	Affine template / Affine template
2723	3.51	63.51	5.00	TERMINATING	1	2	3	Affine template / Affine template
2724	0.64	54.65	12.00	TERMINATING	2	5	7	Affine template / Affine template
2725	1.73	48.53	7.00	TERMINATING	28	25	53	Affine template / Affine template
2726	1.58	63.98	11.00	TERMINATING	7	2	9	Affine template / Affine template
2727	0.90	136.61	39.00	TERMINATING	8	5	13	Affine template / Affine template
2728	0.53	76.36	76.00	TERMINATING	20	5	25	Affine template / Affine template
2729	0.55	152.55	58.00	TERMINATING	25	5	30	Affine template / Affine template
2730	1.86	66.88	13.00	TERMINATING	7	2	9	Affine template / Affine template
2731	0.89	158.47	41.00	TERMINATING	8	5	13	Affine template / Affine template
2732	1.95	66.64	7.00	TERMINATING	44	13	57	Affine template / Affine template
2733	0.30	46.56	9.00	TERMINATING	92	25	117	Affine template / Affine template
2734	1.63	63.81	8.00	TERMINATING	7	2	9	Affine template / Affine template
2735	0.75	115.62	32.00	TERMINATING	8	5	13	Affine template / Affine template
2736	0.61	58.95	63.00	TERMINATING	20	5	25	Affine template / Affine template
2737	0.59	152.63	49.00	TERMINATING	25	5	30	Affine template / Affine template
2738	0.45	321.24	82.00	TERMINATING	30	5	35	Affine template / Affine template
2739	2.05	45.44	5.00	TERMINATING	7	2	9	Affine template / Affine template
2740	0.74	40.58	5.00	TERMINATING	8	1	9	Affine template / Affine template
2741	1.83	61.75	9.00	TERMINATING	7	2	9	Affine template / Affine template
2742	0.92	125.51	40.00	TERMINATING	8	5	13	Affine template / Affine template
2743	1.83	49.52	10.00	TERMINATING	5	3	8	Affine template / Affine template
2744	2.08	45.41	5.00	TERMINATING	5	3	8	Affine template / Affine template
2745	1.84	30.70	6.00	TERMINATING	6	4	10	Affine template / Affine template
2746	0.49	46.81	10.00	TERMINATING	9	4	13	Affine template / Affine template
2747	0.47	46.63	11.00	TERMINATING	13	4	17	Affine template / Affine template
2748	0.34	35.39	9.00	TERMINATING	14	8	22	Affine template / Affine template
2749	0.37	41.38	11.00	TERMINATING	15	4	19	Affine template / Affine template
2750	1.73	42.28	5.00	TERMINATING	5	4	9	Affine template / Affine template
2751	1.71	50.43	7.00	TERMINATING	5	3	8	Affine template / Affine template
2752	1.88	59.57	7.00	TERMINATING	5	1	6	Affine template / Affine template
2753	1.80	50.84	7.00	TERMINATING	7	1	8	Affine template / Affine template
2754	1.87	49.28	7.00	TERMINATING	6	1	7	Affine template / Affine template
2755	2.28	66.62	10.00	TERMINATING	7	2	9	Affine template / Affine template
2756	1.85	59.44	5.00	TERMINATING	5	1	6	Affine template / Affine template
2757	1.96	51.54	9.00	TERMINATING	33	13	46	Affine template / Affine template
2758	1.80	59.62	10.00	TERMINATING	40	28	68	Affine template / Affine template
