nodes	Ultimate-fixpoint	Ultimate-all	pasttel	label	Stem Size	Loop Size	Total Size Trace	Algo
647	2.91	2.91	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
648	2.47	2.47	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
649	2.61	2.61	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
650	3.01	3.01	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
651	3.48	3.48	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
652	2.72	2.72	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
653	3.03	3.03	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
654	3.36	3.36	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
655	2.53	2.53	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
656	3.14	3.14	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
657	2.94	2.94	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
658	2.82	2.82	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
659	3.56	3.56	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
660	2.40	2.40	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
661	2.50	2.50	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
662	2.79	2.79	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
663	2.69	2.69	2.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
664	2.58	2.58	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
665	2.82	2.82	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
666	3.99	3.99	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
667	2.47	2.47	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
668	2.64	2.64	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
669	2.90	2.90	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
670	2.58	2.58	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
671	2.90	2.90	1.00	NONTERMINATING	3	1	4	Fixpoint / Fixpoint
672	2.64	2.64	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
673	2.64	2.64	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
674	2.59	2.59	1.00	NONTERMINATING	3	1	4	Fixpoint / Fixpoint
675	2.67	2.67	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
676	2.50	2.50	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
677	2.39	2.39	1.00	NONTERMINATING	3	1	4	Fixpoint / Fixpoint
678	2.48	2.48	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
679	3.58	3.58	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
680	2.70	2.70	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
681	2.55	2.55	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
682	2.95	2.95	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
683	2.98	2.98	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
684	2.70	2.70	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
685	2.92	2.92	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
686	2.59	2.59	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
687	2.67	2.67	1.00	NONTERMINATING	3	1	4	Fixpoint / Fixpoint
688	2.60	2.60	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
689	2.45	2.45	2.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
690	2.59	2.59	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
691	2.95	2.95	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
692	2.89	2.89	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
693	2.91	2.91	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
694	3.68	3.68	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
695	2.89	2.89	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
696	3.02	3.02	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
697	3.98	3.98	2.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
698	2.64	2.64	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
699	3.22	3.22	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
700	3.04	3.04	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
701	3.19	3.19	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
702	3.25	3.25	1.00	NONTERMINATING	3	1	4	Fixpoint / Fixpoint
703	3.19	3.19	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
704	3.64	3.64	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
705	3.04	3.04	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
706	5.40	5.40	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
707	2.50	2.50	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
708	3.01	3.01	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
709	2.97	2.97	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
710	2.60	2.60	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
711	3.08	3.08	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
712	3.29	3.29	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
713	2.47	2.47	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
714	2.77	2.77	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
715	2.72	2.72	2.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
716	2.50	2.50	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
717	2.51	2.51	1.00	NONTERMINATING	3	1	4	Fixpoint / Fixpoint
718	2.54	2.54	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
719	3.47	3.47	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
720	2.60	2.60	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
721	3.21	3.21	2.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
722	2.79	2.79	2.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
723	2.95	2.95	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
724	2.66	2.66	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
725	3.87	3.87	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
726	3.05	3.05	2.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
727	3.10	3.10	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
728	4.36	4.36	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
729	3.02	3.02	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
730	3.06	3.06	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
731	3.69	3.69	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
732	2.94	2.94	2.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
733	2.40	2.40	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
734	2.87	2.87	2.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
735	2.50	2.50	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
736	2.45	2.45	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
737	3.64	3.64	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
738	3.04	3.04	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
739	2.85	2.85	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
740	4.43	4.43	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
741	3.44	3.44	2.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
742	2.62	2.62	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
743	2.70	2.70	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
744	2.95	2.95	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
745	6.64	6.64	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
746	3.00	3.00	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
747	3.16	3.16	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
748	3.61	3.61	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
749	3.08	3.08	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
750	2.68	2.68	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
751	3.33	3.33	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
752	2.88	2.88	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
753	3.51	3.51	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
754	3.22	3.22	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
755	3.15	3.15	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
756	2.68	2.68	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
757	2.69	2.69	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
758	2.47	2.47	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
759	3.07	3.07	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
760	4.95	4.95	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
761	3.02	3.02	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
762	3.41	3.41	2.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
763	3.07	3.07	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
764	3.17	3.17	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
765	3.50	3.50	4.00	NONTERMINATING	215	2	217	Fixpoint / Fixpoint
766	3.90	3.90	1.00	NONTERMINATING	0	1	1	Fixpoint / Fixpoint
767	2.51	2.51	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
768	3.04	3.04	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
769	3.31	3.31	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
770	2.76	2.76	1.00	NONTERMINATING	1	2	3	Fixpoint / Fixpoint
771	4.40	4.40	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
772	2.72	2.72	1.00	NONTERMINATING	1	8	9	Fixpoint / Fixpoint
773	1.40	1.40	1.00	NONTERMINATING	3	1	4	Fixpoint / GNTA
774	1.45	1.45	1.00	NONTERMINATING	3	1	4	Fixpoint / Fixpoint
775	3.05	3.05	1.00	NONTERMINATING	4	1	5	Fixpoint / Fixpoint
776	3.10	3.10	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
777	2.15	2.15	0.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
778	2.98	2.98	1.00	NONTERMINATING	3	1	4	Fixpoint / Fixpoint
779	2.16	45.00	1.00	NONTERMINATING	1	7	8	GNTA / GNTA
780	1.79	37.86	2.00	NONTERMINATING	1	2	3	GNTA / GNTA
781	2.21	2.21	1.00	NONTERMINATING	12	8	20	Fixpoint / Fixpoint
782	3.10	3.10	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
783	3.00	3.00	1.00	NONTERMINATING	3	1	4	Fixpoint / Fixpoint
784	2.87	2.87	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
785	2.92	2.92	1.00	NONTERMINATING	0	1	1	Fixpoint / Fixpoint
786	0.50	34.27	1.00	NONTERMINATING	2	1	3	GNTA / GNTA
787	3.19	3.19	0.00	NONTERMINATING	0	1	1	Fixpoint / Fixpoint
788	1.78	42.69	2.00	NONTERMINATING	0	2	2	GNTA / GNTA
789	1.98	40.67	2.00	NONTERMINATING	0	2	2	GNTA / GNTA
790	2.64	2.64	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
791	1.59	1.59	1.00	NONTERMINATING	0	3	3	Fixpoint / Fixpoint
792	1.08	1.08	1.00	NONTERMINATING	11	8	19	Fixpoint / GNTA
793	1.16	1.16	1.00	NONTERMINATING	13	4	17	Fixpoint / Fixpoint
794	1.32	1.32	1.00	NONTERMINATING	11	4	15	Fixpoint / Fixpoint
795	0.99	0.99	1.00	NONTERMINATING	8	6	14	Fixpoint / Fixpoint
796	0.97	0.97	1.00	NONTERMINATING	9	6	15	Fixpoint / Fixpoint
797	3.42	3.42	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
798	2.90	2.90	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
799	3.32	3.32	1.00	NONTERMINATING	2	4	6	Fixpoint / Fixpoint
800	3.05	3.05	1.00	NONTERMINATING	2	4	6	Fixpoint / Fixpoint
801	1.82	1.82	2.00	NONTERMINATING	7	5	12	Fixpoint / Fixpoint
802	2.40	2.40	1.00	NONTERMINATING	6	5	11	Fixpoint / Fixpoint
803	2.34	2.34	1.00	NONTERMINATING	6	5	11	Fixpoint / Fixpoint
804	2.29	2.29	2.00	NONTERMINATING	6	5	11	Fixpoint / Fixpoint
805	2.34	2.34	2.00	NONTERMINATING	6	5	11	Fixpoint / Fixpoint
806	2.41	2.41	2.00	NONTERMINATING	6	5	11	Fixpoint / Fixpoint
807	3.60	3.60	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
808	3.17	51.08	2.00	NONTERMINATING	0	2	2	GNTA / GNTA
809	2.84	2.84	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
810	3.13	3.13	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
811	3.08	3.08	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
812	3.20	3.20	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
813	3.21	3.21	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
814	2.74	2.74	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
815	2.76	2.76	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
816	3.73	3.73	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
817	2.80	2.80	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
818	2.70	2.70	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
819	3.16	3.16	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
820	3.06	3.06	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
821	2.67	2.67	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
822	3.09	3.09	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
823	3.03	3.03	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
824	2.51	2.51	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
825	1.68	1.68	2.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
826	3.14	3.14	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
827	5.58	5.58	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
828	3.21	3.21	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
829	3.06	3.06	2.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
830	2.77	2.77	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
831	3.33	3.33	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
832	3.05	3.05	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
833	3.34	3.34	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
834	5.55	5.55	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
835	2.73	2.73	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
836	2.95	2.95	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
837	3.36	3.36	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
838	2.57	2.57	2.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
839	2.94	2.94	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
840	3.24	3.24	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
841	3.32	3.32	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
842	2.68	2.68	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
843	2.77	2.77	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
844	2.84	2.84	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
845	2.91	2.91	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
846	2.98	2.98	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
847	3.47	3.47	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
848	3.12	3.12	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
849	2.68	2.68	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
850	3.89	3.89	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
851	3.10	3.10	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
852	3.11	3.11	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
853	2.97	2.97	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
854	2.94	2.94	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
855	2.46	2.46	2.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
856	2.59	2.59	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
857	2.68	2.68	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
858	2.64	2.64	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
859	2.70	2.70	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
860	2.66	2.66	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
861	2.71	2.71	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
862	2.52	2.52	2.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
863	2.63	2.63	1.00	NONTERMINATING	3	1	4	Fixpoint / Fixpoint
864	2.46	2.46	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
865	2.60	2.60	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
866	2.78	2.78	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
867	3.07	3.07	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
868	2.88	2.88	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
869	2.76	2.76	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
870	3.05	3.05	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
871	2.74	2.74	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
872	3.20	3.20	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
873	2.97	2.97	2.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
874	2.58	2.58	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
875	2.95	2.95	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
876	3.00	3.00	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
877	2.91	2.91	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
878	3.00	3.00	1.00	NONTERMINATING	3	1	4	Fixpoint / Fixpoint
879	3.08	3.08	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
880	3.05	3.05	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
881	2.70	2.70	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
882	2.87	2.87	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
883	2.50	2.50	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
884	4.61	4.61	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
885	3.12	3.12	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
886	3.77	3.77	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
887	3.33	3.33	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
888	2.96	2.96	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
889	2.50	2.50	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
890	2.80	2.80	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
891	3.17	3.17	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
892	2.68	2.68	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
893	3.21	3.21	1.00	NONTERMINATING	3	1	4	Fixpoint / Fixpoint
894	2.66	2.66	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
895	2.76	2.76	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
896	2.39	2.39	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
897	3.78	3.78	2.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
898	4.33	4.33	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
899	2.98	2.98	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
900	2.21	2.21	2.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
901	3.68	3.68	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
902	1.69	1.69	2.00	NONTERMINATING	3	1	4	Fixpoint / Fixpoint
903	3.09	3.09	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
904	1.79	1.79	2.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
905	2.16	2.16	2.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
906	2.63	2.63	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
907	1.90	1.90	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
908	2.91	2.91	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
909	2.84	2.84	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
910	4.46	4.46	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
911	3.02	3.02	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
912	3.43	3.43	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
913	3.12	3.12	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
914	2.00	2.00	2.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
915	5.01	5.01	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
916	2.79	2.79	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
917	2.23	2.23	2.00	NONTERMINATING	3	1	4	Fixpoint / Fixpoint
918	2.49	2.49	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
919	3.62	3.62	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
920	2.90	2.90	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
921	3.05	3.05	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
922	2.81	2.81	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
923	3.01	3.01	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
924	2.59	2.59	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
925	2.84	2.84	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
926	2.97	2.97	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
927	2.96	2.96	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
928	4.06	4.06	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
929	3.03	3.03	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
930	3.11	3.11	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
931	2.61	2.61	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
932	1.72	1.72	3.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
933	5.18	5.18	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
934	4.05	4.05	2.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
935	3.47	3.47	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
936	3.12	3.12	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
937	3.13	3.13	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
938	3.35	3.35	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
939	3.02	3.02	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
940	3.13	3.13	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
941	4.14	4.14	2.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
942	3.27	3.27	1.00	NONTERMINATING	1	1	2	Fixpoint / GNTA
943	3.15	3.15	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
944	2.84	2.84	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
945	3.30	3.30	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
946	2.89	2.89	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
947	3.62	3.62	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
948	2.74	2.74	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
949	3.46	3.46	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
950	2.61	2.61	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
951	3.09	3.09	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
952	3.45	3.45	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
953	2.45	2.45	1.00	NONTERMINATING	3	1	4	Fixpoint / GNTA
954	3.06	3.06	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
955	2.88	2.88	2.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
956	3.71	3.71	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
957	3.02	3.02	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
958	2.67	2.67	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
959	3.09	3.09	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
960	3.50	3.50	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
961	2.86	2.86	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
962	2.85	2.85	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
963	3.03	3.03	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
964	3.20	3.20	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
965	2.50	2.50	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
966	3.12	3.12	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
967	2.48	2.48	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
968	2.46	2.46	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
969	2.62	2.62	1.00	NONTERMINATING	3	1	4	Fixpoint / Fixpoint
970	3.08	3.08	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
971	3.65	3.65	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
